FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY
12,2024-08-09T18:36:38.7307725+03:30,-32,-32,68,27,20,-11,-15,86,-0.4354169,0.330798477,1.98512816,-0.0177774541,-0.281427562,2.43171668,-0.4664401,0.229907975,2.17944312,-0.0321551934,-0.09342123,2.537038,-0.375796556,0.181426644,2.42918563,-0.0995178446,0.150325745,2.55386662,0,0,0,0,0,0,0,0,0,0,0,0
13,2024-08-09T18:36:38.7638381+03:30,-31,-33,68,27,20,-11,-15,86,-0.4348499,0.331529528,1.98501384,-0.0178826116,-0.281081319,2.43185616,-0.466672748,0.230495989,2.17911077,-0.03224684,-0.09296998,2.536974,-0.375920147,0.181594983,2.429341,-0.09963608,0.150317967,2.55334353,0,0,0,0,0,0,0,0,0,0,0,0
14,2024-08-09T18:36:38.8016106+03:30,-31,-33,68,27,20,-11,-15,86,-0.434095979,0.332222641,1.98485065,-0.0179920774,-0.280793756,2.43197513,-0.467016131,0.2310785,2.178668,-0.0324326828,-0.092473276,2.53664947,-0.37606734,0.18175137,2.42949557,-0.099752225,0.150353774,2.552845,0,0,0,0,0,0,0,0,0,0,0,0
15,2024-08-09T18:36:38.8330290+03:30,-31,-33,68,27,20,-11,-15,86,-0.433109641,0.332886219,1.98461461,-0.01808617,-0.280697644,2.43201876,-0.4673903,0.231722012,2.17812777,-0.03268046,-0.0920942947,2.53607368,-0.3762906,0.181898922,2.42965865,-0.09985817,0.1504146,2.55242372,0,0,0,0,0,0,0,0,0,0,0,0
16,2024-08-09T18:36:38.8650563+03:30,-31,-34,68,27,20,-11,-15,86,-0.431980968,0.3335266,1.984342,-0.0182059165,-0.280695677,2.43200135,-0.467774659,0.232398912,2.17753625,-0.0329263769,-0.0918021649,2.53543448,-0.376580954,0.182036012,2.429845,-0.0999359041,0.150464952,2.55204153,0,0,0,0,0,0,0,0,0,0,0,0
17,2024-08-09T18:36:38.8991942+03:30,-31,-33,68,27,19,-11,-15,86,-0.4307417,0.334122837,1.98420262,-0.01833701,-0.280751556,2.4319458,-0.468184561,0.23305437,2.17704368,-0.03316381,-0.09157245,2.534777,-0.376920074,0.18214643,2.43003917,-0.09997807,0.150494918,2.551693,0,0,0,0,0,0,0,0,0,0,0,0
18,2024-08-09T18:36:38.9379096+03:30,-31,-34,68,26,19,-11,-15,86,-0.4294982,0.334626675,1.98422182,-0.0184613727,-0.280831933,2.431867,-0.468642235,0.2336619,2.17671227,-0.0333979,-0.09137882,2.53412461,-0.377324939,0.182230756,2.43025756,-0.100003242,0.150516182,2.5513587,0,0,0,0,0,0,0,0,0,0,0,0
19,2024-08-09T18:36:38.9697267+03:30,-29,-33,68,26,19,-12,-15,86,-0.428257763,0.335069448,1.98430955,-0.0185692776,-0.2809374,2.43177748,-0.469165474,0.234253451,2.17644525,-0.0337098353,-0.09119425,2.53340316,-0.377793163,0.182260767,2.430477,-0.100032389,0.150547564,2.55104446,0,0,0,0,0,0,0,0,0,0,0,0
20,2024-08-09T18:36:38.9992165+03:30,-28,-34,68,26,19,-12,-15,86,-0.4270512,0.335395664,1.98455215,-0.0186077319,-0.281217039,2.43161416,-0.469781131,0.2347866,2.17633462,-0.0340590365,-0.09117441,2.53255868,-0.3783248,0.182278439,2.43073559,-0.100074112,0.15058364,2.55073833,0,0,0,0,0,0,0,0,0,0,0,0
21,2024-08-09T18:36:39.0320686+03:30,-28,-34,68,26,19,-12,-15,86,-0.425922871,0.335537642,1.98500049,-0.0185903683,-0.281638384,2.431394,-0.470561266,0.235205561,2.176424,-0.0344527438,-0.09128545,2.53160238,-0.378914565,0.182292074,2.43101358,-0.10012722,0.1506401,2.55045033,0,0,0,0,0,0,0,0,0,0,0,0
22,2024-08-09T18:36:39.0654173+03:30,-27,-35,67,25,19,-12,-15,85,-0.4248805,0.335450619,1.98563111,-0.0185376555,-0.282136649,2.431144,-0.47150287,0.235508665,2.176714,-0.03485208,-0.09147786,2.53061366,-0.379581571,0.182318881,2.43132353,-0.100183137,0.150707543,2.55015016,0,0,0,0,0,0,0,0,0,0,0,0
23,2024-08-09T18:36:39.0988236+03:30,-26,-36,67,24,20,-12,-15,85,-0.424224168,0.334810168,1.9863596,-0.018497128,-0.282578945,2.43091416,-0.472662717,0.235595554,2.17732024,-0.03521354,-0.09164074,2.529719,-0.380289376,0.182354227,2.43164444,-0.100247644,0.1507537,2.54980469,0,0,0,0,0,0,0,0,0,0,0,0
24,2024-08-09T18:36:39.1325100+03:30,-25,-37,67,24,20,-12,-15,85,-0.422680259,0.3337492,1.98636258,-0.0184484,-0.2829892,2.43071532,-0.474039048,0.235450774,2.17819238,-0.03553546,-0.0917913541,2.52890587,-0.380987853,0.182367682,2.43194222,-0.100282,0.150686815,2.549274,0,0,0,0,0,0,0,0,0,0,0,0
25,2024-08-09T18:36:39.1629891+03:30,-24,-37,67,24,20,-12,-15,85,-0.4217762,0.33206445,1.98681343,-0.01838619,-0.283294559,2.43057871,-0.475667864,0.2350525,2.17931557,-0.0358668342,-0.09184781,2.52816582,-0.3816659,0.182365671,2.432213,-0.100310214,0.150566921,2.54866171,0,0,0,0,0,0,0,0,0,0,0,0
26,2024-08-09T18:36:39.1980022+03:30,-23,-37,67,24,20,-12,-15,85,-0.421416372,0.329909474,1.98778951,-0.01834318,-0.283611476,2.430441,-0.477575243,0.234319732,2.18076515,-0.0361532569,-0.0919487,2.52751255,-0.382332861,0.18235606,2.432456,-0.100323692,0.150430888,2.54805875,0,0,0,0,0,0,0,0,0,0,0,0
27,2024-08-09T18:36:39.2270652+03:30,-23,-39,67,24,21,-11,-15,85,-0.422211826,0.327510118,1.9888922,-0.0183005426,-0.2840297,2.43025422,-0.479783565,0.233248353,2.182356,-0.03633973,-0.09220234,2.5269506,-0.3830377,0.182394892,2.432688,-0.100369394,0.15027912,2.54730868,0,0,0,0,0,0,0,0,0,0,0,0
28,2024-08-09T18:36:39.2636155+03:30,-23,-39,67,24,21,-11,-15,85,-0.423715,0.3250691,1.99016869,-0.0182852279,-0.284498334,2.430044,-0.482252628,0.23186262,2.18399215,-0.03645355,-0.09254095,2.5264647,-0.3838224,0.182489678,2.43291259,-0.100424491,0.150129184,2.546513,0,0,0,0,0,0,0,0,0,0,0,0
29,2024-08-09T18:36:39.2954760+03:30,-22,-40,67,23,22,-11,-15,85,-0.4257269,0.322655171,1.99161863,-0.0182010327,-0.285097718,2.42978668,-0.484913319,0.230185524,2.185652,-0.03657408,-0.0929842,2.52584219,-0.384892166,0.182764754,2.433272,-0.100485839,0.150017187,2.54571867,0,0,0,0,0,0,0,0,0,0,0,0
30,2024-08-09T18:36:39.3339278+03:30,-23,-40,67,23,22,-10,-15,85,-0.428069264,0.3203111,1.99317086,-0.01804275,-0.285776377,2.42955685,-0.487664253,0.228290424,2.18728471,-0.03668851,-0.09347684,2.5251472,-0.386138737,0.183169723,2.43371439,-0.100540832,0.149938539,2.54494214,0,0,0,0,0,0,0,0,0,0,0,0
31,2024-08-09T18:36:39.3623409+03:30,-23,-40,67,23,22,-10,-15,85,-0.430404752,0.317782044,1.9947232,-0.0178164914,-0.286583453,2.429332,-0.490443528,0.226218686,2.18886447,-0.0368127041,-0.09404581,2.52429,-0.387473017,0.183659643,2.434203,-0.100589618,0.149885938,2.54419565,0,0,0,0,0,0,0,0,0,0,0,0
32,2024-08-09T18:36:39.3987158+03:30,-24,-42,67,23,23,-9,-15,85,-0.4326487,0.315240979,1.99627578,-0.017548427,-0.2874353,2.429126,-0.4931718,0.224028766,2.19034934,-0.0369633324,-0.09461984,2.52331686,-0.388853043,0.184231117,2.434728,-0.100632556,0.1499083,2.543498,0,0,0,0,0,0,0,0,0,0,0,0
33,2024-08-09T18:36:39.4312993+03:30,-23,-42,69,22,23,-9,-14,85,-0.434532255,0.312172174,1.9976511,-0.0172225721,-0.288330317,2.428905,-0.4957986,0.221765786,2.1917336,-0.0370667875,-0.09524369,2.52234149,-0.3902394,0.184843615,2.435271,-0.10065563,0.150000259,2.54286051,0,0,0,0,0,0,0,0,0,0,0,0
34,2024-08-09T18:36:39.4638652+03:30,-24,-43,69,22,24,-8,-14,85,-0.436109364,0.308779657,1.99892223,-0.0168808512,-0.289220273,2.42867136,-0.498321384,0.219388917,2.19301581,-0.0371229053,-0.0958759,2.52139854,-0.39159435,0.185467467,2.43581128,-0.100662142,0.150138512,2.542282,0,0,0,0,0,0,0,0,0,0,0,0
35,2024-08-09T18:36:39.4953129+03:30,-24,-44,69,22,24,-7,-14,85,-0.4373943,0.305176318,2.00012,-0.0165595226,-0.290069938,2.428419,-0.500696242,0.216881528,2.19419837,-0.0371370874,-0.09648497,2.520501,-0.3928909,0.186083615,2.43631864,-0.100656487,0.150309965,2.54176712,0,0,0,0,0,0,0,0,0,0,0,0
36,2024-08-09T18:36:39.5285593+03:30,-24,-44,69,22,24,-7,-14,85,-0.438678145,0.301053137,2.00097632,-0.0162628982,-0.2908403,2.42816281,-0.5029051,0.214252561,2.19525075,-0.03711743,-0.09702977,2.51965618,-0.39412728,0.186677352,2.43676734,-0.100632906,0.150510535,2.541329,0,0,0,0,0,0,0,0,0,0,0,0
37,2024-08-09T18:36:39.5649939+03:30,-24,-44,69,22,24,-6,-14,85,-0.439927757,0.296740353,2.00157547,-0.0160044748,-0.291530728,2.42787552,-0.5049356,0.211547539,2.19614959,-0.0370857269,-0.0975146741,2.51884675,-0.395267,0.187149212,2.43706369,-0.100590743,0.150725767,2.54095078,0,0,0,0,0,0,0,0,0,0,0,0
38,2024-08-09T18:36:39.5961898+03:30,-25,-46,69,21,25,-5,-14,85,-0.4411782,0.2924352,2.00204,-0.0157790761,-0.2921553,2.42756319,-0.506778657,0.208739311,2.19695163,-0.037045233,-0.0979529545,2.5180738,-0.3962566,0.187448591,2.437171,-0.100526057,0.150944591,2.540623,0,0,0,0,0,0,0,0,0,0,0,0
39,2024-08-09T18:36:39.6274726+03:30,-25,-46,69,21,25,-4,-14,85,-0.440598518,0.287580669,2.00089955,-0.0156671833,-0.292780966,2.42714572,-0.508433,0.205809057,2.197655,-0.0370117575,-0.09840967,2.517269,-0.397068143,0.187484086,2.43707585,-0.100409605,0.1511471,2.54037166,0,0,0,0,0,0,0,0,0,0,0,0
40,2024-08-09T18:36:39.6590366+03:30,-24,-46,69,21,25,-4,-14,85,-0.440689117,0.282246083,1.99997461,-0.0156203574,-0.2934062,2.42666841,-0.509917438,0.202820808,2.19826627,-0.0370041952,-0.09886828,2.51641846,-0.397689253,0.187203586,2.43681526,-0.100242361,0.151316926,2.54018736,0,0,0,0,0,0,0,0,0,0,0,0
41,2024-08-09T18:36:39.6925253+03:30,-24,-47,68,20,25,-3,-14,84,-0.440764278,0.2770935,1.99917483,-0.015613419,-0.294034719,2.42615724,-0.511412859,0.19968991,2.198366,-0.0369891338,-0.0993455648,2.51558828,-0.3980728,0.186609387,2.43642688,-0.100038521,0.1514508,2.54004931,0,0,0,0,0,0,0,0,0,0,0,0
42,2024-08-09T18:36:39.7278241+03:30,-23,-48,67,20,26,-3,-14,84,-0.4405796,0.2721221,1.99849987,-0.0156249255,-0.294658482,2.42564082,-0.5128911,0.196471691,2.19801044,-0.0369578265,-0.09982938,2.514795,-0.3982798,0.1857957,2.43597555,-0.09980599,0.151560187,2.53995085,0,0,0,0,0,0,0,0,0,0,0,0
43,2024-08-09T18:36:39.7590546+03:30,-23,-49,67,20,26,-2,-14,84,-0.439996451,0.266905338,1.99788034,-0.0156336743,-0.295265883,2.42514086,-0.5143321,0.193208486,2.197305,-0.03691258,-0.10030482,2.51404762,-0.398363471,0.184825778,2.435517,-0.09954362,0.151638284,2.53984332,0,0,0,0,0,0,0,0,0,0,0,0
44,2024-08-09T18:36:39.7968314+03:30,-24,-49,67,20,26,-1,-14,84,-0.4391224,0.2616701,1.99731684,-0.0156506449,-0.295861453,2.42462468,-0.5157374,0.189904377,2.196321,-0.03684747,-0.100785717,2.51334357,-0.398349553,0.183779716,2.43513012,-0.09924776,0.151681319,2.539758,0,0,0,0,0,0,0,0,0,0,0,0
45,2024-08-09T18:36:39.8265503+03:30,-23,-50,67,20,26,-1,-14,84,-0.438108921,0.256757855,1.99680376,-0.0156695545,-0.2964353,2.42411876,-0.5171018,0.186553478,2.19508982,-0.0367693976,-0.1012551,2.51268864,-0.3981927,0.182654753,2.43479919,-0.09897623,0.151628658,2.53953481,0,0,0,0,0,0,0,0,0,0,0,0
46,2024-08-09T18:36:39.8639072+03:30,-23,-52,67,20,27,0,-14,84,-0.4375376,0.2529459,1.99688745,-0.0158520471,-0.2969693,2.423498,-0.5186087,0.1827556,2.193806,-0.03669481,-0.101718284,2.51204944,-0.397945642,0.181503162,2.43452,-0.09871516,0.1515034,2.53923845,0,0,0,0,0,0,0,0,0,0,0,0
47,2024-08-09T18:36:39.8976664+03:30,-24,-52,67,20,27,0,-14,84,-0.4372222,0.250004858,1.997415,-0.0160956588,-0.297464579,2.422835,-0.5201544,0.178753152,2.1925137,-0.03661037,-0.102161936,2.51144385,-0.397625059,0.1803975,2.43431377,-0.0984552056,0.151361063,2.53896832,0,0,0,0,0,0,0,0,0,0,0,0
48,2024-08-09T18:36:39.9282136+03:30,-25,-54,66,20,27,1,-14,84,-0.437310129,0.247534439,1.998447,-0.0163398217,-0.297904879,2.42218876,-0.5217756,0.1744931,2.19153166,-0.0364935026,-0.102569915,2.510921,-0.397264451,0.1793552,2.43415856,-0.0981906056,0.151191413,2.53871942,0,0,0,0,0,0,0,0,0,0,0,0
49,2024-08-09T18:36:39.9638348+03:30,-27,-55,66,20,27,2,-14,84,-0.437687844,0.245391235,1.999781,-0.0165506229,-0.298303038,2.42157984,-0.5234205,0.170131445,2.19078875,-0.0363575257,-0.1029459,2.51046824,-0.39688313,0.1783918,2.43403578,-0.0979004949,0.151001617,2.53854871,0,0,0,0,0,0,0,0,0,0,0,0
50,2024-08-09T18:36:39.9955598+03:30,-28,-57,66,20,28,3,-14,84,-0.4381105,0.24373731,2.001128,-0.0167247225,-0.2986635,2.42102075,-0.5248718,0.165841118,2.18994236,-0.0362009779,-0.1032912,2.51008844,-0.396491557,0.177519992,2.433932,-0.09759332,0.150788561,2.53842878,0,0,0,0,0,0,0,0,0,0,0,0
51,2024-08-09T18:36:40.0304306+03:30,-30,-58,68,20,28,4,-13,84,-0.4385182,0.24244909,2.002458,-0.0168618225,-0.2989981,2.42050481,-0.526159048,0.161711544,2.18904161,-0.0360170864,-0.103622749,2.509787,-0.396099657,0.176739663,2.433838,-0.09728369,0.150565356,2.538346,0,0,0,0,0,0,0,0,0,0,0,0
52,2024-08-09T18:36:40.0640313+03:30,-31,-58,68,20,28,4,-13,84,-0.438835353,0.241352469,2.00384188,-0.0169704724,-0.2993042,2.42002964,-0.5273402,0.157731667,2.18817735,-0.0357938632,-0.103949226,2.50959229,-0.39570418,0.176055565,2.433739,-0.09697138,0.150351822,2.5383358,0,0,0,0,0,0,0,0,0,0,0,0
53,2024-08-09T18:36:40.1011315+03:30,-32,-59,68,20,28,5,-13,84,-0.438926041,0.2376515,2.00412035,-0.0170493927,-0.299598753,2.419599,-0.5284055,0.15386492,2.18727732,-0.0355449058,-0.10427577,2.50947523,-0.3953312,0.175463036,2.43362665,-0.09666396,0.150150746,2.53836155,0,0,0,0,0,0,0,0,0,0,0,0
54,2024-08-09T18:36:40.1314905+03:30,-32,-60,68,20,28,6,-13,84,-0.4389578,0.232222348,2.00379825,-0.01710261,-0.2998788,2.41921,-0.5291804,0.149897352,2.186646,-0.03528367,-0.104593024,2.50941348,-0.39498502,0.174951151,2.433497,-0.0963418,0.149916828,2.538375,0,0,0,0,0,0,0,0,0,0,0,0
55,2024-08-09T18:36:40.1649141+03:30,-32,-60,67,19,28,7,-13,83,-0.4389376,0.225769818,2.00278735,-0.01712339,-0.300148726,2.418869,-0.5295344,0.145892113,2.18599629,-0.0350209251,-0.104896985,2.50938916,-0.39466387,0.174506858,2.43335223,-0.09599319,0.1496574,2.53840923,0,0,0,0,0,0,0,0,0,0,0,0
56,2024-08-09T18:36:40.1956030+03:30,-31,-60,66,20,28,7,-13,83,-0.4387453,0.218743891,2.001167,-0.0171318036,-0.3004246,2.41856432,-0.529306054,0.142056927,2.18525648,-0.03475681,-0.105203509,2.509392,-0.39436087,0.1741321,2.43319035,-0.09564456,0.149390265,2.53840518,0,0,0,0,0,0,0,0,0,0,0,0
57,2024-08-09T18:36:40.2264623+03:30,-31,-60,68,21,28,8,-13,84,-0.4383523,0.211485386,1.99889636,-0.01712795,-0.30069378,2.41829848,-0.5283832,0.138541013,2.18428516,-0.03450903,-0.105491444,2.50939965,-0.3940614,0.173797712,2.43298388,-0.09530778,0.149129421,2.53835678,0,0,0,0,0,0,0,0,0,0,0,0
58,2024-08-09T18:36:40.2641901+03:30,-30,-59,68,21,28,8,-13,84,-0.4377176,0.204059452,1.99592352,-0.01710547,-0.300975561,2.41806674,-0.527154565,0.13700372,2.1825316,-0.0342710838,-0.105778314,2.50940442,-0.393774629,0.1735068,2.43275476,-0.09498225,0.148890048,2.53831315,0,0,0,0,0,0,0,0,0,0,0,0
59,2024-08-09T18:36:40.2949366+03:30,-28,-57,67,21,27,8,-13,84,-0.4369695,0.196582213,1.99257886,-0.0172508582,-0.301250637,2.417693,-0.5256901,0.136803538,2.18032336,-0.0340801328,-0.106083728,2.50934529,-0.3935081,0.173284829,2.43251657,-0.0946529955,0.148581266,2.53816533,0,0,0,0,0,0,0,0,0,0,0,0
60,2024-08-09T18:36:40.3262264+03:30,-26,-56,67,21,27,8,-13,84,-0.436097682,0.189028159,1.98865688,-0.0174595676,-0.3015211,2.417258,-0.52357924,0.13691321,2.17772269,-0.03392404,-0.106390066,2.509244,-0.393270344,0.173113748,2.4322753,-0.09432215,0.148171887,2.53787637,0,0,0,0,0,0,0,0,0,0,0,0
61,2024-08-09T18:36:40.3597016+03:30,-24,-55,67,21,27,8,-13,84,-0.436430037,0.182061285,1.98692334,-0.0176589582,-0.301785082,2.41681,-0.522858143,0.137274,2.17731166,-0.0337939076,-0.106688745,2.50911736,-0.393066972,0.172982141,2.43202829,-0.09400165,0.147724375,2.537514,0,0,0,0,0,0,0,0,0,0,0,0
62,2024-08-09T18:36:40.3950932+03:30,-22,-54,67,21,27,8,-13,84,-0.437414,0.175576836,1.986779,-0.0177983344,-0.302051544,2.41640568,-0.5230665,0.137796685,2.178385,-0.0336726941,-0.1069732,2.508976,-0.392899245,0.172877043,2.43177056,-0.09368687,0.147285268,2.53721285,0,0,0,0,0,0,0,0,0,0,0,0
63,2024-08-09T18:36:40.4275837+03:30,-20,-53,67,21,27,8,-13,84,-0.438590378,0.16902709,1.98780644,-0.0178640541,-0.302314639,2.416058,-0.5236289,0.137700617,2.18071365,-0.0335566364,-0.10723871,2.50882936,-0.392765343,0.17278865,2.431502,-0.09338696,0.146877915,2.53696585,0,0,0,0,0,0,0,0,0,0,0,0
64,2024-08-09T18:36:40.4603285+03:30,-18,-53,67,21,28,8,-13,84,-0.4400229,0.162582427,1.98967791,-0.0178732071,-0.302561343,2.41576147,-0.524605036,0.137599364,2.1836648,-0.033442203,-0.107475281,2.508681,-0.3926664,0.172703788,2.43122172,-0.09309297,0.146551311,2.536873,0,0,0,0,0,0,0,0,0,0,0,0
65,2024-08-09T18:36:40.4944723+03:30,-16,-53,67,21,28,8,-13,84,-0.441521674,0.156300873,1.99181259,-0.0178503357,-0.3027839,2.41548848,-0.5253954,0.13739489,2.18685818,-0.0333288126,-0.107686266,2.50853372,-0.39260003,0.172621116,2.43093514,-0.09281335,0.146292448,2.53688145,0,0,0,0,0,0,0,0,0,0,0,0
66,2024-08-09T18:36:40.5266889+03:30,-13,-53,67,21,29,8,-13,84,-0.443109632,0.150170326,1.99431849,-0.0177839361,-0.303003371,2.41523385,-0.5257479,0.138097391,2.1901,-0.0331981,-0.107889913,2.508369,-0.392579436,0.172537014,2.43064356,-0.09255876,0.146097377,2.536918,0,0,0,0,0,0,0,0,0,0,0,0
67,2024-08-09T18:36:40.5623303+03:30,-11,-52,67,21,29,8,-13,84,-0.444445461,0.144051909,1.99709725,-0.01760624,-0.303204626,2.41500425,-0.5257227,0.139321476,2.19322085,-0.0330530964,-0.108075976,2.50818586,-0.39260155,0.172449991,2.4303472,-0.092322506,0.145917028,2.53692245,0,0,0,0,0,0,0,0,0,0,0,0
68,2024-08-09T18:36:40.5972182+03:30,-9,-52,66,20,29,8,-13,83,-0.444744647,0.1375704,1.99893808,-0.01730061,-0.3037667,2.414697,-0.5255505,0.140073135,2.19484115,-0.0328415558,-0.108588181,2.507811,-0.392656177,0.172346175,2.43003774,-0.09210675,0.145757854,2.53690052,0,0,0,0,0,0,0,0,0,0,0,0
69,2024-08-09T18:36:40.6284485+03:30,-6,-52,66,20,29,8,-13,83,-0.4444379,0.130702212,1.99993038,-0.01692247,-0.304416716,2.41441965,-0.524988,0.140563682,2.19523764,-0.03260597,-0.109147556,2.507345,-0.3927502,0.1722358,2.42974424,-0.09191461,0.14562805,2.53683829,0,0,0,0,0,0,0,0,0,0,0,0
70,2024-08-09T18:36:40.6626392+03:30,-3,-51,66,20,29,8,-13,83,-0.443784118,0.123607688,2.00030851,-0.0165025964,-0.305064261,2.41419125,-0.5241037,0.1408787,2.19474864,-0.03236491,-0.109675542,2.506843,-0.392871767,0.172122911,2.42947388,-0.09174608,0.145529956,2.5367415,0,0,0,0,0,0,0,0,0,0,0,0
71,2024-08-09T18:36:40.6936217+03:30,-1,-51,66,20,29,8,-13,83,-0.442922533,0.116493993,2.000209,-0.0160251074,-0.305617273,2.413995,-0.522986054,0.140954524,2.19369078,-0.03212652,-0.110109024,2.50635958,-0.3930248,0.171983927,2.42921662,-0.09159939,0.145457029,2.53661513,0,0,0,0,0,0,0,0,0,0,0,0
72,2024-08-09T18:36:40.7301070+03:30,3,-50,66,20,28,7,-13,83,-0.441952437,0.10933537,1.99987912,-0.0155365318,-0.306066245,2.413837,-0.5216865,0.140889645,2.19223833,-0.0318805538,-0.11044284,2.50592732,-0.393206239,0.171827435,2.4289813,-0.0914770737,0.145405248,2.53642559,0,0,0,0,0,0,0,0,0,0,0,0
73,2024-08-09T18:36:40.7690884+03:30,5,-50,66,20,28,7,-13,83,-0.441179544,0.102207363,1.99931848,-0.0150548844,-0.306437373,2.413719,-0.520208955,0.1406318,2.19059944,-0.03163758,-0.110698245,2.50553751,-0.393397361,0.171660155,2.4287715,-0.09139594,0.14534989,2.53615522,0,0,0,0,0,0,0,0,0,0,0,0
