FrameNumber,Timestamp,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ
2,2024-08-09T18:37:17.3481372+03:30,-0.420331866,0.435666472,1.950086,-0.02530472,-0.287961543,2.42528272,-0.449517071,0.298460364,2.177243,-0.0426780656,-0.096634306,2.52527952,-0.3776392,0.191418827,2.43215156,-0.0978345647,0.15780133,2.56771135
3,2024-08-09T18:37:17.3723705+03:30,-0.420287485045107,0.43579991068413937,1.9502339398645778,-0.024544790443049063,-0.2873665380657078,2.424218799535142,-0.44970464916554226,0.29826880457662736,2.1775962405790112,-0.04267704590178214,-0.09659807640307175,2.5253035873489633,-0.37773026719216796,0.19149218470152127,2.4321805342354272,-0.09840646824384876,0.15792321364454018,2.5666726972381126
4,2024-08-09T18:37:17.4000322+03:30,-0.42024779102781734,0.43591690419182555,1.950315909032321,-0.02487108796283741,-0.28700473645396796,2.4238056650209963,-0.44990890902075736,0.298056161934132,2.177857658166658,-0.04278016897748263,-0.09636667972869346,2.525297050769977,-0.37781719626321003,0.1915724142104177,2.4322021335731168,-0.09888303058610565,0.1580520779366468,2.565912691071105
5,2024-08-09T18:37:17.4382782+03:30,-0.4202263464539494,0.43601222306659776,1.9503615686428817,-0.025334061889207938,-0.28677772639497334,2.423618090343915,-0.4501380244226124,0.2978452159131666,2.17805430235399,-0.042894173184493734,-0.09613832352793654,2.5252691543797763,-0.37788404026796313,0.19163583978834708,2.432216736197992,-0.09928412408885572,0.15816654878000294,2.565297596457306
6,2024-08-09T18:37:17.4686005+03:30,-0.4202199642841584,0.4360843354465757,1.9503871175486678,-0.025795191252074055,-0.2866418319225088,2.4235265784562015,-0.45035141838565873,0.29765216317758464,2.17821825082084,-0.04299015211553364,-0.09594363957726033,2.5252201182270686,-0.3779387840752443,0.1916894390055837,2.432222421295292,-0.0995708010362888,0.1582340540857914,2.564849636859685
7,2024-08-09T18:37:17.5012281+03:30,-0.4202307202668262,0.43612330922614767,1.9503986922855558,-0.026205661296736946,-0.28659449819964294,2.4234735235463183,-0.45056340697298425,0.2974233153648246,2.1783354362956593,-0.04306510082562708,-0.09581118605455466,2.525148995994147,-0.37802079948046485,0.1917912974927947,2.4322419438312832,-0.09978958708834686,0.15828648318143587,2.5644931100367643
8,2024-08-09T18:37:17.5366845+03:30,-0.42031270290429,0.4360580466032252,1.950420587585242,-0.02564717498786688,-0.28640432357297163,2.4233210439621016,-0.45082845527155874,0.29707844609684736,2.178459611436829,-0.04312395463876752,-0.09569878196767329,2.525064377317493,-0.37810574671673003,0.19190383760643095,2.4322495637112076,-0.09989873677316634,0.15822401614017784,2.5640536555577076
9,2024-08-09T18:37:17.5688034+03:30,-0.4204490742441081,0.435905039525408,1.9504145236261348,-0.025363672056820285,-0.2858431141371183,2.4233894232685795,-0.4511044397166055,0.2966979970937406,2.178589217470646,-0.04311248878348571,-0.0951771284350436,2.5252206908343995,-0.3781906315130796,0.19202101797454293,2.4322440689828544,-0.09992161335949082,0.15799764889911522,2.5633743104546864
10,2024-08-09T18:37:17.6054423+03:30,-0.4206467954114691,0.4356681644429076,1.9502810936538941,-0.025113532560426515,-0.2852710753473544,2.4236538579610825,-0.4513901986929131,0.2962698902187892,2.1787183334642126,-0.04306590328182133,-0.09453906318904168,2.5253721938083924,-0.3782635175250284,0.19207779351866366,2.4321798186541232,-0.0998861195154623,0.1576891785989937,2.562591308309298
11,2024-08-09T18:37:17.6377194+03:30,-0.42091072305714533,0.43535101189877773,1.9500181549025175,-0.02514120691144298,-0.28543811534166874,2.423836309351277,-0.45166862970134936,0.2958358161019486,2.1788389037509206,-0.04299356928609706,-0.09393185972279229,2.525455106570963,-0.37832897413133265,0.19210280150625464,2.4320779598360733,-0.09975523734797889,0.15732099547508221,2.561936887260053
