FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY,origin_x,origin_y,goal_x,goal_y
11,2024-08-09T18:37:17.6667078+03:30,-24,-23,69,21,15,-22,-13,82,-0.421223968,0.4349683,1.94966054,-0.025206048,-0.285613954,2.424096,-0.451926678,0.29537043,2.17894959,-0.0429058075,-0.09336779,2.52547121,-0.378382266,0.192100853,2.431947,-0.09957763,0.1569206,2.56135964,0,0,0,0,0,0,0,0,0,0,0,0,205.36306762695312,347.1509704589844,127.7444076538086,336.708984375
12,2024-08-09T18:37:17.6995053+03:30,-24,-23,68,21,15,-22,-13,82,-0.421562523,0.4345328,1.94924068,-0.0252934583,-0.2855871,2.42433167,-0.452160925,0.2949054,2.179051,-0.042810034,-0.09284878,2.52543783,-0.378428847,0.192072719,2.43178558,-0.09939512,0.156534165,2.56080937,0,0,0,0,0,0,0,0,0,0,0,0,205.26974487304688,347.1142578125,127.77813720703125,336.72186279296875
13,2024-08-09T18:37:17.7322841+03:30,-24,-23,68,21,15,-22,-13,82,-0.421921164,0.43404752,1.94871664,-0.02546787,-0.2853493,2.42449045,-0.452370435,0.294453651,2.17914343,-0.0427091643,-0.09230472,2.52538347,-0.378455848,0.191985056,2.43157744,-0.09922172,0.156184435,2.560295,0,0,0,0,0,0,0,0,0,0,0,0,205.13282775878906,347.1815185546875,127.3470230102539,336.79718017578125
14,2024-08-09T18:37:17.7691287+03:30,-24,-23,68,21,15,-22,-13,82,-0.422272742,0.433530658,1.94808829,-0.025735572,-0.285495728,2.42454815,-0.4525496,0.29402566,2.17921972,-0.0426136069,-0.0917738155,2.525279,-0.378475279,0.1918595,2.43133831,-0.09905544,0.1558339,2.55976748,0,0,0,0,0,0,0,0,0,0,0,0,205.4425048828125,346.8707580566406,127.65608215332031,336.7474670410156
15,2024-08-09T18:37:17.7997491+03:30,-23,-23,67,21,15,-22,-13,82,-0.422607124,0.432984382,1.94738555,-0.026035944,-0.285466135,2.424606,-0.452691764,0.293641746,2.179239,-0.0425350145,-0.09129694,2.52510166,-0.3784867,0.191720471,2.43108535,-0.098899655,0.1554952,2.559243,0,0,0,0,0,0,0,0,0,0,0,0,205.39779663085938,346.9989929199219,127.67453002929688,336.6727294921875
16,2024-08-09T18:37:17.8316769+03:30,-23,-23,67,21,15,-22,-13,82,-0.422905266,0.432407737,1.94652033,-0.0263763722,-0.2857668,2.424462,-0.452803075,0.293261737,2.17921042,-0.0424696878,-0.09113453,2.52469349,-0.378494769,0.19156532,2.43082142,-0.098752,0.1551791,2.55870938,0,0,0,0,0,0,0,0,0,0,0,0,205.42922973632812,346.96380615234375,127.63728332519531,336.7657470703125
17,2024-08-09T18:37:17.8685608+03:30,-23,-23,66,21,15,-22,-13,82,-0.4231697,0.4318049,1.94549394,-0.0267989915,-0.286020964,2.42402,-0.452911526,0.292835474,2.17907786,-0.0424067974,-0.0911772847,2.52415681,-0.378499657,0.191394776,2.43054819,-0.09863957,0.154914573,2.5581193,0,0,0,0,0,0,0,0,0,0,0,0,205.11968994140625,347.0540771484375,127.73416137695312,336.8248291015625
18,2024-08-09T18:37:17.8989956+03:30,-23,-23,66,21,15,-22,-13,82,-0.423405141,0.431190252,1.94438708,-0.0271390881,-0.286246479,2.423528,-0.453001618,0.2923965,2.17888141,-0.04234535,-0.0913075,2.52355957,-0.378498465,0.191221669,2.43027234,-0.09854033,0.154682711,2.55749631,0,0,0,0,0,0,0,0,0,0,0,0,205.38629150390625,347.2546081542969,127.4273452758789,336.8840637207031
19,2024-08-09T18:37:17.9348886+03:30,-22,-23,66,21,15,-22,-13,82,-0.423610061,0.43056,1.94322729,-0.0274624918,-0.286441058,2.422945,-0.453072429,0.291960865,2.17864847,-0.0422849,-0.0915087461,2.522932,-0.378495276,0.191058531,2.4300034,-0.09845944,0.1545075,2.55686522,0,0,0,0,0,0,0,0,0,0,0,0,205.30606079101562,347.22918701171875,127.62828826904297,336.8070068359375
20,2024-08-09T18:37:17.9684253+03:30,-22,-23,66,21,15,-22,-13,82,-0.4237838,0.4299097,1.9420172,-0.0276650935,-0.286656022,2.422422,-0.453146636,0.291488,2.1783905,-0.0422042832,-0.09175908,2.52231431,-0.3784977,0.1909114,2.42975163,-0.0983999744,0.154378146,2.556222,0,0,0,0,0,0,0,0,0,0,0,0,205.31417846679688,347.23748779296875,127.58015441894531,336.788330078125
21,2024-08-09T18:37:17.9998994+03:30,-22,-23,66,21,15,-22,-13,82,-0.423916936,0.429231465,1.94073343,-0.02703885,-0.286939561,2.422373,-0.4532119,0.291000128,2.17811322,-0.04211297,-0.0920332,2.52171922,-0.3785022,0.190773889,2.42950916,-0.0983447,0.154273942,2.55557966,0,0,0,0,0,0,0,0,0,0,0,0,205.1075897216797,347.15106201171875,127.97349548339844,336.78436279296875
22,2024-08-09T18:37:18.0349636+03:30,-21,-23,66,21,15,-22,-13,82,-0.424020916,0.428504,1.93942,-0.02649553,-0.2872468,2.422305,-0.4532596,0.290511578,2.17783046,-0.0420115739,-0.09233437,2.52115631,-0.378511935,0.1906354,2.429264,-0.09829163,0.15418908,2.55496025,0,0,0,0,0,0,0,0,0,0,0,0,205.0452117919922,347.1142883300781,127.63978576660156,336.81353759765625
23,2024-08-09T18:37:18.0681265+03:30,-21,-22,66,20,15,-22,-13,82,-0.424286634,0.426780224,1.93956459,-0.0257152934,-0.287545681,2.42232585,-0.453321338,0.2899002,2.17757273,-0.0419154428,-0.09262425,2.5206213,-0.378537148,0.190494746,2.42903233,-0.09825771,0.154142156,2.55435038,0,0,0,0,0,0,0,0,0,0,0,0,205.40576171875,346.9903869628906,127.49251556396484,336.77099609375
24,2024-08-09T18:37:18.1050556+03:30,-23,-23,66,20,15,-21,-13,82,-0.424645483,0.424447984,1.94064593,-0.0253326017,-0.288209677,2.42215848,-0.4533708,0.289214224,2.17732549,-0.0418243743,-0.09283623,2.52013588,-0.378574461,0.190337986,2.4288125,-0.0982354,0.15412052,2.55376172,0,0,0,0,0,0,0,0,0,0,0,0,205.35919189453125,347.157470703125,127.70582580566406,336.76922607421875
25,2024-08-09T18:37:18.1362218+03:30,-23,-23,66,20,15,-21,-13,82,-0.425030231,0.421724468,1.94225514,-0.0251459479,-0.288570344,2.422002,-0.4533929,0.288475,2.1770525,-0.0417270623,-0.09292029,2.51972485,-0.378631145,0.190150216,2.42859864,-0.09821938,0.154118747,2.553201,0,0,0,0,0,0,0,0,0,0,0,0,205.3009033203125,347.1005859375,127.80290222167969,336.7921142578125
26,2024-08-09T18:37:18.1681023+03:30,-22,-23,66,20,15,-21,-13,82,-0.425415337,0.418716222,1.94410086,-0.025086401,-0.288721681,2.42187667,-0.453381956,0.2876727,2.17673254,-0.04162935,-0.0929063261,2.51936841,-0.378708243,0.189936757,2.42839861,-0.0981885046,0.15415816,2.55274367,0,0,0,0,0,0,0,0,0,0,0,0,205.34280395507812,347.2034606933594,127.56980895996094,336.6577453613281
27,2024-08-09T18:37:18.2036883+03:30,-22,-22,66,20,15,-21,-13,82,-0.425827444,0.4155053,1.946022,-0.0251078047,-0.2887548,2.42178035,-0.453345358,0.286775738,2.17637515,-0.0415202938,-0.0928529352,2.51906919,-0.378806561,0.189672872,2.428208,-0.09815508,0.154232576,2.552347,0,0,0,0,0,0,0,0,0,0,0,0,205.33457946777344,347.03802490234375,127.62635040283203,336.6546325683594
28,2024-08-09T18:37:18.2381709+03:30,-21,-22,66,20,15,-21,-13,82,-0.426275373,0.412044644,1.94811249,-0.02523173,-0.288859516,2.421743,-0.453434944,0.285474151,2.176101,-0.0413929969,-0.09283109,2.51881814,-0.378921866,0.189367846,2.42803073,-0.0981059,0.154428408,2.55233431,0,0,0,0,0,0,0,0,0,0,0,0,205.22885131835938,347.04156494140625,127.6197738647461,336.7177429199219
29,2024-08-09T18:37:18.2675809+03:30,-20,-23,65,20,16,-21,-13,82,-0.426752418,0.4084067,1.95023775,-0.0253962874,-0.288945526,2.421748,-0.453748435,0.2835664,2.17611861,-0.0412343331,-0.0928475261,2.51862073,-0.379053444,0.1890379,2.427892,-0.09802338,0.154674813,2.55255318,0,0,0,0,0,0,0,0,0,0,0,0,205.28311157226562,347.07037353515625,127.60845947265625,336.75677490234375
30,2024-08-09T18:37:18.3037109+03:30,-22,-24,65,20,16,-20,-13,82,-0.42724216,0.4046115,1.9523201,-0.0255399756,-0.289019763,2.42179227,-0.454339117,0.281126827,2.17626238,-0.04105837,-0.09288873,2.51846385,-0.379203916,0.188699991,2.427791,-0.09790538,0.154935643,2.55284357,0,0,0,0,0,0,0,0,0,0,0,0,205.40850830078125,347.101806640625,127.57075500488281,336.79510498046875
31,2024-08-09T18:37:18.3354275+03:30,-22,-24,65,20,16,-20,-13,82,-0.4278315,0.4002499,1.95464909,-0.02516377,-0.2890982,2.42202,-0.4552761,0.278171062,2.1765368,-0.04087308,-0.09295019,2.518339,-0.3793696,0.1883628,2.42772651,-0.09776587,0.155202761,2.55317354,0,0,0,0,0,0,0,0,0,0,0,0,205.42364501953125,347.1599426269531,127.75651550292969,336.7408447265625
32,2024-08-09T18:37:18.3690730+03:30,-24,-24,65,20,16,-19,-13,82,-0.428400844,0.395700127,1.9565134,-0.0246397424,-0.289194763,2.42227387,-0.4565408,0.27474156,2.17699218,-0.04069461,-0.09304136,2.51821518,-0.3795498,0.188033044,2.42770314,-0.09760856,0.155447572,2.553487,0,0,0,0,0,0,0,0,0,0,0,0,205.36685180664062,346.93841552734375,127.57073974609375,336.77679443359375
33,2024-08-09T18:37:18.3993888+03:30,-25,-26,65,20,17,-18,-13,82,-0.429140151,0.390571624,1.958705,-0.0241168812,-0.289304972,2.42251658,-0.458090544,0.270892859,2.1776,-0.04052313,-0.0931528658,2.51809525,-0.3797612,0.187698632,2.427714,-0.09743419,0.155654728,2.55375218,0,0,0,0,0,0,0,0,0,0,0,0,205.45632934570312,347.16522216796875,127.93699645996094,336.72119140625
34,2024-08-09T18:37:18.4350329+03:30,-25,-26,66,20,17,-18,-13,82,-0.429967761,0.3851753,1.96105957,-0.023625914,-0.289423257,2.42274451,-0.45979172,0.266854048,2.17829728,-0.04036061,-0.09327575,2.51798081,-0.3800107,0.1873497,2.42774057,-0.09721896,0.155771747,2.55397964,0,0,0,0,0,0,0,0,0,0,0,0,205.24844360351562,347.2295227050781,127.549072265625,336.806640625
35,2024-08-09T18:37:18.4666305+03:30,-26,-27,66,20,17,-17,-13,82,-0.4308233,0.379681319,1.96345413,-0.02316907,-0.289486051,2.42273974,-0.461588353,0.26270166,2.17899942,-0.0402240455,-0.09342671,2.51784325,-0.3802968,0.186989531,2.42777634,-0.0969232246,0.155846775,2.55436635,0,0,0,0,0,0,0,0,0,0,0,0,205.50845336914062,346.9123840332031,127.71780395507812,336.6630554199219
36,2024-08-09T18:37:18.4994826+03:30,-27,-28,66,20,18,-16,-13,82,-0.43167758,0.374102622,1.96576619,-0.0227454845,-0.289634973,2.422807,-0.4634577,0.25844425,2.17964029,-0.0401136167,-0.09361515,2.517676,-0.3806415,0.186619535,2.427861,-0.09656669,0.155840054,2.5548234,0,0,0,0,0,0,0,0,0,0,0,0,205.482666015625,346.94891357421875,127.59007263183594,336.78631591796875
37,2024-08-09T18:37:18.5408328+03:30,-28,-29,65,19,18,-15,-13,81,-0.432565838,0.3683554,1.96798146,-0.0223763566,-0.2896902,2.42293859,-0.465440422,0.253989637,2.18023634,-0.039948985,-0.09375225,2.517717,-0.381058723,0.1862362,2.428033,-0.09617593,0.155764788,2.55529976,0,0,0,0,0,0,0,0,0,0,0,0,205.68557739257812,346.97711181640625,127.53347778320312,336.66790771484375
38,2024-08-09T18:37:18.5681440+03:30,-29,-31,68,18,19,-14,-12,81,-0.43342346,0.362447828,1.97009885,-0.0220448412,-0.2898832,2.42302752,-0.467542619,0.249303132,2.18076563,-0.0397968441,-0.0940111056,2.51770329,-0.38150692,0.1857883,2.42821312,-0.09578342,0.1556631,2.55578756,0,0,0,0,0,0,0,0,0,0,0,0,205.41183471679688,347.0804138183594,127.74302673339844,336.7423095703125
39,2024-08-09T18:37:18.5999558+03:30,-30,-31,68,18,19,-13,-12,81,-0.4343099,0.356334746,1.97217774,-0.0216424782,-0.290156066,2.42308712,-0.469768941,0.244345874,2.18131733,-0.0396567956,-0.0943447948,2.51764679,-0.382009625,0.185344219,2.42850566,-0.09540202,0.15554744,2.55626965,0,0,0,0,0,0,0,0,0,0,0,0,205.42141723632812,346.8463134765625,127.59050750732422,336.7611083984375
40,2024-08-09T18:37:18.6388431+03:30,-30,-33,68,18,20,-12,-12,81,-0.435304344,0.349954158,1.97424507,-0.0211998951,-0.290480435,2.42311049,-0.472121179,0.239099964,2.18196869,-0.03951936,-0.09472616,2.51755333,-0.382579356,0.18490833,2.428924,-0.0950324759,0.155421987,2.5567286,0,0,0,0,0,0,0,0,0,0,0,0,205.48342895507812,346.97979736328125,127.50152587890625,336.5946044921875
41,2024-08-09T18:37:18.6739282+03:30,-31,-34,68,18,20,-11,-12,81,-0.436388373,0.3433062,1.976327,-0.0207974259,-0.290713847,2.423135,-0.474555761,0.23359777,2.18276954,-0.0393118262,-0.09502616,2.51753,-0.3832551,0.184478536,2.42946744,-0.09469131,0.155312628,2.55716634,0,0,0,0,0,0,0,0,0,0,0,0,205.1968994140625,347.1024475097656,127.65886688232422,336.6212158203125
42,2024-08-09T18:37:18.7048789+03:30,-32,-34,68,18,20,-10,-12,81,-0.437504321,0.3364754,1.97834289,-0.0205267742,-0.290873,2.423127,-0.476975471,0.2280177,2.18369269,-0.0390709527,-0.095247604,2.51751757,-0.384005517,0.1840556,2.43008685,-0.0943774953,0.155217081,2.557574,0,0,0,0,0,0,0,0,0,0,0,0,205.49569702148438,346.97271728515625,127.58285522460938,336.7081604003906
43,2024-08-09T18:37:18.7376669+03:30,-32,-36,68,18,21,-9,-12,81,-0.438687652,0.329473346,1.980207,-0.0203369558,-0.2909812,2.42309451,-0.479295284,0.22244285,2.18471169,-0.0388152339,-0.095411,2.517501,-0.384838939,0.1837505,2.43085361,-0.0940902159,0.155140623,2.55794168,0,0,0,0,0,0,0,0,0,0,0,0,205.40029907226562,347.16558837890625,127.5221939086914,336.5583190917969
44,2024-08-09T18:37:18.7687742+03:30,-33,-37,68,18,21,-8,-12,81,-0.4399974,0.322238356,1.98216212,-0.0201868,-0.291059524,2.42303181,-0.4816344,0.21659714,2.18594337,-0.0385508463,-0.0955409557,2.51747179,-0.385713637,0.183566064,2.43175554,-0.0938601,0.155023426,2.558033,0,0,0,0,0,0,0,0,0,0,0,0,205.3245849609375,347.0517883300781,127.68965148925781,336.7015380859375
45,2024-08-09T18:37:18.8002581+03:30,-35,-38,68,18,21,-6,-12,81,-0.4413158,0.3149643,1.98400927,-0.0200707018,-0.291127741,2.42292976,-0.483827531,0.210758165,2.18723154,-0.03827503,-0.09565867,2.51742125,-0.386592716,0.183472559,2.43273258,-0.093674,0.15488784,2.557946,0,0,0,0,0,0,0,0,0,0,0,0,205.4685821533203,347.0049743652344,127.70015716552734,336.75177001953125
46,2024-08-09T18:37:18.8328709+03:30,-35,-39,68,18,22,-5,-12,81,-0.4426034,0.3077548,1.98570132,-0.0199695751,-0.2911949,2.422803,-0.4857909,0.205031678,2.18853116,-0.0379843637,-0.09577193,2.51735616,-0.387453556,0.18343994,2.43374133,-0.0934906,0.154765949,2.557816,0,0,0,0,0,0,0,0,0,0,0,0,205.30282592773438,347.173095703125,127.6737289428711,336.6812744140625
47,2024-08-09T18:37:18.8700477+03:30,-36,-40,68,18,22,-4,-12,81,-0.44384712,0.300671875,1.98722172,-0.0198804215,-0.2911569,2.422694,-0.487491,0.1994695,2.18981528,-0.0376137421,-0.09581926,2.51742363,-0.388279349,0.18344523,2.434743,-0.09331878,0.154682666,2.55771637,0,0,0,0,0,0,0,0,0,0,0,0,205.26516723632812,347.15631103515625,127.46553802490234,336.6805114746094
48,2024-08-09T18:37:18.9004255+03:30,-38,-41,68,18,22,-2,-12,81,-0.445011884,0.2936524,1.9887327,-0.019826835,-0.291127563,2.42255759,-0.4890145,0.193865821,2.19126034,-0.03721406,-0.09587476,2.51748323,-0.389070541,0.183491632,2.435732,-0.09316465,0.154693052,2.557691,0,0,0,0,0,0,0,0,0,0,0,0,205.4366455078125,347.0282897949219,127.63458251953125,336.6568298339844
49,2024-08-09T18:37:18.9335647+03:30,-39,-41,67,18,22,-1,-12,81,-0.4460426,0.286777049,1.99006343,-0.0197792165,-0.2911367,2.42240453,-0.490401953,0.188174859,2.19296646,-0.0368368663,-0.09595048,2.51749015,-0.389824271,0.18357867,2.436691,-0.09302452,0.154763356,2.55771947,0,0,0,0,0,0,0,0,0,0,0,0,205.50051879882812,346.98126220703125,127.6731185913086,336.7698059082031
50,2024-08-09T18:37:18.9700146+03:30,-39,-42,64,19,23,0,-13,81,-0.4469758,0.280142277,1.99122167,-0.0197126474,-0.29120937,2.4222455,-0.491694957,0.18246226,2.194842,-0.0365090556,-0.09606404,2.51742721,-0.390548885,0.183708772,2.43762016,-0.0928956941,0.1548717,2.55778718,0,0,0,0,0,0,0,0,0,0,0,0,205.37225341796875,347.01031494140625,128.0487823486328,336.66815185546875
51,2024-08-09T18:37:19.0003462+03:30,-41,-43,64,19,23,2,-13,81,-0.447485119,0.273610979,1.99163985,-0.0196278468,-0.291328728,2.42209435,-0.492912441,0.176766634,2.19684386,-0.0362165347,-0.09620499,2.51732421,-0.3912394,0.183870822,2.43851018,-0.09278398,0.154976338,2.5578196,0,0,0,0,0,0,0,0,0,0,0,0,205.36282348632812,347.13201904296875,127.70567321777344,336.73065185546875
52,2024-08-09T18:37:19.0372180+03:30,-41,-44,64,19,23,3,-13,81,-0.44768557,0.267313153,1.99143469,-0.01970999,-0.291475058,2.42188263,-0.494094,0.171132147,2.19880581,-0.03597131,-0.0963711739,2.51717973,-0.3918966,0.184054643,2.43936133,-0.0926595,0.155058861,2.55787325,0,0,0,0,0,0,0,0,0,0,0,0,205.287353515625,346.7540588378906,127.57939147949219,336.71722412109375
53,2024-08-09T18:37:19.0706009+03:30,-42,-44,64,19,23,4,-13,81,-0.4475996,0.261343151,1.99057758,-0.01990039,-0.291642725,2.421647,-0.4951319,0.165674672,2.2004137,-0.0357587077,-0.0965534151,2.517017,-0.392536283,0.184272155,2.440218,-0.09253295,0.155112848,2.55791616,0,0,0,0,0,0,0,0,0,0,0,0,205.30056762695312,347.2348327636719,127.76050567626953,336.79351806640625
54,2024-08-09T18:37:19.1011718+03:30,-43,-46,64,19,23,6,-13,81,-0.447274357,0.255736023,1.98919463,-0.0201688018,-0.291718662,2.42144322,-0.496029228,0.160489723,2.20146036,-0.03551094,-0.09668646,2.51700139,-0.393149257,0.184501141,2.44105721,-0.0923847,0.15513435,2.55808949,0,0,0,0,0,0,0,0,0,0,0,0,205.21527099609375,347.1949462890625,127.61007690429688,336.74945068359375
55,2024-08-09T18:37:19.1353037+03:30,-44,-46,63,19,23,7,-13,81,-0.447023273,0.250235051,1.98824334,-0.0205250178,-0.2917037,2.42125,-0.496803015,0.155621573,2.20210028,-0.0352351554,-0.0967837349,2.51713562,-0.393734545,0.184727952,2.44186378,-0.09222532,0.155124485,2.55833459,0,0,0,0,0,0,0,0,0,0,0,0,205.511962890625,347.07513427734375,127.72140502929688,336.6487731933594
56,2024-08-09T18:37:19.1699977+03:30,-45,-47,63,19,23,8,-13,81,-0.446860373,0.244810879,1.98756719,-0.0210646912,-0.2917805,2.4209938,-0.4974553,0.15103443,2.20246983,-0.03496149,-0.09685897,2.517358,-0.394289732,0.184913188,2.44260716,-0.09205837,0.1550869,2.55861759,0,0,0,0,0,0,0,0,0,0,0,0,205.43246459960938,347.1527099609375,127.50518798828125,336.765380859375
57,2024-08-09T18:37:19.2059738+03:30,-45,-47,62,20,23,9,-13,81,-0.447017133,0.238628522,1.98707938,-0.0216594338,-0.291963,2.42071319,-0.498022079,0.146670073,2.202686,-0.03469605,-0.09691913,2.51763344,-0.39479968,0.18499963,2.44325018,-0.09189209,0.155033678,2.55892181,0,0,0,0,0,0,0,0,0,0,0,0,205.37518310546875,347.0368347167969,127.50270080566406,336.74981689453125
58,2024-08-09T18:37:19.2372138+03:30,-45,-48,62,20,23,10,-13,81,-0.447393775,0.232073024,1.986766,-0.022234736,-0.2922478,2.42043281,-0.4985658,0.14246878,2.20281148,-0.03447669,-0.0969844759,2.51789,-0.395261765,0.184998915,2.44380713,-0.0917269,0.15497005,2.559249,0,0,0,0,0,0,0,0,0,0,0,0,205.29953002929688,347.11749267578125,127.30542755126953,336.73681640625
59,2024-08-09T18:37:19.2682538+03:30,-46,-48,62,20,23,11,-13,81,-0.4479674,0.2254941,1.9866693,-0.022788,-0.292614341,2.420148,-0.499103,0.13838467,2.202939,-0.0342410281,-0.09700241,2.51827478,-0.395685464,0.184890062,2.444253,-0.0915676057,0.154891148,2.55956936,0,0,0,0,0,0,0,0,0,0,0,0,205.65200805664062,346.9580078125,127.22323608398438,336.5810546875
60,2024-08-09T18:37:19.3038547+03:30,-46,-48,61,20,23,12,-13,81,-0.4486754,0.219136283,1.98681319,-0.0233723782,-0.292786777,2.41990948,-0.4996425,0.1343592,2.20310569,-0.0340481326,-0.09703828,2.518638,-0.396068931,0.184671178,2.44457459,-0.09140215,0.154769778,2.55986929,0,0,0,0,0,0,0,0,0,0,0,0,205.6936492919922,346.836181640625,127.58840942382812,336.654296875
61,2024-08-09T18:37:19.3350573+03:30,-47,-48,61,20,23,13,-13,81,-0.449531585,0.212999552,1.98709714,-0.0239090212,-0.2928851,2.419742,-0.500197351,0.130381435,2.20328927,-0.0339177,-0.0970954,2.51890683,-0.3964095,0.184319913,2.444759,-0.0912490562,0.154579088,2.56003928,0,0,0,0,0,0,0,0,0,0,0,0,205.5301971435547,347.04083251953125,127.65650939941406,336.69293212890625
