FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY,origin_x,origin_y,goal_x,goal_y
11,2024-08-09T18:34:35.3500269+03:30,-40,-25,57,22,18,-4,-17,80,-0.4417244,0.284564227,1.963481,0.004699565,-0.247363254,2.41583943,-0.4497106,0.207605764,2.1764307,-0.0110628419,-0.0571919158,2.51823235,-0.363928318,0.189985976,2.4363153,-0.08168202,0.1697757,2.556738,0,0,0,0,0,0,0,0,0,0,0,0,210.5863342285156,345.71246337890625,129.24130249023438,336.81304931640625
12,2024-08-09T18:34:35.3822659+03:30,-40,-25,56,22,18,-4,-17,80,-0.442235529,0.2838295,1.96389842,0.00426860945,-0.247705936,2.4155705,-0.4498342,0.207376331,2.17650819,-0.0110460017,-0.0572657064,2.51802349,-0.363939136,0.189954773,2.43629956,-0.0817784,0.169732988,2.55628848,0,0,0,0,0,0,0,0,0,0,0,0,210.59445190429688,345.82305908203125,129.5269012451172,336.8871459960937
13,2024-08-09T18:34:35.4138863+03:30,-40,-25,56,22,18,-4,-17,80,-0.442930669,0.282853246,1.96439373,0.004068231,-0.2479411,2.41525269,-0.450002074,0.206905782,2.17671776,-0.0110060973,-0.0573925935,2.51775575,-0.363952845,0.189909577,2.43628931,-0.08185509,0.169658437,2.55581164,0,0,0,0,0,0,0,0,0,0,0,0,210.6205139160156,345.77593994140625,129.54489135742188,336.8966979980469
14,2024-08-09T18:34:35.4500012+03:30,-40,-25,58,23,18,-4,-17,81,-0.443724126,0.281533778,1.96493626,0.00401792955,-0.248111,2.41492057,-0.4502294,0.206159323,2.17704535,-0.0109504545,-0.0575502254,2.517454,-0.363985538,0.1898596,2.43627167,-0.08191069,0.169561848,2.55533481,0,0,0,0,0,0,0,0,0,0,0,0,210.90872192382807,345.8173828125,129.3257293701172,336.9046630859375
15,2024-08-09T18:34:35.4805935+03:30,-41,-25,57,23,18,-3,-17,81,-0.4445731,0.279860348,1.96546,0.00378334778,-0.248251349,2.41457367,-0.450588018,0.205075666,2.17740154,-0.0108824838,-0.057723444,2.517129,-0.364044428,0.18981795,2.43625021,-0.08182103,0.169457391,2.55513215,0,0,0,0,0,0,0,0,0,0,0,0,210.71923828125,345.78424072265625,129.23330688476562,336.73931884765625
16,2024-08-09T18:34:35.5177419+03:30,-40,-26,56,22,19,-3,-17,80,-0.445391774,0.27790314,1.96593511,0.00348115363,-0.248499125,2.41421,-0.451170534,0.203582987,2.17769718,-0.0108049251,-0.0579834245,2.51667571,-0.3642297,0.189864859,2.4363358,-0.08171717,0.169336721,2.55493045,0,0,0,0,0,0,0,0,0,0,0,0,210.54248046875,345.7086181640625,129.61622619628906,336.82244873046875
17,2024-08-09T18:34:35.5499522+03:30,-40,-26,55,22,19,-3,-17,80,-0.446231633,0.27551505,1.9665314,0.00324689434,-0.248796254,2.4138422,-0.4519949,0.201466471,2.178072,-0.0107212942,-0.05828605,2.516155,-0.364537954,0.190034211,2.436566,-0.0816194862,0.169238672,2.5547843,0,0,0,0,0,0,0,0,0,0,0,0,210.71365356445312,345.7193603515625,129.70265197753906,336.85662841796875
18,2024-08-09T18:34:35.5868371+03:30,-41,-27,55,22,19,-2,-17,80,-0.4470768,0.272591323,1.96717179,0.00308651268,-0.24912411,2.41349483,-0.452973038,0.1988684,2.178538,-0.0106330579,-0.05859868,2.515581,-0.364984334,0.190342084,2.43697357,-0.0815195739,0.16919139,2.55477166,0,0,0,0,0,0,0,0,0,0,0,0,210.4942321777344,345.759033203125,129.55230712890625,336.7974853515625
19,2024-08-09T18:34:35.6167768+03:30,-43,-27,55,22,19,-1,-17,80,-0.448078543,0.268994927,1.96804035,0.00301096449,-0.249442637,2.413154,-0.45425,0.19562225,2.17926455,-0.0105444817,-0.05889738,2.514987,-0.365527272,0.190771565,2.43752,-0.0814052,0.169145778,2.55475569,0,0,0,0,0,0,0,0,0,0,0,0,210.6441802978516,345.77069091796875,129.4660186767578,336.9032592773437
20,2024-08-09T18:34:35.6491568+03:30,-44,-28,55,22,19,0,-17,80,-0.449157178,0.264869,1.96905875,0.002989482,-0.249722123,2.41283226,-0.455730379,0.191929549,2.18018913,-0.01046261,-0.0591474473,2.51438713,-0.366142362,0.191267759,2.43815875,-0.0812284946,0.169131711,2.55482936,0,0,0,0,0,0,0,0,0,0,0,0,210.7212829589844,345.793212890625,129.4451141357422,336.8005065917969
21,2024-08-09T18:34:35.6860598+03:30,-45,-28,55,22,19,1,-17,80,-0.450888276,0.259545267,1.96998715,0.00300534349,-0.249957085,2.41254115,-0.457370877,0.187841818,2.181262,-0.0103964927,-0.05933738,2.51378536,-0.366798252,0.191785961,2.43883848,-0.08103172,0.169178411,2.554921,0,0,0,0,0,0,0,0,0,0,0,0,210.7740478515625,345.91766357421875,129.1443634033203,336.9295654296875
22,2024-08-09T18:34:35.7240018+03:30,-45,-30,55,22,20,2,-17,80,-0.452167779,0.254013866,1.97009861,0.00304133724,-0.2501559,2.412276,-0.459114522,0.183426976,2.18249488,-0.0103531778,-0.05947351,2.513177,-0.367468655,0.192258343,2.439485,-0.0808425248,0.169279635,2.55497956,0,0,0,0,0,0,0,0,0,0,0,0,210.65756225585935,345.7821044921875,129.49713134765625,336.83966064453125
23,2024-08-09T18:34:35.7540085+03:30,-45,-30,54,22,20,3,-17,80,-0.452734381,0.248510167,1.96891391,0.003109822,-0.250341564,2.41203928,-0.4609843,0.178849936,2.18374276,-0.0103295818,-0.0595759377,2.51255679,-0.368136227,0.192662612,2.44007039,-0.08065336,0.169409722,2.55499172,0,0,0,0,0,0,0,0,0,0,0,0,210.8794860839844,345.7862243652344,129.6059112548828,336.7501220703125
24,2024-08-09T18:34:35.7853121+03:30,-46,-31,53,21,20,4,-17,79,-0.452740729,0.243152142,1.96681714,0.003239262,-0.250536948,2.41185784,-0.462962449,0.174190521,2.18504548,-0.0103136878,-0.05966249,2.511936,-0.368827254,0.192972541,2.44056821,-0.08050832,0.169529364,2.554781,0,0,0,0,0,0,0,0,0,0,0,0,210.7423095703125,345.6912841796875,129.51499938964844,336.7255859375
25,2024-08-09T18:34:35.8221603+03:30,-46,-31,52,21,20,5,-17,79,-0.453892767,0.2365932,1.96587789,0.00340752467,-0.250734121,2.41171741,-0.464996427,0.169551611,2.186435,-0.0103014559,-0.059733063,2.51132226,-0.369519353,0.193181589,2.44099331,-0.08038239,0.169621065,2.55440927,0,0,0,0,0,0,0,0,0,0,0,0,210.7632598876953,345.94708251953125,129.64923095703125,336.90185546875
26,2024-08-09T18:34:35.8552059+03:30,-45,-32,52,21,21,6,-17,79,-0.45527792,0.229646951,1.96593249,0.00359832658,-0.250921637,2.41159272,-0.4670597,0.164944664,2.18801284,-0.0102887331,-0.05979084,2.51072669,-0.370216072,0.193296432,2.44135213,-0.08025499,0.16967015,2.55391479,0,0,0,0,0,0,0,0,0,0,0,0,210.5772399902344,345.82379150390625,129.5132293701172,336.68603515625
27,2024-08-09T18:34:35.8893327+03:30,-45,-33,52,21,21,7,-17,79,-0.457236081,0.2222156,1.966682,0.00380835216,-0.251120776,2.411471,-0.469092876,0.160393953,2.18976021,-0.0102888,-0.05985247,2.51012039,-0.370903432,0.193329737,2.441648,-0.08012863,0.169678509,2.553329,0,0,0,0,0,0,0,0,0,0,0,0,210.6142120361328,345.88299560546875,129.87649536132812,336.76763916015625
28,2024-08-09T18:34:35.9221854+03:30,-47,-33,52,21,21,9,-17,79,-0.4593797,0.214881837,1.96787679,0.00402895734,-0.251327038,2.411338,-0.471205741,0.155707285,2.191521,-0.0102986554,-0.05991668,2.50949883,-0.371577829,0.19329825,2.44189453,-0.080008015,0.169662714,2.55267525,0,0,0,0,0,0,0,0,0,0,0,0,210.8692626953125,345.7078857421875,129.64022827148438,336.816650390625
29,2024-08-09T18:34:35.9524788+03:30,-47,-34,52,20,22,10,-17,79,-0.4614753,0.207835987,1.969202,0.004251599,-0.2515417,2.411194,-0.473379552,0.150955826,2.19308066,-0.0103169763,-0.05998373,2.50886178,-0.3722654,0.193189234,2.44209433,-0.07989721,0.169630438,2.55196929,0,0,0,0,0,0,0,0,0,0,0,0,210.68179321289065,345.75909423828125,129.19949340820312,336.754150390625
30,2024-08-09T18:34:35.9880862+03:30,-47,-35,52,20,22,11,-17,79,-0.4634162,0.2011805,1.97060263,0.00448160432,-0.251819462,2.4110353,-0.47557196,0.146223575,2.19446874,-0.0103731481,-0.0600713342,2.508103,-0.372957259,0.1930225,2.44225574,-0.07979481,0.169598877,2.5512557,0,0,0,0,0,0,0,0,0,0,0,0,210.72198486328125,345.74859619140625,129.54164123535156,336.8079528808594
31,2024-08-09T18:34:36.0187663+03:30,-48,-35,52,20,22,12,-17,79,-0.465168357,0.194971755,1.97200489,0.00468036858,-0.25212422,2.41082883,-0.477733254,0.1415678,2.19567585,-0.0104505382,-0.0601708367,2.507273,-0.3736466,0.192810759,2.4423902,-0.07971406,0.169561446,2.55050445,0,0,0,0,0,0,0,0,0,0,0,0,210.7595977783203,345.7557678222656,129.46070861816406,336.767822265625
32,2024-08-09T18:34:36.0529332+03:30,-48,-37,54,19,23,13,-16,79,-0.466763169,0.189196154,1.97348857,0.00483490527,-0.252443284,2.410538,-0.47980538,0.137007147,2.19684029,-0.0105386032,-0.06028547,2.50637913,-0.374322146,0.192569166,2.44250751,-0.07964706,0.169495016,2.54966354,0,0,0,0,0,0,0,0,0,0,0,0,210.7835998535156,345.91912841796875,129.349365234375,336.84698486328125
33,2024-08-09T18:34:36.0882712+03:30,-48,-37,53,19,23,14,-16,79,-0.468221575,0.18381685,1.97497678,0.004542127,-0.252749264,2.41000986,-0.4817807,0.132623181,2.19794369,-0.0106313806,-0.0604419746,2.50544786,-0.375005066,0.192253366,2.44258261,-0.07958618,0.169383392,2.54871273,0,0,0,0,0,0,0,0,0,0,0,0,210.75279235839844,346.005615234375,129.25552368164062,336.7629699707031
34,2024-08-09T18:34:36.1201719+03:30,-49,-38,53,19,23,15,-16,79,-0.46991536,0.178461745,1.97629976,0.00432987837,-0.253073871,2.40942073,-0.483676225,0.128394052,2.198929,-0.0107255215,-0.0606224351,2.504477,-0.375676364,0.191896453,2.44263029,-0.07954236,0.169247836,2.54766726,0,0,0,0,0,0,0,0,0,0,0,0,210.76412963867188,345.7166748046875,129.3653564453125,336.7283935546875
35,2024-08-09T18:34:36.1494937+03:30,-49,-38,53,20,23,15,-16,79,-0.4717294,0.1733433,1.97746873,0.00298810354,-0.2530115,2.4079957,-0.485495478,0.124320917,2.199777,-0.0108296527,-0.060833443,2.50342965,-0.376327127,0.1915148,2.44266319,-0.0795211345,0.169111535,2.54656744,0,0,0,0,0,0,0,0,0,0,0,0,210.47613525390625,345.9740600585937,129.13331604003906,336.9400634765625
36,2024-08-09T18:34:36.1830179+03:30,-49,-39,52,20,24,16,-16,79,-0.473538727,0.168599084,1.97858536,0.00225678948,-0.253107667,2.406784,-0.4872302,0.120395556,2.20056081,-0.0109380009,-0.0610709451,2.50234652,-0.376954466,0.191124961,2.44269562,-0.079511784,0.168976262,2.545463,0,0,0,0,0,0,0,0,0,0,0,0,210.74102783203125,345.9078369140625,129.34571838378906,336.67730712890625
37,2024-08-09T18:34:36.2217478+03:30,-50,-39,52,20,24,17,-16,79,-0.475259066,0.164153516,1.97965932,0.00194695371,-0.253333837,2.4057405,-0.488897771,0.116585121,2.20129657,-0.0110490648,-0.06133631,2.50123739,-0.377573431,0.1907203,2.442735,-0.07950923,0.168826476,2.54435968,0,0,0,0,0,0,0,0,0,0,0,0,210.78997802734372,345.6959228515625,128.93173217773438,336.82958984375
38,2024-08-09T18:34:36.2545802+03:30,-51,-40,52,20,24,18,-16,79,-0.476905674,0.159960628,1.98067772,0.0019206896,-0.253644139,2.40483069,-0.490484864,0.112923943,2.201992,-0.0111610834,-0.06161462,2.50013113,-0.378171921,0.190308467,2.44277573,-0.07950453,0.168659076,2.54326057,0,0,0,0,0,0,0,0,0,0,0,0,210.7769775390625,345.7948608398437,129.47264099121094,336.76226806640625
39,2024-08-09T18:34:36.2863259+03:30,-52,-41,52,20,24,19,-16,79,-0.478398472,0.156077251,1.98166931,0.002073399,-0.25403285,2.404033,-0.491993338,0.10940966,2.20265675,-0.0112621747,-0.06191149,2.49902868,-0.3787459,0.189902276,2.44281745,-0.07949544,0.168479055,2.54220152,0,0,0,0,0,0,0,0,0,0,0,0,210.7841796875,345.70556640625,129.402587890625,336.8363037109375
40,2024-08-09T18:34:36.3172756+03:30,-52,-41,52,19,24,19,-16,79,-0.479536444,0.152505264,1.98281443,0.00233492721,-0.2544665,2.40333366,-0.493399233,0.106001534,2.20344138,-0.0113531519,-0.06221315,2.497957,-0.379290968,0.189505726,2.44285345,-0.07949732,0.168311372,2.541172,0,0,0,0,0,0,0,0,0,0,0,0,210.66961669921875,345.76568603515625,129.33995056152344,336.6352233886719
41,2024-08-09T18:34:36.3538568+03:30,-53,-42,52,19,24,20,-16,79,-0.4806585,0.1490933,1.98402333,0.00262998976,-0.254897535,2.40271258,-0.4947039,0.10272342,2.204326,-0.0114283254,-0.06249162,2.496947,-0.3798033,0.1891261,2.44288349,-0.07950689,0.168164253,2.5401938,0,0,0,0,0,0,0,0,0,0,0,0,210.80548095703125,345.72320556640625,129.0535888671875,336.83953857421875
42,2024-08-09T18:34:36.3861199+03:30,-53,-42,52,19,24,21,-16,79,-0.481290579,0.145548031,1.98527408,0.00293603027,-0.255321175,2.40216446,-0.495892942,0.0995733961,2.20529246,-0.0114922561,-0.06274641,2.49599457,-0.380283326,0.188754544,2.44290423,-0.0795035139,0.1680139,2.53926826,0,0,0,0,0,0,0,0,0,0,0,0,210.6161651611328,345.8262023925781,128.90765380859375,336.731201171875
43,2024-08-09T18:34:36.4235875+03:30,-52,-43,52,19,25,21,-16,79,-0.4816626,0.141891867,1.98648787,0.00324750831,-0.255738169,2.401691,-0.496975839,0.0965630859,2.20628214,-0.011548006,-0.06298099,2.49509835,-0.380736023,0.18839632,2.44292045,-0.07950508,0.167865872,2.53837347,0,0,0,0,0,0,0,0,0,0,0,0,210.47760009765625,345.83843994140625,129.374267578125,336.82080078125
44,2024-08-09T18:34:36.4558428+03:30,-53,-44,52,19,25,22,-16,79,-0.4818974,0.1382411,1.98781025,0.00354738813,-0.256135643,2.40127659,-0.49801603,0.0936230347,2.20741129,-0.0115970178,-0.06319136,2.494262,-0.381159246,0.1880502,2.442931,-0.07950688,0.167721391,2.5375247,0,0,0,0,0,0,0,0,0,0,0,0,210.63873291015625,345.9318542480469,129.27386474609375,336.7735595703125
45,2024-08-09T18:34:36.4888458+03:30,-52,-44,52,19,25,22,-16,79,-0.482067436,0.134694979,1.98911393,0.0038359277,-0.256514162,2.40091062,-0.4989916,0.09079508,2.20855069,-0.0116401343,-0.06338495,2.49348736,-0.381559581,0.18771933,2.44293618,-0.07950932,0.167588666,2.53672719,0,0,0,0,0,0,0,0,0,0,0,0,210.70724487304688,345.7186889648437,129.4059600830078,336.84747314453125
46,2024-08-09T18:34:36.5212866+03:30,-53,-44,52,18,25,23,-16,79,-0.4823573,0.131200671,1.99048638,0.00412542466,-0.2569047,2.40057921,-0.4998599,0.08809788,2.20981979,-0.0116806328,-0.0635929853,2.492753,-0.381932229,0.187408358,2.44293737,-0.0795146748,0.167469516,2.53597975,0,0,0,0,0,0,0,0,0,0,0,0,210.59878540039065,345.8172607421875,129.56607055664062,336.76788330078125
47,2024-08-09T18:34:36.5543382+03:30,-54,-45,52,18,25,24,-16,79,-0.482847363,0.1277839,1.99191833,0.00440826965,-0.257293373,2.40027761,-0.5005755,0.08553872,2.21120977,-0.0117187491,-0.06380576,2.49206424,-0.382276535,0.187122181,2.44293761,-0.0795266256,0.167356,2.53525662,0,0,0,0,0,0,0,0,0,0,0,0,210.65286254882807,345.7318115234375,129.1834259033203,336.84228515625
48,2024-08-09T18:34:36.5841068+03:30,-54,-45,52,18,25,24,-16,79,-0.483487934,0.124363326,1.99333179,0.00468562171,-0.257672668,2.399996,-0.5011729,0.08313073,2.21264267,-0.0117514534,-0.0640139654,2.49140453,-0.382598728,0.186853126,2.442936,-0.07955023,0.167260528,2.53458333,0,0,0,0,0,0,0,0,0,0,0,0,210.8285217285156,345.6835327148437,129.16563415527344,336.8157958984375
49,2024-08-09T18:34:36.6167257+03:30,-54,-45,52,18,25,25,-16,79,-0.484378725,0.120522313,1.99550545,0.00494658574,-0.258049369,2.3997364,-0.501756251,0.0806278,2.21490264,-0.0117820678,-0.06422047,2.49076366,-0.382909477,0.18659994,2.442939,-0.07957968,0.167176574,2.53395343,0,0,0,0,0,0,0,0,0,0,0,0,210.75033569335935,345.8843078613281,128.98822021484375,336.7797546386719
50,2024-08-09T18:34:36.6523853+03:30,-55,-46,52,18,25,26,-16,79,-0.485323161,0.116534047,1.99797368,0.00518979738,-0.258419424,2.39949465,-0.502349436,0.07807634,2.21748662,-0.0118089784,-0.06442513,2.490148,-0.38320893,0.186364248,2.44294477,-0.079611145,0.167097867,2.53335881,0,0,0,0,0,0,0,0,0,0,0,0,210.6457061767578,345.62017822265625,128.98724365234375,336.8099975585937
51,2024-08-09T18:34:36.6859188+03:30,-54,-46,52,18,26,26,-16,79,-0.486367464,0.112434492,2.00050759,0.00538995629,-0.258795321,2.399269,-0.50296396,0.07552708,2.22016263,-0.0118263271,-0.06463603,2.48955131,-0.3835047,0.186138377,2.442954,-0.07963229,0.167009115,2.53279,0,0,0,0,0,0,0,0,0,0,0,0,210.5557403564453,345.7676086425781,129.31459045410156,336.827880859375
52,2024-08-09T18:34:36.7165554+03:30,-55,-46,52,18,26,27,-16,79,-0.487438381,0.108377755,2.00297761,0.0055791284,-0.259198,2.39913344,-0.5035887,0.0730115846,2.22278357,-0.0118344165,-0.06485148,2.48897743,-0.3837941,0.1859233,2.44296551,-0.07964571,0.166921362,2.5322547,0,0,0,0,0,0,0,0,0,0,0,0,210.68539428710935,345.9257202148437,128.81124877929688,336.8153686523437
53,2024-08-09T18:34:36.7497020+03:30,-55,-47,51,18,26,28,-16,79,-0.488512844,0.104456589,2.005603,0.00582131324,-0.2595956,2.39902282,-0.5042151,0.07049987,2.225554,-0.0118348477,-0.065067634,2.48842,-0.3840752,0.185720325,2.4429698,-0.07966428,0.166841,2.53172612,0,0,0,0,0,0,0,0,0,0,0,0,210.74652099609372,345.9215087890625,128.64462280273438,336.81951904296875
54,2024-08-09T18:34:36.7814152+03:30,-56,-47,51,17,26,29,-16,79,-0.489664644,0.100638479,2.008054,0.00608118856,-0.259974569,2.39891887,-0.5048381,0.06805312,2.228154,-0.0118291825,-0.0652769655,2.48788714,-0.3843485,0.1855273,2.44296145,-0.07968142,0.166764319,2.5312078,0,0,0,0,0,0,0,0,0,0,0,0,210.81149291992188,345.811767578125,129.14744567871094,336.79559326171875
55,2024-08-09T18:34:36.8129956+03:30,-56,-46,51,17,26,29,-16,79,-0.491349578,0.0966619253,2.010318,0.0063401293,-0.260328442,2.39880586,-0.5054439,0.06571086,2.23057342,-0.011820334,-0.0654756948,2.48737621,-0.384615421,0.185345992,2.44294453,-0.07969569,0.166694969,2.530709,0,0,0,0,0,0,0,0,0,0,0,0,210.9593963623047,345.9457397460937,129.45193481445312,336.8122253417969
56,2024-08-09T18:34:36.8445067+03:30,-56,-47,51,17,27,30,-16,79,-0.493427336,0.09261887,2.01239038,0.006582852,-0.260646254,2.39868474,-0.5060341,0.0634996146,2.23279786,-0.0118068717,-0.06565003,2.48688626,-0.3848801,0.185166225,2.442909,-0.07971129,0.1666356,2.53022742,0,0,0,0,0,0,0,0,0,0,0,0,210.7999267578125,345.7966613769531,128.96221923828125,336.8905639648437
57,2024-08-09T18:34:36.8817181+03:30,-56,-48,51,17,27,31,-16,79,-0.4934942,0.0894226655,2.01305461,0.00681570638,-0.260941058,2.39855742,-0.507648,0.0609647036,2.23472786,-0.0117970034,-0.0658082962,2.48640943,-0.385141879,0.184988469,2.442852,-0.07972911,0.166582927,2.52975178,0,0,0,0,0,0,0,0,0,0,0,0,210.71453857421875,345.82391357421875,129.04852294921875,336.8383178710937
58,2024-08-09T18:34:36.9139584+03:30,-56,-49,51,17,27,32,-16,79,-0.4926581,0.08664379,2.01392651,0.006983611,-0.2612197,2.398401,-0.510046244,0.0580675527,2.237784,-0.0117871054,-0.06595954,2.48594618,-0.385396779,0.184811473,2.442781,-0.07976111,0.166544855,2.52928138,0,0,0,0,0,0,0,0,0,0,0,0,210.9658660888672,345.70001220703125,129.03501892089844,336.849365234375
59,2024-08-09T18:34:36.9478756+03:30,-56,-51,51,17,28,33,-16,79,-0.491005242,0.08433782,2.01419044,0.00714013726,-0.261510164,2.398215,-0.5127937,0.05494572,2.24069357,-0.011766837,-0.0661313161,2.48548532,-0.385644019,0.184636742,2.442701,-0.07981017,0.166521043,2.5288136,0,0,0,0,0,0,0,0,0,0,0,0,210.86053466796875,346.0489501953125,128.88632202148438,336.84783935546875
60,2024-08-09T18:34:36.9817030+03:30,-56,-53,51,17,28,34,-16,79,-0.4898957,0.08178922,2.01544213,0.00706497161,-0.262570173,2.3977077,-0.5156547,0.05178374,2.2432878,-0.0117057217,-0.06704852,2.48470235,-0.385934472,0.184341177,2.44259644,-0.07983553,0.16632092,2.52825165,0,0,0,0,0,0,0,0,0,0,0,0,210.6508331298828,345.83648681640625,128.8000946044922,336.8459167480469
61,2024-08-09T18:34:37.0123192+03:30,-55,-54,50,17,29,34,-16,79,-0.489218265,0.0791986138,2.017088,0.006775456,-0.264608,2.39694667,-0.518371,0.04868963,2.24543452,-0.0116209462,-0.06851433,2.48366165,-0.386292219,0.183908746,2.442477,-0.07983285,0.165965453,2.52760124,0,0,0,0,0,0,0,0,0,0,0,0,210.67434692382807,345.86578369140625,128.8748321533203,336.8439636230469
62,2024-08-09T18:34:37.0494471+03:30,-55,-55,49,17,29,35,-16,79,-0.488647848,0.0766191557,2.018817,0.0063414895,-0.267251581,2.396035,-0.5208147,0.0456503481,2.24706578,-0.011525942,-0.07030941,2.48247385,-0.386700183,0.183343768,2.44233513,-0.07980133,0.165480956,2.526879,0,0,0,0,0,0,0,0,0,0,0,0,210.85092163085935,345.896728515625,128.84490966796875,336.966064453125
