FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY,origin_x,origin_y,goal_x,goal_y
19,2024-08-09T16:55:13.9795881+03:30,-22,-10,116,14,13,-9,-44,98,-0.38187328,0.3000054,1.94384849,0.350103945,-0.0947254151,2.472663,-0.367055565,0.254167229,2.148409,0.182383925,0.0501863062,2.50285888,-0.311332375,0.218041793,2.38561082,0.02026884,0.218366459,2.478791,0,0,0,0,0,0,0,0,0,0,0,0,210.90899658203125,346.4736328125,277.2796630859375,337.58984375
20,2024-08-09T16:55:14.0144407+03:30,-27,-10,114,14,13,-8,-44,98,-0.383251935,0.299568117,1.94240463,0.3482526,-0.0948325247,2.47159815,-0.367549628,0.2535375,2.150964,0.18244566,0.05019089,2.50261617,-0.312226921,0.2184368,2.38613367,0.0198254511,0.218205556,2.478245,0,0,0,0,0,0,0,0,0,0,0,0,211.1011505126953,346.7835998535156,277.4407043457031,337.45758056640625
21,2024-08-09T16:55:14.0455311+03:30,-26,-10,113,15,13,-8,-44,98,-0.384704679,0.299039721,1.94080174,0.347360939,-0.09507103,2.4703927,-0.36807242,0.252917528,2.15333438,0.182501122,0.0501896739,2.5023787,-0.3130763,0.218831539,2.38665175,0.0193887521,0.218072668,2.47770643,0,0,0,0,0,0,0,0,0,0,0,0,211.13917541503906,346.3411865234375,277.2576904296875,337.51824951171875
22,2024-08-09T16:55:14.0807511+03:30,-26,-9,111,15,13,-8,-44,98,-0.386192858,0.298448861,1.93914735,0.3452967,-0.09542695,2.46941924,-0.3686296,0.252316982,2.155532,0.182548016,0.05018569,2.502148,-0.313884765,0.219225958,2.38716269,0.0189558119,0.217966914,2.47717643,0,0,0,0,0,0,0,0,0,0,0,0,211.15139770507812,346.3935241699219,277.36285400390625,337.5388488769531
23,2024-08-09T16:55:14.1129589+03:30,-25,-9,108,16,13,-8,-44,99,-0.387708247,0.297792256,1.93760586,0.3426118,-0.09578304,2.46866846,-0.369249165,0.251687229,2.15765834,0.1825844,0.0501887,2.50192332,-0.314660847,0.219619051,2.38765979,0.0185356,0.217881322,2.47666144,0,0,0,0,0,0,0,0,0,0,0,0,211.10049438476562,346.68377685546875,277.46453857421875,337.60797119140625
24,2024-08-09T16:55:14.1491252+03:30,-24,-9,107,16,13,-8,-44,99,-0.389259428,0.2970847,1.93618631,0.341379255,-0.0961191058,2.46795845,-0.3699048,0.251058578,2.159689,0.182618678,0.050186336,2.50170016,-0.31542176,0.220013842,2.3881588,0.01812515,0.217824429,2.476165,0,0,0,0,0,0,0,0,0,0,0,0,210.8031005859375,346.37823486328125,277.4200744628906,337.53338623046875
25,2024-08-09T16:55:14.1815189+03:30,-23,-9,107,16,13,-8,-44,99,-0.390847921,0.296352059,1.93488991,0.3411384,-0.09644963,2.46729231,-0.3705782,0.25044924,2.1616056,0.182649076,0.050180912,2.501479,-0.316158324,0.220395327,2.38865066,0.01773116,0.217788145,2.47569275,0,0,0,0,0,0,0,0,0,0,0,0,211.17648315429688,346.45880126953125,277.1625671386719,337.5209655761719
26,2024-08-09T16:55:14.2180542+03:30,-29,-9,107,16,13,-7,-44,99,-0.392478347,0.295604855,1.93364537,0.341589332,-0.09677454,2.46666956,-0.3712791,0.24990119,2.16333961,0.182678655,0.0501802377,2.50126386,-0.3168826,0.220764339,2.38912868,0.0173545126,0.21777299,2.47524571,0,0,0,0,0,0,0,0,0,0,0,0,210.98443603515625,346.564697265625,277.4571533203125,337.4821472167969
27,2024-08-09T16:55:14.2489525+03:30,-25,-10,107,16,14,-7,-44,99,-0.394124627,0.2948385,1.93247521,0.342482269,-0.0970768854,2.46609,-0.371996284,0.249416575,2.16492033,0.182711825,0.050190933,2.501059,-0.317596763,0.2211317,2.389589,0.0169976242,0.2177693,2.47481918,0,0,0,0,0,0,0,0,0,0,0,0,210.93389892578125,346.49066162109375,277.36761474609375,337.4827880859375
28,2024-08-09T16:55:14.2811955+03:30,-24,-9,108,16,14,-7,-44,99,-0.395722061,0.293991864,1.93167675,0.343842357,-0.09741691,2.46563339,-0.3727239,0.248901308,2.16665626,0.182727829,0.05023416,2.500857,-0.318286568,0.2214888,2.39002728,0.0166632365,0.217773452,2.47441363,0,0,0,0,0,0,0,0,0,0,0,0,210.97523498535156,346.3939208984375,277.4366149902344,337.516845703125
29,2024-08-09T16:55:14.3168032+03:30,-24,-9,108,16,14,-7,-44,99,-0.39727357,0.293084323,1.93113863,0.3454611,-0.09775718,2.46524382,-0.373444617,0.2483748,2.16844487,0.18273747,0.0503007434,2.50066042,-0.318945646,0.22183837,2.39044762,0.01634381,0.217782721,2.474019,0,0,0,0,0,0,0,0,0,0,0,0,210.76715087890625,346.58990478515625,277.19146728515625,337.5238342285156
30,2024-08-09T16:55:14.3498318+03:30,-23,-9,105,16,14,-7,-45,99,-0.398792624,0.2920837,1.93086839,0.345630735,-0.09766208,2.46499,-0.374157131,0.247808725,2.17030525,0.1827447,0.0503853522,2.50046277,-0.319569379,0.222172961,2.39084673,0.0160387848,0.217802629,2.47363758,0,0,0,0,0,0,0,0,0,0,0,0,211.1162567138672,346.4473876953125,277.24310302734375,337.53448486328125
31,2024-08-09T16:55:14.3815687+03:30,-28,-9,105,16,14,-6,-45,99,-0.400305539,0.29096514,1.9307214,0.344696015,-0.0974479541,2.46521258,-0.374861,0.24723728,2.17211175,0.182748049,0.0504843779,2.500265,-0.320154428,0.222488478,2.391221,0.0157301426,0.2178103,2.47323036,0,0,0,0,0,0,0,0,0,0,0,0,211.0576171875,346.55682373046875,277.2829284667969,337.5400390625
32,2024-08-09T16:55:14.4122815+03:30,-27,-9,105,16,14,-6,-45,99,-0.401826024,0.289766282,1.93049681,0.344490826,-0.09711112,2.465121,-0.375594646,0.2466494,2.173674,0.182750478,0.0505982265,2.50006866,-0.3206985,0.222780257,2.39156866,0.0154117718,0.217803866,2.4727807,0,0,0,0,0,0,0,0,0,0,0,0,211.05393981933594,346.44000244140625,277.3412780761719,337.46722412109375
33,2024-08-09T16:55:14.4457003+03:30,-26,-9,105,16,14,-6,-45,99,-0.4033266,0.2884721,1.93035269,0.344070375,-0.09595476,2.465279,-0.3763112,0.246028647,2.17516065,0.1827527,0.0507200845,2.4998765,-0.321201473,0.223045811,2.391888,0.0150813973,0.21778743,2.47229266,0,0,0,0,0,0,0,0,0,0,0,0,211.04635620117188,346.5226135253906,277.26690673828125,337.5110168457031
34,2024-08-09T16:55:14.4830954+03:30,-25,-8,106,16,14,-6,-45,99,-0.4048731,0.2869716,1.93029523,0.3445433,-0.0952765346,2.465167,-0.377008647,0.245371819,2.176593,0.182746813,0.05086886,2.499673,-0.321667761,0.223286435,2.39218283,0.0147540076,0.217758924,2.47177625,0,0,0,0,0,0,0,0,0,0,0,0,211.0638885498047,346.6111145019531,277.3851318359375,337.5880126953125
35,2024-08-09T16:55:14.5132936+03:30,-24,-8,107,16,14,-6,-45,100,-0.4067588,0.285096943,1.929872,0.345667034,-0.09496776,2.46486878,-0.3779266,0.244592965,2.177168,0.182739481,0.05104421,2.49945641,-0.322097629,0.223504633,2.39245653,0.0144398492,0.217723832,2.4712522,0,0,0,0,0,0,0,0,0,0,0,0,211.09744262695312,346.5720520019531,277.0809020996094,337.4799499511719
36,2024-08-09T16:55:14.5449215+03:30,-26,-9,107,16,15,-5,-45,100,-0.408647716,0.2828496,1.93107939,0.347216159,-0.09499724,2.464421,-0.3788762,0.243746176,2.17765737,0.182745486,0.0512182936,2.499221,-0.322494149,0.223699957,2.3927114,0.0141448108,0.217688575,2.47073531,0,0,0,0,0,0,0,0,0,0,0,0,210.75485229492188,346.51068115234375,277.13751220703125,337.5160827636719
37,2024-08-09T16:55:14.5795176+03:30,-25,-9,108,16,15,-5,-45,100,-0.410488427,0.28052786,1.93181062,0.3477608,-0.0942035839,2.46392536,-0.379778236,0.242856055,2.17829132,0.182759747,0.0513993278,2.49896479,-0.322863281,0.223872334,2.3929522,0.0138714621,0.217653379,2.47023058,0,0,0,0,0,0,0,0,0,0,0,0,211.03668212890625,346.4129943847656,277.2557067871094,337.57391357421875
38,2024-08-09T16:55:14.6072057+03:30,-23,-8,109,16,15,-5,-45,100,-0.412712246,0.2779828,1.9322592,0.34836036,-0.09385112,2.46341419,-0.380653769,0.2419175,2.178979,0.1827858,0.05160724,2.49868464,-0.3232029,0.224013388,2.39318132,0.0136218295,0.217613026,2.46972752,0,0,0,0,0,0,0,0,0,0,0,0,210.90664672851562,346.56781005859375,277.1369323730469,337.54022216796875
39,2024-08-09T16:55:14.6444954+03:30,-28,-8,109,17,15,-4,-45,100,-0.415132463,0.2753233,1.93239057,0.349167734,-0.09375918,2.46266747,-0.381542981,0.240921661,2.179514,0.1828412,0.0518213362,2.49838185,-0.323517263,0.224123389,2.39339566,0.013393309,0.21757257,2.46923518,0,0,0,0,0,0,0,0,0,0,0,0,211.10330200195312,346.673828125,277.3358154296875,337.53228759765625
40,2024-08-09T16:55:14.6761776+03:30,-27,-8,109,17,15,-4,-45,100,-0.417623967,0.27263543,1.93230677,0.3490627,-0.09312187,2.46232414,-0.382427216,0.239898011,2.17993236,0.182917014,0.0520377271,2.49806714,-0.323809355,0.224204838,2.39359641,0.01318594,0.21752803,2.46875167,0,0,0,0,0,0,0,0,0,0,0,0,211.17691040039062,346.56121826171875,277.2565002441406,337.5423889160156
41,2024-08-09T16:55:14.7125853+03:30,-25,-7,109,17,15,-4,-45,100,-0.419705957,0.2699606,1.93193626,0.3498327,-0.09299946,2.46183634,-0.383298129,0.238862872,2.18026042,0.183006272,0.0522546172,2.49775171,-0.324083149,0.224267319,2.39378786,0.0130107421,0.217496648,2.46828628,0,0,0,0,0,0,0,0,0,0,0,0,211.16647338867188,346.242431640625,277.270751953125,337.49298095703125
42,2024-08-09T16:55:14.7466233+03:30,-20,-8,110,17,16,-4,-45,100,-0.421369672,0.2673306,1.93137145,0.349799454,-0.0922165439,2.46164155,-0.384150952,0.237820953,2.18052244,0.183102086,0.0524734519,2.49744153,-0.324341476,0.224314719,2.393971,0.0128626367,0.217478737,2.46784568,0,0,0,0,0,0,0,0,0,0,0,0,211.09188842773438,346.57330322265625,277.6752624511719,337.41015625
43,2024-08-09T16:55:14.7811676+03:30,-24,-8,107,16,16,-3,-46,100,-0.423191577,0.264345,1.93174481,0.3505716,-0.09205462,2.46136236,-0.384982526,0.23677437,2.18079567,0.183202684,0.05270172,2.49713826,-0.324585617,0.224351779,2.394147,0.0127378562,0.2174727,2.46743059,0,0,0,0,0,0,0,0,0,0,0,0,210.93890380859375,346.4963684082031,277.20599365234375,337.63519287109375
44,2024-08-09T16:55:14.8122248+03:30,-22,-8,107,16,16,-3,-46,100,-0.424757659,0.261461943,1.93174,0.351821035,-0.09231586,2.46096754,-0.3857975,0.235732228,2.18105674,0.183467418,0.0528680049,2.49682617,-0.324815124,0.224382728,2.394316,0.0126570789,0.217479765,2.46704745,0,0,0,0,0,0,0,0,0,0,0,0,211.119140625,346.6458740234375,277.26190185546875,337.5655212402344
45,2024-08-09T16:55:14.8474412+03:30,-19,-7,107,16,16,-3,-46,100,-0.426192164,0.258591563,1.93149638,0.352124155,-0.09194878,2.46083164,-0.386611521,0.234682932,2.181307,0.183826685,0.052997347,2.49651051,-0.325034767,0.224400371,2.3944788,0.0126124574,0.217494115,2.46668816,0,0,0,0,0,0,0,0,0,0,0,0,211.03140258789062,346.31610107421875,277.2604064941406,337.5419921875
46,2024-08-09T16:55:14.8823561+03:30,-24,-8,107,16,16,-2,-46,100,-0.42749396,0.255747885,1.93111885,0.3528694,-0.09206315,2.460469,-0.387453,0.23358725,2.18157148,0.184214652,0.05312167,2.4961803,-0.325249761,0.224412248,2.39463735,0.0125945881,0.217517152,2.46634984,0,0,0,0,0,0,0,0,0,0,0,0,211.02587890625,346.607666015625,277.0956115722656,337.53497314453125
47,2024-08-09T16:55:14.9166458+03:30,-21,-7,107,16,16,-2,-46,100,-0.4286968,0.2528527,1.93066549,0.354045063,-0.092570655,2.46013546,-0.388314545,0.2324444,2.181842,0.184597179,0.053255517,2.49584,-0.325443149,0.224414214,2.39477682,0.012609032,0.217551216,2.466024,0,0,0,0,0,0,0,0,0,0,0,0,210.8931121826172,346.6339416503906,277.27642822265625,337.52069091796875
48,2024-08-09T16:55:14.9492186+03:30,-16,-8,107,16,17,-2,-46,100,-0.429929316,0.249869943,1.9301281,0.3553908,-0.0932615548,2.45981646,-0.389194638,0.231250018,2.182047,0.184962749,0.05339527,2.49550152,-0.3256201,0.224411637,2.39490271,0.012661567,0.217595,2.46571517,0,0,0,0,0,0,0,0,0,0,0,0,211.0191650390625,346.51666259765625,277.3744812011719,337.53131103515625
49,2024-08-09T16:55:14.9805931+03:30,-13,-8,108,16,17,-2,-46,100,-0.431075037,0.246881038,1.92986178,0.355832219,-0.09284389,2.45960832,-0.3899508,0.229966253,2.18250871,0.18531099,0.05353659,2.49516821,-0.325797051,0.22437188,2.395003,0.0127275093,0.217629269,2.465371,0,0,0,0,0,0,0,0,0,0,0,0,210.9755859375,346.5763854980469,277.384033203125,337.4753723144531
50,2024-08-09T16:55:15.0148338+03:30,-18,-8,108,16,17,-1,-46,100,-0.43223393,0.243887708,1.92970884,0.355387837,-0.09203184,2.459561,-0.390668035,0.2286021,2.18304873,0.185632646,0.0536849871,2.49483466,-0.325974345,0.2243119,2.39508557,0.0128019163,0.217655316,2.46500826,0,0,0,0,0,0,0,0,0,0,0,0,210.9322052001953,346.424560546875,277.0979309082031,337.46795654296875
51,2024-08-09T16:55:15.0439059+03:30,-15,-8,107,16,17,-1,-46,100,-0.433502376,0.240862876,1.9294523,0.354240179,-0.09105348,2.45931673,-0.391415358,0.227106616,2.183433,0.1859251,0.0538394675,2.494503,-0.326149285,0.224241257,2.39515543,0.0128770312,0.217671692,2.46462822,0,0,0,0,0,0,0,0,0,0,0,0,211.1125946044922,346.4191589355469,277.23388671875,337.49444580078125
52,2024-08-09T16:55:15.0808338+03:30,-20,-8,107,16,17,0,-46,100,-0.434839457,0.237826928,1.92921638,0.3536182,-0.09059522,2.458557,-0.392165631,0.225545973,2.18378162,0.186291739,0.0539635681,2.4941597,-0.326326042,0.224163637,2.39522052,0.0129552884,0.217671528,2.46422887,0,0,0,0,0,0,0,0,0,0,0,0,210.8828887939453,346.3902587890625,277.3872985839844,337.5098571777344
53,2024-08-09T16:55:15.1126335+03:30,-18,-8,106,16,17,0,-46,100,-0.4361683,0.234860525,1.92877662,0.353359044,-0.09049443,2.45747638,-0.392943,0.223952979,2.18388748,0.1867763,0.0540300049,2.49377823,-0.3265085,0.224082485,2.395282,0.0130361384,0.217658877,2.46381474,0,0,0,0,0,0,0,0,0,0,0,0,211.03271484375,346.3641357421875,277.2584228515625,337.5449523925781
54,2024-08-09T16:55:15.1470534+03:30,-14,-9,106,17,18,0,-46,100,-0.4374793,0.232010469,1.92811525,0.353305668,-0.09059261,2.4562552,-0.3937455,0.2223643,2.18373442,0.187383741,0.0540318862,2.49339223,-0.326700956,0.22400865,2.39534163,0.0131186685,0.217640772,2.4634,0,0,0,0,0,0,0,0,0,0,0,0,211.05796813964844,346.29278564453125,277.1505432128906,337.5133056640625
55,2024-08-09T16:55:15.1771847+03:30,-19,-9,105,17,18,1,-46,100,-0.4388102,0.22929281,1.92731273,0.353396267,-0.09081763,2.45496655,-0.394551337,0.220803484,2.18339157,0.188074857,0.05398125,2.4929986,-0.326898,0.223940849,2.39539719,0.0132097825,0.217616886,2.46298814,0,0,0,0,0,0,0,0,0,0,0,0,211.04254150390625,346.44305419921875,277.2445983886719,337.51495361328125
56,2024-08-09T16:55:15.2084710+03:30,-19,-8,101,17,18,1,-47,100,-0.440066934,0.226910233,1.92824352,0.3535425,-0.09110607,2.45367146,-0.395331621,0.219232365,2.18298459,0.188810647,0.05389434,2.49260664,-0.327094674,0.223880276,2.39544964,0.01330658,0.217588678,2.46258163,0,0,0,0,0,0,0,0,0,0,0,0,211.0437774658203,346.538818359375,277.15948486328125,337.54681396484375
57,2024-08-09T16:55:15.2444616+03:30,-24,-9,101,17,18,2,-47,100,-0.4413649,0.224431708,1.9293052,0.353280753,-0.090777576,2.45289326,-0.3960053,0.217454344,2.18327832,0.189527676,0.053801544,2.49221349,-0.327293426,0.223820329,2.39549518,0.013413731,0.217551276,2.46217966,0,0,0,0,0,0,0,0,0,0,0,0,210.87965393066406,346.8017272949219,277.3793640136719,337.52166748046875
58,2024-08-09T16:55:15.2815058+03:30,-24,-8,101,17,18,2,-47,100,-0.442598253,0.221968815,1.9313134,0.352599084,-0.09043683,2.45201039,-0.3967569,0.21560894,2.18361568,0.190230727,0.0536967628,2.49183154,-0.32748425,0.22376436,2.39553237,0.01352534,0.217509747,2.46178961,0,0,0,0,0,0,0,0,0,0,0,0,211.01071166992188,346.69964599609375,277.218017578125,337.6395263671875
59,2024-08-09T16:55:15.3132579+03:30,-30,-9,100,17,18,3,-47,100,-0.443759352,0.219578728,1.93389237,0.35169962,-0.08974901,2.45155668,-0.39756906,0.213760227,2.18389773,0.190827787,0.0536190271,2.491477,-0.327680737,0.2236878,2.39554739,0.0136273075,0.21745652,2.46140265,0,0,0,0,0,0,0,0,0,0,0,0,211.01416015625,346.5194091796875,277.5673828125,337.4456787109375
60,2024-08-09T16:55:15.3486589+03:30,-30,-8,100,17,18,3,-47,100,-0.4450866,0.217297375,1.93617642,0.351336271,-0.08956483,2.4509995,-0.39839673,0.211900339,2.18421125,0.191406488,0.05352358,2.49113631,-0.3278794,0.223605245,2.3955493,0.0137325255,0.217392191,2.46101737,0,0,0,0,0,0,0,0,0,0,0,0,210.8289794921875,346.7031555175781,277.38446044921875,337.4861755371094
61,2024-08-09T16:55:15.3822928+03:30,-32,-10,100,17,19,4,-47,100,-0.4465541,0.215068027,1.93801081,0.3521571,-0.09011956,2.45077133,-0.3991519,0.21002461,2.18491626,0.192010969,0.0534045435,2.490831,-0.328073919,0.223521471,2.39554238,0.0138541656,0.217322037,2.46064472,0,0,0,0,0,0,0,0,0,0,0,0,210.99386596679688,346.6971435546875,277.36376953125,337.537353515625
62,2024-08-09T16:55:15.4125561+03:30,-32,-9,99,17,19,4,-47,100,-0.448092878,0.2126661,1.93995941,0.353143543,-0.09087334,2.4505167,-0.3998387,0.208172157,2.18588328,0.192630216,0.05326505,2.49055052,-0.3282644,0.223439842,2.395533,0.0140005089,0.217253432,2.460291,0,0,0,0,0,0,0,0,0,0,0,0,210.84878540039062,346.66900634765625,277.4345703125,337.50408935546875
63,2024-08-09T16:55:15.4476056+03:30,-37,-10,99,17,19,5,-47,100,-0.4497123,0.210022569,1.94170618,0.354190946,-0.09172895,2.450252,-0.4004811,0.206367254,2.18705559,0.193207651,0.0531124771,2.49029779,-0.328454226,0.223352745,2.395512,0.0141591886,0.217189163,2.4599545,0,0,0,0,0,0,0,0,0,0,0,0,211.0411834716797,346.3863525390625,277.17578125,337.55084228515625
