FrameNumber,Timestamp,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ
2,2024-08-09T16:55:46.3955342+03:30,-0.331815034,0.292913973,1.83911324,0.234840512,-0.257017434,2.50055575,-0.315446556,0.26527372,2.12869334,0.136885688,-0.0441809334,2.51711464,-0.2748595,0.228839114,2.379078,0.04149463,0.221764043,2.48497343
3,2024-08-09T16:55:46.4179151+03:30,-0.33186342534265323,0.29341429109721656,1.8333296933183516,0.23491568128181572,-0.2595748384362138,2.499903867370896,-0.3156662850700471,0.27047698943811144,2.1241402164444834,0.13693987921214043,-0.04417278897294959,2.517370651904433,-0.27484841756840106,0.2285495298513796,2.379095678853996,0.04133635182285962,0.22161868213869687,2.484787108941604
4,2024-08-09T16:55:46.4491463+03:30,-0.33180362560369153,0.29313931360483203,1.8306985474020978,0.23496416961917474,-0.26188167409099466,2.499292939344898,-0.31573767734340386,0.27034270917400394,2.1223435767109717,0.13695449294178194,-0.04416460223180649,2.5176017832495488,-0.27481536145345187,0.22827287945787567,2.379127858532969,0.04124088371786961,0.22151852591214974,2.4846643944215168
5,2024-08-09T16:55:46.4845544+03:30,-0.33171240368741867,0.2927726658630419,1.829062697224165,0.2350929227015227,-0.2645866210379028,2.4974903915344706,-0.3156510134150631,0.26938325287371634,2.1213685140219307,0.1369361369062671,-0.044215173681997344,2.5177938573424297,-0.2747747185844333,0.22801826434691044,2.379174371525314,0.04117620524743148,0.22137481931008143,2.4845087496486324
6,2024-08-09T16:55:46.5159963+03:30,-0.33156755401083465,0.2923648436349905,1.828598459429106,0.23508068576400612,-0.2670950937589692,2.495695723550816,-0.31540132512066754,0.2683271867408167,2.1214599508884495,0.1368552463756159,-0.044328948534674645,2.517939329215128,-0.2747375391660451,0.2277770728667655,2.3792429870686087,0.04113402950264161,0.22120983503938896,2.484353036101359
7,2024-08-09T16:55:46.5507253+03:30,-0.3314012975969947,0.2919768846107427,1.828660726247738,0.23484818626275697,-0.2694644920241252,2.4944761522032097,-0.3150568864714792,0.26734950118545225,2.1219981426040166,0.136734492397308,-0.04448242703435686,2.5180411787721786,-0.27469735413034696,0.22754785436286207,2.379330758407848,0.041069416007777186,0.2210071168783604,2.4841176602057313
8,2024-08-09T16:55:46.5822009+03:30,-0.3312293145497546,0.29163542443850693,1.8289521232255206,0.2345028803834598,-0.2715657578724394,2.493467170588331,-0.31464719460224977,0.2665375052069408,2.1227055674820994,0.13657807997349267,-0.044657956821064694,2.518102933588993,-0.2746333944957951,0.22734149073678028,2.3794355750294423,0.04102215617393501,0.22081430084219583,2.483880584336251
9,2024-08-09T16:55:46.6187269+03:30,-0.3310416201737122,0.2913393417798115,1.8294487051264563,0.2341195180195444,-0.27345860483042933,2.4925231603633335,-0.31418495752061854,0.26587652150127355,2.123569234249129,0.13640937605962808,-0.04485108496418316,2.5181091140262932,-0.27455067628543767,0.2271341347837719,2.379563328730029,0.040988271259262306,0.2206316020803112,2.4836526959582907
10,2024-08-09T16:55:46.6513232+03:30,-0.33085519255911316,0.2911330271886178,1.8297431112561993,0.2336146706656417,-0.27496270932380873,2.4913878961977747,-0.3136724854031928,0.26547516787167263,2.1241960090291854,0.1362252382957306,-0.04504129901171459,2.518066812328112,-0.27445500990373944,0.22693291334336355,2.379701461808308,0.04101409554113363,0.22051366004756073,2.4835211947628784
11,2024-08-09T16:55:46.6822159+03:30,-0.33067635733943224,0.29098549069351604,1.829917698316493,0.23313785586527466,-0.2762534823911015,2.489915833367797,-0.3131540255430607,0.2652343909836707,2.1246722040648054,0.13604109923707627,-0.04522914382305298,2.51798029887029,-0.27435089813218816,0.2267611249355764,2.3798621006936096,0.04106755783748681,0.22043113879124387,2.483434495056077
