FrameNumber,Timestamp,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ
2,2024-08-09T16:59:21.1097994+03:30,-0.365292072,0.09565254,2.00607181,0.236769021,0.0158108473,2.087627,-0.36507383,0.0865091,2.25880718,0.236330926,0.0384649448,2.378654,-0.254340857,0.219998747,2.395608,0.110821351,0.215480417,2.44212151
3,2024-08-09T16:59:21.1371064+03:30,-0.36111506355205314,0.1073005085956878,1.997614035307314,0.23506588088745337,0.033385530055367346,2.0748275950875312,-0.3611503930714988,0.09805021499048547,2.247818576909714,0.23666741988277112,0.04345422331223455,2.3676072274531843,-0.2534020988035144,0.22045726867024018,2.3960552147372853,0.11095025043747977,0.2155966057432486,2.441352756083256
4,2024-08-09T16:59:21.1722541+03:30,-0.3577462767548425,0.11867069564362218,1.9898661782444043,0.23337448049521775,0.04876560174502842,2.0631248592263907,-0.3562351611787211,0.10906401456556505,2.23785533433607,0.2363683594817997,0.0481809772428614,2.3572517394645063,-0.25219261109507224,0.2209035891093125,2.3963233377580617,0.11088949273972018,0.21587025750289182,2.440343133855142
5,2024-08-09T16:59:21.2055723+03:30,-0.3548220358959391,0.1295828094349366,1.982587488688904,0.23179604902673911,0.0620062107634036,2.052439423676006,-0.35104624929097644,0.11956563782524558,2.228607744567824,0.23562587336234314,0.0525925672023512,2.34766818918068,-0.25066203479395205,0.22132977017380073,2.3964501704688663,0.11066464004329167,0.2162417516920001,2.4391622492609595
6,2024-08-09T16:59:21.2380674+03:30,-0.35236148569031095,0.1401431453361611,1.974332196415429,0.23007131636539674,0.07283583534265702,2.0429948387693595,-0.34576345015689974,0.1299314544059485,2.2199364053046677,0.23460654141572002,0.05637289957077161,2.339195835164677,-0.24898332356802821,0.22175777067937605,2.3964456017651408,0.11030373721790321,0.216658948756739,2.4378837070397674
7,2024-08-09T16:59:21.2697690+03:30,-0.35015362929119936,0.15074101838784773,1.9670331487137664,0.22768332970658503,0.07983890350649608,2.0348454775995592,-0.3406255621876899,0.13994803430558386,2.2115886140701226,0.2334199502919466,0.059284222446985266,2.3321096563056303,-0.24724511523211942,0.22218316480505257,2.3963008592790778,0.1098993390726175,0.2170921367331383,2.4366390919059646
8,2024-08-09T16:59:21.3066982+03:30,-0.34824317324237125,0.16192535249890697,1.9573562845739696,0.22489436977480876,0.08302863317521585,2.028293574479336,-0.3358637352495143,0.14930846740554654,2.203922483208794,0.2319486430606711,0.061021489356300765,2.32663185759058,-0.2455446470759851,0.22256243458926322,2.3960693101052093,0.10950285762644683,0.21750361718433653,2.43549015484254
9,2024-08-09T16:59:21.3368326+03:30,-0.3463645276042611,0.17311236884615533,1.9502974314940502,0.22179492397103118,0.08223794655765201,2.022845328980781,-0.3315936034789944,0.15789984877336966,2.197049458670689,0.2305639120483007,0.06244548129145172,2.321944932762075,-0.2439461825551193,0.2229041210391634,2.39581563261773,0.10914319692911521,0.21788300230382326,2.434478582117018
10,2024-08-09T16:59:21.3736020+03:30,-0.34458459239581096,0.18376206199884051,1.944972632650633,0.2184404567754551,0.07695782618627217,2.019105799943186,-0.327830078285878,0.165768672687892,2.1909778417278636,0.229171259839146,0.0636101925215695,2.3178873795182398,-0.24247443457186774,0.22320653122414638,2.395562109775613,0.1088846640697524,0.2181619364509977,2.4337694567964743
11,2024-08-09T16:59:21.4061723+03:30,-0.3428061625163781,0.19352742564732026,1.9415409152534027,0.21520341630551634,0.0677687110168774,2.019001559146356,-0.32464155545155143,0.17292324998754635,2.1863852150665366,0.227476641483316,0.06370122675548766,2.3152827420197113,-0.24113979727583915,0.22347409815109795,2.3953205547303327,0.10865172691011366,0.2182322175400383,2.4333986554211515
12,2024-08-09T16:59:21.4391460+03:30,-0.34113668831967686,0.20263676610137807,1.9394101188593142,0.21235204958330473,0.054597166339573316,2.021971160586606,-0.3220634284870829,0.17945511994735552,2.1828726322709975,0.22544920578994088,0.06270397599391028,2.314056630264079,-0.2399419590115115,0.22370145846806153,2.395090209386445,0.10845521609450358,0.21810977073833185,2.433461508171545
13,2024-08-09T16:59:21.4690440+03:30,-0.33963856529914177,0.21122166564400263,1.938212190084993,0.21055498174914083,0.038728157083175035,2.0284071930966414,-0.3200884936385339,0.18545823711082435,2.1801864628111858,0.22315977567223494,0.06047361014470855,2.315126323378086,-0.23887131531036992,0.22389691940634213,2.3948714550798806,0.10828874156315973,0.21790073089024498,2.434007913694194
14,2024-08-09T16:59:21.5009171+03:30,-0.3383537138990738,0.21947286826423756,1.9377114468438268,0.21010304677872169,0.02076323017347627,2.0380555185587697,-0.3186283317485321,0.1910193230783456,2.1781256586832627,0.22088394748003973,0.05723163208552625,2.317921495584611,-0.23791434101472686,0.22406404410091235,2.394656271520677,0.10814686983042283,0.21766843951562778,2.435014108244037
15,2024-08-09T16:59:21.5343761+03:30,-0.3372890563258035,0.22737942878933115,1.937710749914866,0.21134535444459282,0.001932692773579412,2.050854376182101,-0.3176006082133022,0.19617249296414332,2.1765413248216947,0.21880512024043552,0.05324481657511313,2.322300622897399,-0.2370614292405936,0.2242042068502459,2.3944383047057176,0.10802189655130146,0.21747259000243857,2.4363688038091182
