FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY,origin_x,origin_y,goal_x,goal_y
26,2024-08-09T18:35:26.7236222+03:30,-37,-22,17,18,25,-9,-17,82,-0.5191042,0.3185677,1.98864591,-0.041433014,-0.209209546,2.45937824,-0.4926209,0.241313532,2.1796062,-0.0409110077,-0.0160667319,2.50506639,-0.375446171,0.203110218,2.43204165,-0.101979114,0.1782401,2.53065562,0,0,0,0,0,0,0,0,0,0,0,0,159.9883575439453,347.6303405761719,241.9461975097656,337.4144897460937
27,2024-08-09T18:35:26.7584626+03:30,-38,-22,20,18,25,-9,-17,83,-0.5192978,0.3189379,1.98907781,-0.04178395,-0.209250093,2.45907879,-0.4933122,0.241095543,2.17970228,-0.0408350937,-0.0160978083,2.50473475,-0.375620067,0.203209817,2.43193364,-0.10195177,0.178164586,2.530215,0,0,0,0,0,0,0,0,0,0,0,0,160.21246337890625,347.8193664550781,242.00802612304688,337.4196472167969
28,2024-08-09T18:35:26.7902752+03:30,-40,-23,20,18,25,-8,-17,83,-0.5195034,0.319017678,1.98995113,-0.0421073064,-0.209260359,2.45877361,-0.494170755,0.240611345,2.18027616,-0.0408148877,-0.0160921756,2.50436735,-0.3758476,0.20330362,2.43183637,-0.101940654,0.178140238,2.52979374,0,0,0,0,0,0,0,0,0,0,0,0,159.98388671875,347.6254272460937,241.98440551757807,337.37628173828125
29,2024-08-09T18:35:26.8251257+03:30,-40,-23,20,19,25,-8,-17,83,-0.5197472,0.318848222,1.99126446,-0.0424226224,-0.209252581,2.458466,-0.495231271,0.2398507,2.18131757,-0.040811196,-0.0160687938,2.50399327,-0.376114458,0.20334512,2.431706,-0.101943374,0.178146288,2.5293622,0,0,0,0,0,0,0,0,0,0,0,0,160.06640625,347.92529296875,241.382568359375,337.23028564453125
30,2024-08-09T18:35:26.8586295+03:30,-38,-24,20,19,26,-8,-17,83,-0.5200854,0.318514824,1.99287188,-0.0428097323,-0.209210634,2.45810866,-0.496481031,0.238914847,2.182699,-0.0408300534,-0.0160220768,2.50360632,-0.376440316,0.203335524,2.43155766,-0.101929955,0.17813091,2.528885,0,0,0,0,0,0,0,0,0,0,0,0,160.13307189941406,347.76190185546875,241.6260681152344,337.49981689453125
31,2024-08-09T18:35:26.8900821+03:30,-38,-24,20,19,26,-8,-17,83,-0.520504355,0.318087816,1.994716,-0.04320493,-0.209115312,2.45770884,-0.497931123,0.237828881,2.1844492,-0.0408748165,-0.0159285329,2.50319982,-0.376838475,0.203284711,2.43142033,-0.101968609,0.178167745,2.5283103,0,0,0,0,0,0,0,0,0,0,0,0,159.91342163085938,347.7188720703125,241.90599060058597,337.4613647460937
32,2024-08-09T18:35:26.9226721+03:30,-38,-25,20,19,26,-8,-17,83,-0.52104634,0.3175845,1.99682117,-0.0435539447,-0.20898813,2.45726967,-0.499602735,0.2366252,2.18653512,-0.0409172326,-0.0158093385,2.50277638,-0.3772989,0.2031889,2.43128538,-0.102034733,0.1782286,2.5276792,0,0,0,0,0,0,0,0,0,0,0,0,160.2164306640625,347.54351806640625,242.22259521484372,337.2181091308594
33,2024-08-09T18:35:26.9609081+03:30,-37,-26,20,19,27,-8,-17,83,-0.521725535,0.316982746,1.99923289,-0.043847397,-0.2088451,2.456788,-0.501462638,0.235349357,2.18888855,-0.0409494862,-0.0156804267,2.50233054,-0.37779972,0.203054473,2.431151,-0.102098756,0.178294748,2.527017,0,0,0,0,0,0,0,0,0,0,0,0,160.10293579101562,347.87384033203125,241.81103515625,337.4553527832031
34,2024-08-09T18:35:26.9916378+03:30,-39,-27,20,19,27,-7,-17,83,-0.522500336,0.316340119,2.001798,-0.04389011,-0.2086915,2.45625854,-0.503485858,0.234041065,2.19137764,-0.04096313,-0.0155485058,2.50186825,-0.378357768,0.202857614,2.43097472,-0.102150172,0.178381979,2.52635932,0,0,0,0,0,0,0,0,0,0,0,0,160.19020080566406,347.6241455078125,241.85662841796875,337.44464111328125
35,2024-08-09T18:35:27.0256596+03:30,-37,-28,20,19,28,-7,-17,83,-0.5233356,0.315702081,2.00437546,-0.043672733,-0.2085352,2.455685,-0.5056924,0.23269254,2.193933,-0.0409542434,-0.0154222762,2.50138545,-0.378970385,0.20262742,2.43077683,-0.102193356,0.1785087,2.525727,0,0,0,0,0,0,0,0,0,0,0,0,160.16461181640625,347.8492431640625,242.1214904785156,337.24298095703125
36,2024-08-09T18:35:27.0588152+03:30,-36,-29,20,19,29,-7,-17,83,-0.5242651,0.315315157,2.00639367,-0.04320981,-0.20839715,2.45504928,-0.508087039,0.23127313,2.19652534,-0.0409146249,-0.0153206261,2.50084233,-0.379622966,0.202376992,2.430569,-0.102204837,0.1786339,2.525115,0,0,0,0,0,0,0,0,0,0,0,0,160.1874542236328,347.7209167480469,242.0142974853516,337.37957763671875
37,2024-08-09T18:35:27.0924992+03:30,-36,-30,20,19,29,-7,-17,83,-0.5252824,0.315038741,2.00817657,-0.0425655432,-0.2082761,2.45437813,-0.5106324,0.2297725,2.199097,-0.0408508964,-0.0152406367,2.50025749,-0.3802865,0.202104792,2.43032885,-0.102191612,0.178763881,2.52452087,0,0,0,0,0,0,0,0,0,0,0,0,160.08795166015625,347.77880859375,242.2831115722656,337.32440185546875
38,2024-08-09T18:35:27.1226310+03:30,-35,-31,21,18,30,-7,-17,83,-0.5263882,0.314730167,2.009897,-0.041783575,-0.20815222,2.45366573,-0.513313234,0.228205323,2.2015903,-0.04076872,-0.01515852,2.49960351,-0.380994737,0.201827049,2.43008757,-0.102167375,0.178916708,2.5239315,0,0,0,0,0,0,0,0,0,0,0,0,160.06204223632812,347.58404541015625,242.1685485839844,337.3980407714844
39,2024-08-09T18:35:27.1550338+03:30,-36,-33,21,18,31,-6,-17,83,-0.5275281,0.314401716,2.011506,-0.0408993438,-0.208033577,2.45293164,-0.516075552,0.226604491,2.203956,-0.04066633,-0.0150828157,2.498905,-0.3817228,0.201524809,2.4298017,-0.102133743,0.179082751,2.52335048,0,0,0,0,0,0,0,0,0,0,0,0,160.101318359375,347.5667724609375,242.3982086181641,337.4122314453125
40,2024-08-09T18:35:27.1865353+03:30,-36,-33,21,18,31,-6,-17,83,-0.5286725,0.314277619,2.01252151,-0.0398959853,-0.20784083,2.45224977,-0.518898547,0.224973708,2.20620131,-0.04068377,-0.0149185508,2.498047,-0.38245,0.20119673,2.42946124,-0.10213311,0.179276869,2.52271676,0,0,0,0,0,0,0,0,0,0,0,0,160.05029296875,347.91412353515625,241.665283203125,337.380615234375
41,2024-08-09T18:35:27.2186897+03:30,-35,-35,21,18,32,-6,-17,83,-0.5300498,0.3137509,2.01391888,-0.038649112,-0.207627743,2.45160317,-0.521819055,0.223246679,2.20836329,-0.04072985,-0.01474056,2.49708676,-0.383172333,0.20085068,2.42907786,-0.1021415,0.179479361,2.52205873,0,0,0,0,0,0,0,0,0,0,0,0,160.03713989257812,347.6717834472656,242.0811309814453,337.565673828125
42,2024-08-09T18:35:27.2538271+03:30,-35,-36,21,17,33,-5,-17,83,-0.5315598,0.313014358,2.015406,-0.037241742,-0.207430169,2.45098686,-0.5247631,0.221466079,2.21045232,-0.0407834835,-0.0145848133,2.49607015,-0.3839053,0.200506985,2.42870784,-0.102153264,0.179684922,2.5213995,0,0,0,0,0,0,0,0,0,0,0,0,159.94296264648438,347.65185546875,242.19219970703125,337.52911376953125
43,2024-08-09T18:35:27.2865592+03:30,-35,-37,18,16,33,-5,-17,82,-0.5331527,0.3121401,2.01692533,-0.03578426,-0.207200959,2.450392,-0.5276915,0.2196686,2.21249318,-0.04088444,-0.0144023392,2.49500728,-0.384638727,0.200161487,2.42833877,-0.102157906,0.179883853,2.52073932,0,0,0,0,0,0,0,0,0,0,0,0,160.284912109375,347.7405090332031,241.9118194580078,337.3233947753906
44,2024-08-09T18:35:27.3198790+03:30,-35,-38,18,16,34,-5,-17,82,-0.534871,0.311086476,2.018536,-0.03431454,-0.206974432,2.44979477,-0.5305641,0.217891529,2.21451068,-0.0410050265,-0.0142266667,2.493909,-0.3853801,0.199838787,2.428013,-0.10215801,0.180082962,2.52008843,0,0,0,0,0,0,0,0,0,0,0,0,160.15841674804688,347.967529296875,241.73126220703125,337.1756591796875
45,2024-08-09T18:35:27.3540267+03:30,-35,-40,18,15,35,-4,-17,82,-0.536653936,0.309926182,2.0201714,-0.0328466035,-0.206767067,2.44919467,-0.533363938,0.216147959,2.21651649,-0.0411153659,-0.0140736578,2.492798,-0.386179268,0.199562237,2.42775488,-0.10215684,0.180281922,2.51944637,0,0,0,0,0,0,0,0,0,0,0,0,160.04238891601562,347.67938232421875,242.02896118164065,337.3026733398437
46,2024-08-09T18:35:27.3848801+03:30,-35,-40,18,15,35,-4,-17,82,-0.53858465,0.308639884,2.02191973,-0.0313911736,-0.2065842,2.44858336,-0.5360574,0.214478508,2.21856284,-0.04119459,-0.0139476983,2.491681,-0.387014925,0.199318483,2.427555,-0.102153935,0.180479422,2.518813,0,0,0,0,0,0,0,0,0,0,0,0,160.01007080078125,347.71881103515625,241.9851226806641,337.4838256835937
47,2024-08-09T18:35:27.4171166+03:30,-34,-41,18,14,36,-4,-17,82,-0.540622234,0.307266057,2.023743,-0.0299631134,-0.2064472,2.44796729,-0.5386191,0.2128963,2.22061872,-0.0412366763,-0.0138694271,2.49057412,-0.387886226,0.1991135,2.427422,-0.102120936,0.180630744,2.51816,0,0,0,0,0,0,0,0,0,0,0,0,160.26531982421875,347.7843017578125,242.2392578125,337.38067626953125
48,2024-08-09T18:35:27.4536463+03:30,-35,-42,18,14,37,-3,-17,82,-0.5427251,0.3058591,2.02554774,-0.0285758525,-0.2063554,2.447352,-0.5410316,0.211415574,2.22266769,-0.04124137,-0.0138374306,2.48948836,-0.388766736,0.198949963,2.42736149,-0.102067366,0.18074894,2.51750922,0,0,0,0,0,0,0,0,0,0,0,0,160.293701171875,347.61981201171875,242.10397338867188,337.38214111328125
49,2024-08-09T18:35:27.4859131+03:30,-35,-42,18,14,37,-3,-17,82,-0.5448892,0.304421037,2.02732873,-0.0272437874,-0.206299782,2.44674635,-0.543305,0.21002315,2.224701,-0.0412150249,-0.0138420416,2.48843741,-0.389641464,0.198817179,2.427352,-0.102007709,0.180852577,2.51686478,0,0,0,0,0,0,0,0,0,0,0,0,160.09329223632812,347.64752197265625,242.07681274414065,337.39727783203125
50,2024-08-09T18:35:27.5215748+03:30,-34,-43,18,13,38,-3,-17,82,-0.5470754,0.302966416,2.02906656,-0.0260297246,-0.20627813,2.446091,-0.5454559,0.208727866,2.226664,-0.04116515,-0.013881579,2.4874227,-0.390537,0.198733166,2.42739725,-0.10195455,0.18096292,2.51623821,0,0,0,0,0,0,0,0,0,0,0,0,160.17385864257812,347.5908203125,242.077392578125,337.2580871582031
51,2024-08-09T18:35:27.5565494+03:30,-34,-43,14,13,38,-3,-17,81,-0.5492472,0.3015219,2.03073716,-0.0249569174,-0.20627287,2.445348,-0.547477245,0.207510367,2.228552,-0.0410954766,-0.0139409164,2.486439,-0.39142257,0.198658735,2.42744732,-0.101906218,0.181077555,2.51563764,0,0,0,0,0,0,0,0,0,0,0,0,160.13868713378906,347.5898742675781,241.830810546875,337.58258056640625
52,2024-08-09T18:35:27.5859909+03:30,-35,-44,14,12,39,-2,-17,81,-0.5513953,0.300092518,2.032324,-0.0240213554,-0.206281975,2.44454932,-0.549384654,0.206352338,2.23039842,-0.0410130732,-0.0140163451,2.485498,-0.392294824,0.198602572,2.427535,-0.101855747,0.181182548,2.51506639,0,0,0,0,0,0,0,0,0,0,0,0,160.19931030273438,347.62109375,242.37911987304688,337.4188842773437
53,2024-08-09T18:35:27.6209481+03:30,-35,-44,14,12,39,-2,-17,81,-0.5535015,0.298655957,2.03380036,-0.0232164878,-0.206299081,2.443712,-0.5511647,0.2052075,2.23227119,-0.04092309,-0.0141012305,2.48460364,-0.39313373,0.198556915,2.42763853,-0.101805851,0.181280643,2.51452756,0,0,0,0,0,0,0,0,0,0,0,0,160.30043029785156,347.7962341308594,242.09637451171875,337.4036865234375
54,2024-08-09T18:35:27.6547752+03:30,-35,-44,15,12,39,-2,-17,81,-0.555576861,0.2971769,2.03514147,-0.0225266218,-0.206320956,2.44286251,-0.55275023,0.204071134,2.23429513,-0.04082911,-0.0141917327,2.483762,-0.3939339,0.198528245,2.427766,-0.101753756,0.181376308,2.514029,0,0,0,0,0,0,0,0,0,0,0,0,160.10597229003906,347.7025146484375,242.12124633789065,337.4755554199219
55,2024-08-09T18:35:27.6903596+03:30,-35,-45,15,12,40,-1,-17,81,-0.557624459,0.2955662,2.03631616,-0.0219456013,-0.206345,2.44202447,-0.5541097,0.202896118,2.23666358,-0.04073561,-0.0142841609,2.482977,-0.394702643,0.198516935,2.42792368,-0.101697393,0.181456789,2.51355529,0,0,0,0,0,0,0,0,0,0,0,0,160.08151245117188,347.6485595703125,241.83978271484372,337.403564453125
56,2024-08-09T18:35:27.7230032+03:30,-35,-44,15,12,40,-1,-17,81,-0.5596177,0.2938104,2.03732634,-0.0215670988,-0.206336439,2.441167,-0.5552849,0.201719686,2.2392,-0.0406982526,-0.0143424962,2.48223233,-0.395426244,0.19851394,2.42808867,-0.101645358,0.181544647,2.51312232,0,0,0,0,0,0,0,0,0,0,0,0,160.04507446289062,347.78131103515625,242.2080993652344,337.37652587890625
57,2024-08-09T18:35:27.7562486+03:30,-34,-45,15,12,41,-1,-17,81,-0.5615445,0.291886359,2.03817034,-0.0213582367,-0.206308186,2.440315,-0.556296,0.200480387,2.24194074,-0.0407118835,-0.0143801132,2.48153257,-0.3960971,0.198514074,2.4282403,-0.101594962,0.181634933,2.512728,0,0,0,0,0,0,0,0,0,0,0,0,160.1708526611328,347.7766418457031,241.96340942382807,337.4773254394531
58,2024-08-09T18:35:27.7904266+03:30,-35,-45,16,12,41,0,-17,81,-0.563369632,0.289823741,2.03884125,-0.0213469043,-0.2062549,2.43943763,-0.557162344,0.199191779,2.2448144,-0.0408165753,-0.0143929534,2.480844,-0.396716684,0.198514253,2.428378,-0.10154666,0.181726113,2.51236939,0,0,0,0,0,0,0,0,0,0,0,0,160.17669677734375,347.73345947265625,241.86199951171875,337.40545654296875
59,2024-08-09T18:35:27.8235436+03:30,-34,-45,16,12,42,0,-17,81,-0.5650782,0.2876449,2.03937316,-0.0215162262,-0.206169873,2.43853927,-0.557899952,0.197861969,2.24771452,-0.04101886,-0.0143749621,2.480159,-0.397287548,0.198512807,2.42850232,-0.101497762,0.181820065,2.51205087,0,0,0,0,0,0,0,0,0,0,0,0,160.11712646484375,347.7886962890625,242.1053009033203,337.4027099609375
60,2024-08-09T18:35:27.8541774+03:30,-35,-45,16,12,42,1,-17,81,-0.566691935,0.285352916,2.03977442,-0.0218085013,-0.206077471,2.43764544,-0.5585724,0.1964187,2.25047684,-0.04128714,-0.0143507384,2.47948933,-0.397800952,0.198492035,2.428593,-0.101443589,0.181907415,2.51176429,0,0,0,0,0,0,0,0,0,0,0,0,160.18499755859375,347.5726623535156,242.26126098632807,337.4713439941406
61,2024-08-09T18:35:27.8898820+03:30,-34,-46,17,12,43,1,-17,81,-0.5682374,0.282388747,2.04107642,-0.02213603,-0.2060208,2.43677068,-0.5591577,0.194882661,2.25313067,-0.04154839,-0.0143632321,2.478841,-0.398268223,0.198456258,2.42866135,-0.101378724,0.1819856,2.51151037,0,0,0,0,0,0,0,0,0,0,0,0,160.16702270507812,347.85186767578125,241.8248291015625,337.4254455566406
