FrameNumber,Timestamp,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ
2,2024-08-09T16:58:35.2236765+03:30,-0.399984568,0.325263321,1.996751,0.237334147,-0.2578262,2.50365114,-0.376125544,0.255137026,2.19380522,0.140081868,-0.0239681844,2.51319933,-0.260493,0.231116027,2.38893628,0.06751253,0.21765326,2.48403716
3,2024-08-09T16:58:35.2523740+03:30,-0.39993486229482095,0.32525046365163907,1.997068114443558,0.23768774165833131,-0.25924209539863974,2.5011336561237263,-0.3759989905263559,0.2550651504092214,2.1940845810499527,0.14004113983786592,-0.024116095536440115,2.513460248790898,-0.26052877858525525,0.23114998144895657,2.3890014305948974,0.0675652802850917,0.2176062005982785,2.484017884022262
4,2024-08-09T16:58:35.2885777+03:30,-0.39990595909469995,0.325234657302004,1.997259210503563,0.23767573212401302,-0.25974623330829355,2.5010965970556276,-0.37593752688647025,0.2550061944225885,2.194248623944153,0.1400087814141571,-0.02430377138059358,2.5137346403193597,-0.2605640814401123,0.23118289258185298,2.3890602236513048,0.06763932304297933,0.21754500046548567,2.4840164193488965
5,2024-08-09T16:58:35.3211272+03:30,-0.39985522983762367,0.32512586569843255,1.9976553290474606,0.23760786618442506,-0.26019260512370485,2.5017172486385997,-0.3758337910416963,0.254867839651279,2.1946189449260265,0.14000533209778981,-0.024490967213078228,2.513967030065773,-0.260615557542836,0.23121975553241045,2.38912092775634,0.06770778024349051,0.21748891475425586,2.484017862289945
6,2024-08-09T16:58:35.3524788+03:30,-0.399818619641695,0.3250148423226341,1.998144313886508,0.23774599614419725,-0.2609941716199654,2.4998167158209217,-0.37571540066560233,0.25470009022295437,2.1950668555385255,0.14006564358376677,-0.02468882028039692,2.5141468209388327,-0.260678189015054,0.23124348760507268,2.3891820793619862,0.06776597591395946,0.2174307902173085,2.4840190198341787
7,2024-08-09T16:58:35.3891959+03:30,-0.3997799196875388,0.3248989403741081,1.9986988720288335,0.23797742298038266,-0.26181514921670873,2.49740668330146,-0.3755860513890104,0.2545212149250378,2.195575421086065,0.1401634789105468,-0.024872612437862273,2.514283712450135,-0.2607604027802285,0.23127279034347395,2.38925537969791,0.06781547317715866,0.2173762792184585,2.484019629610606
8,2024-08-09T16:58:35.4209379+03:30,-0.39975497555111994,0.32476455073639604,1.9992628333752542,0.2382292074049938,-0.26256921152594437,2.4948929975277827,-0.3754563082906654,0.25434201356692465,2.1960971950574177,0.14029262029192907,-0.02500580813707949,2.514377841729617,-0.2608626293055419,0.23130584832610762,2.389340490815417,0.0678478551286743,0.2173424520250648,2.484016545799059
9,2024-08-09T16:58:35.4527918+03:30,-0.39974970379229435,0.3245875485638804,1.9998496508636554,0.23848240728455689,-0.26322554824968536,2.492479229969823,-0.37532503785531235,0.2541525232248984,2.1966499390078504,0.14044098459270044,-0.025100043109739956,2.5144488284759334,-0.26099492733526386,0.23134837209194944,2.3894387911544084,0.06782329749285135,0.21738253946606056,2.4840332141541905
10,2024-08-09T16:58:35.4883792+03:30,-0.3997759294851513,0.3243666231916151,2.0004457817244097,0.23871193809570407,-0.263771412144768,2.4902105283784715,-0.37519610016774724,0.2539561623338996,2.197220509323099,0.14060806133738005,-0.025146721467525966,2.5145036345538867,-0.2611458732183319,0.23140023618904698,2.389549332913552,0.06776065696310807,0.21746815020680962,2.484054541443365
11,2024-08-09T16:58:35.5223436+03:30,-0.3998637138164396,0.32407877852333217,2.000999936296235,0.23882037571522835,-0.2642821214844483,2.4890407421009217,-0.37507077603590827,0.2537790094660812,2.1977702610650818,0.14071916926684377,-0.02488437337436732,2.514503765527962,-0.26132442765729974,0.2314626342980595,2.389677010769947,0.067674431317296,0.21758019633267445,2.484069441839258
