FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY
69,2024-08-09T17:00:15.8794841+03:30,5,-16,16,7,26,18,-26,99,-0.336316019,0.0563832149,1.91542,0.3834836,-0.288480878,2.579423,-0.285522163,0.1538538,2.19313574,0.294839948,-0.03746912,2.54857039,-0.179619387,0.223228589,2.40383244,0.166278228,0.226450756,2.50875926,0,0,0,0,0,0,0,0,0,0,0,0
70,2024-08-09T17:00:15.9125666+03:30,4,-16,21,7,26,19,-26,99,-0.336440951,0.05019413,1.92188919,0.384899884,-0.288386136,2.57726526,-0.285933375,0.1496524,2.19448066,0.2950875,-0.0380459726,2.54941,-0.180055365,0.222770855,2.40359569,0.166231811,0.22634244,2.50866222,0,0,0,0,0,0,0,0,0,0,0,0
71,2024-08-09T17:00:15.9426725+03:30,3,-16,30,7,26,20,-26,99,-0.3366406,0.0443971753,1.92844641,0.386623085,-0.2873614,2.573991,-0.286398321,0.145550922,2.195889,0.295258522,-0.0385351628,2.55040479,-0.180497617,0.222325072,2.40337729,0.1662016,0.226253718,2.508597,0,0,0,0,0,0,0,0,0,0,0,0
72,2024-08-09T17:00:15.9796952+03:30,1,-16,39,7,26,21,-26,99,-0.336930871,0.0389613844,1.93493545,0.388495535,-0.2856083,2.56986427,-0.286893666,0.141600847,2.19731855,0.2955701,-0.03898945,2.55097961,-0.18094185,0.22189419,2.40318131,0.16618593,0.226187035,2.508571,0,0,0,0,0,0,0,0,0,0,0,0
73,2024-08-09T17:00:16.0100724+03:30,0,-16,48,7,26,22,-26,99,-0.337354571,0.0336284265,1.94140267,0.390482873,-0.283513278,2.56523275,-0.287397385,0.137838468,2.19872546,0.295969844,-0.03939177,2.55131674,-0.181389138,0.221479073,2.403007,0.166185692,0.226145849,2.508586,0,0,0,0,0,0,0,0,0,0,0,0
74,2024-08-09T17:00:16.0423873+03:30,-1,-16,57,8,26,23,-26,99,-0.337788641,0.02799032,1.94748783,0.392738551,-0.281811982,2.56001353,-0.287868977,0.134248421,2.200095,0.296399355,-0.0397461951,2.55155015,-0.181834474,0.221080869,2.40285468,0.166203946,0.226130173,2.508647,0,0,0,0,0,0,0,0,0,0,0,0
75,2024-08-09T17:00:16.0743165+03:30,-1,-16,63,8,26,24,-26,99,-0.338186026,0.022108756,1.953088,0.394508421,-0.2809563,2.55635881,-0.288317651,0.1307999,2.20144939,0.296859562,-0.040106982,2.551481,-0.182267159,0.220690563,2.4027195,0.166242748,0.2261348,2.50876284,0,0,0,0,0,0,0,0,0,0,0,0
76,2024-08-09T17:00:16.1112467+03:30,-2,-15,68,9,26,25,-26,99,-0.3385564,0.0161298066,1.95830786,0.3962755,-0.2793696,2.55277348,-0.2887231,0.127480477,2.20278573,0.297286719,-0.0404921658,2.55121064,-0.182680652,0.220310479,2.4026,0.166308179,0.226156682,2.508933,0,0,0,0,0,0,0,0,0,0,0,0
77,2024-08-09T17:00:16.1439380+03:30,-2,-15,67,8,26,26,-26,99,-0.338925451,0.0101989936,1.96334374,0.395534039,-0.276763827,2.55357575,-0.289069951,0.12424925,2.20413828,0.297701627,-0.0408694632,2.5507853,-0.183083057,0.219951108,2.402509,0.166396365,0.226205841,2.50914669,0,0,0,0,0,0,0,0,0,0,0,0
78,2024-08-09T17:00:16.1748843+03:30,-3,-15,67,8,26,27,-26,99,-0.339560956,0.00446093827,1.96879256,0.3952075,-0.275104344,2.553932,-0.289379179,0.121102929,2.205507,0.2983164,-0.04090791,2.55107021,-0.183475435,0.219601363,2.4024384,0.166496053,0.226271123,2.50938225,0,0,0,0,0,0,0,0,0,0,0,0
79,2024-08-09T17:00:16.2090029+03:30,1,-15,69,9,26,27,-26,99,-0.340148062,-0.0019563653,1.973517,0.395667762,-0.273693323,2.55242944,-0.289664626,0.117981762,2.20688462,0.2985884,-0.04096568,2.55177736,-0.183854416,0.21925889,2.402382,0.166598737,0.226346612,2.50962615,0,0,0,0,0,0,0,0,0,0,0,0
80,2024-08-09T17:00:16.2398782+03:30,1,-15,69,9,26,28,-26,99,-0.3406952,-0.008723606,1.97766173,0.395087332,-0.272125483,2.55320334,-0.289924145,0.114785239,2.20832,0.298724085,-0.0410446264,2.55247259,-0.184225708,0.218928546,2.40233874,0.166699558,0.226459667,2.50990462,0,0,0,0,0,0,0,0,0,0,0,0
81,2024-08-09T17:00:16.2764990+03:30,0,-15,66,8,26,29,-26,99,-0.3411787,-0.01567599,1.98147678,0.393018037,-0.270124078,2.55661821,-0.289959669,0.11111021,2.20996642,0.298776865,-0.0411322974,2.55311751,-0.184585676,0.21861355,2.402307,0.16680418,0.226615787,2.510243,0,0,0,0,0,0,0,0,0,0,0,0
82,2024-08-09T17:00:16.3064857+03:30,0,-14,59,8,25,30,-26,99,-0.341465384,-0.02375877,1.98476875,0.3900314,-0.267886579,2.561689,-0.289885849,0.107236646,2.21171522,0.2988196,-0.0412387,2.55367422,-0.184935123,0.21831356,2.40228462,0.166812211,0.226673529,2.51042318,0,0,0,0,0,0,0,0,0,0,0,0
83,2024-08-09T17:00:16.3436342+03:30,0,-14,56,7,25,31,-26,99,-0.341611773,-0.0323925875,1.9877243,0.388657451,-0.2658788,2.56361485,-0.289858,0.103391089,2.21351767,0.298904926,-0.0413439125,2.55409741,-0.185284674,0.218015209,2.40226126,0.1667655,0.226679042,2.51051736,0,0,0,0,0,0,0,0,0,0,0,0
84,2024-08-09T17:00:16.3774621+03:30,0,-14,57,7,25,32,-26,99,-0.341688722,-0.04129049,1.99046826,0.388382673,-0.2641409,2.5634532,-0.2898636,0.09963892,2.21534824,0.299015015,-0.04143969,2.55441236,-0.185638681,0.217708334,2.40222955,0.166686445,0.22666651,2.5105722,0,0,0,0,0,0,0,0,0,0,0,0
85,2024-08-09T17:00:16.4125512+03:30,0,-14,60,8,25,33,-26,99,-0.341728479,-0.0503158048,1.99313033,0.3887146,-0.262425959,2.56236744,-0.289822161,0.09563769,2.21720457,0.299130321,-0.0415034927,2.55464077,-0.186001718,0.217399642,2.4021914,0.166591436,0.2266819,2.51062441,0,0,0,0,0,0,0,0,0,0,0,0
86,2024-08-09T17:00:16.4444558+03:30,0,-14,65,8,25,34,-26,99,-0.341728538,-0.0594440028,1.995711,0.3897915,-0.2604857,2.56015944,-0.28972736,0.09150023,2.21908474,0.29924497,-0.0415435173,2.55480433,-0.1863755,0.217090011,2.4021492,0.166481346,0.22671102,2.5106554,0,0,0,0,0,0,0,0,0,0,0,0
87,2024-08-09T17:00:16.4791864+03:30,-4,-14,67,8,25,36,-26,99,-0.341848284,-0.06731251,1.99940872,0.3903293,-0.259799,2.55915,-0.289566457,0.08734666,2.22096539,0.2993188,-0.0415417366,2.55505776,-0.1867588,0.216743052,2.40207672,0.1663565,0.2267521,2.510665,0,0,0,0,0,0,0,0,0,0,0,0
88,2024-08-09T17:00:16.5133808+03:30,-5,-14,68,8,25,37,-26,99,-0.341983169,-0.07557162,2.00283575,0.390832871,-0.259659559,2.558384,-0.2894966,0.08273802,2.2226634,0.2993452,-0.04151277,2.55534339,-0.187148631,0.216339648,2.4019568,0.1662052,0.226799622,2.51063085,0,0,0,0,0,0,0,0,0,0,0,0
89,2024-08-09T17:00:16.5476304+03:30,-6,-13,72,9,24,38,-26,100,-0.3421305,-0.0838821754,2.006011,0.39126417,-0.2594337,2.55758333,-0.289450377,0.07811863,2.22446513,0.29934293,-0.0414566174,2.55564046,-0.187544033,0.215895385,2.40180087,0.166032657,0.226861835,2.5105834,0,0,0,0,0,0,0,0,0,0,0,0
90,2024-08-09T17:00:16.5790090+03:30,-7,-13,75,10,24,39,-26,100,-0.3422779,-0.0920359045,2.00895882,0.3922102,-0.258593231,2.55567431,-0.2893933,0.07361909,2.22633362,0.299340785,-0.0414060354,2.55588913,-0.1879453,0.215410352,2.40161037,0.165785968,0.226855829,2.51043081,0,0,0,0,0,0,0,0,0,0,0,0
91,2024-08-09T17:00:16.6107269+03:30,-9,-13,78,10,24,40,-26,100,-0.342410982,-0.0999069,2.01171231,0.393541932,-0.257331669,2.55308938,-0.28934437,0.06919364,2.22816753,0.299325943,-0.0413782038,2.5561285,-0.188342318,0.21491152,2.40140224,0.165538356,0.226841748,2.51032782,0,0,0,0,0,0,0,0,0,0,0,0
92,2024-08-09T17:00:16.6453693+03:30,-10,-13,82,11,24,41,-26,100,-0.342536569,-0.107481219,2.01429033,0.3950354,-0.256705046,2.549912,-0.289303541,0.0647285357,2.2298584,0.2993013,-0.0413447469,2.55638075,-0.188734859,0.21441476,2.40118933,0.1652857,0.226834,2.51025248,0,0,0,0,0,0,0,0,0,0,0,0
93,2024-08-09T17:00:16.6764822+03:30,-12,-13,85,12,24,42,-26,100,-0.342647225,-0.114701882,2.0167253,0.3964896,-0.255662173,2.5466,-0.2892633,0.06029896,2.2314136,0.298790872,-0.0403164364,2.55692148,-0.189112008,0.213930473,2.40097785,0.16504021,0.226831734,2.51020265,0,0,0,0,0,0,0,0,0,0,0,0
94,2024-08-09T17:00:16.7124370+03:30,-15,-12,87,12,23,43,-26,100,-0.34265396,-0.120812029,2.0202775,0.397729516,-0.2544561,2.54351687,-0.289230883,0.0559610948,2.232829,0.298433244,-0.03961089,2.55755639,-0.189479,0.2134518,2.400766,0.164722115,0.226734385,2.510017,0,0,0,0,0,0,0,0,0,0,0,0
95,2024-08-09T17:00:16.7446012+03:30,-17,-13,88,13,23,44,-26,100,-0.34265402,-0.127649158,2.02310634,0.398365974,-0.25479272,2.54234076,-0.289189667,0.05177089,2.23412251,0.298202485,-0.03910855,2.55821085,-0.1898401,0.212980136,2.40055752,0.164370358,0.226632372,2.509809,0,0,0,0,0,0,0,0,0,0,0,0
96,2024-08-09T17:00:16.7778199+03:30,-18,-13,88,13,23,45,-26,100,-0.3426269,-0.13486442,2.02537346,0.3985873,-0.2560813,2.54253054,-0.289128035,0.04770978,2.23530126,0.298077524,-0.03879909,2.55868626,-0.190189943,0.212515891,2.40035,0.164024532,0.226560831,2.509654,0,0,0,0,0,0,0,0,0,0,0,0
97,2024-08-09T17:00:16.8073068+03:30,-20,-13,87,14,23,46,-26,101,-0.342573076,-0.142160669,2.02721477,0.398680866,-0.257820576,2.543152,-0.2890504,0.0438269861,2.23637748,0.2980392,-0.0386353843,2.55906343,-0.190533787,0.212048739,2.40014029,0.1636713,0.22645922,2.50947571,0,0,0,0,0,0,0,0,0,0,0,0
98,2024-08-09T17:00:16.8399945+03:30,-21,-13,82,14,23,47,-27,101,-0.342510849,-0.149341047,2.02872324,0.398582071,-0.259813368,2.54435778,-0.2889547,0.0401267,2.23737431,0.2980556,-0.0385634154,2.55937338,-0.190868,0.211589575,2.39993382,0.163350031,0.226395711,2.50938463,0,0,0,0,0,0,0,0,0,0,0,0
99,2024-08-09T17:00:16.8755790+03:30,-20,-12,81,13,22,47,-27,101,-0.342445672,-0.156303182,2.02997065,0.398487538,-0.261719555,2.5454886,-0.288846523,0.0366077721,2.23828459,0.298100054,-0.03854757,2.55965376,-0.191209644,0.21114473,2.3997407,0.1630633,0.22637786,2.50938344,0,0,0,0,0,0,0,0,0,0,0,0
100,2024-08-09T17:00:16.9106745+03:30,-22,-12,80,13,22,48,-27,101,-0.3423584,-0.1621055,2.031671,0.398083448,-0.263545364,2.547124,-0.288723916,0.03323875,2.239123,0.298155874,-0.03858502,2.55991673,-0.191556454,0.210714981,2.39955878,0.162825659,0.226397648,2.50947356,0,0,0,0,0,0,0,0,0,0,0,0
101,2024-08-09T17:00:16.9436635+03:30,-21,-12,79,13,22,48,-27,101,-0.342261374,-0.166985944,2.03363442,0.397781938,-0.264342278,2.54801583,-0.288594663,0.0300513487,2.23989463,0.2981946,-0.0386620946,2.560167,-0.191917151,0.210280269,2.39937615,0.162622333,0.226451918,2.50963521,0,0,0,0,0,0,0,0,0,0,0,0
102,2024-08-09T17:00:16.9759103+03:30,-24,-12,79,13,22,49,-27,101,-0.3421509,-0.171123788,2.035735,0.397876024,-0.264182985,2.54772139,-0.288492,0.0269933455,2.24058247,0.298197836,-0.0387506038,2.5603385,-0.192280486,0.209851414,2.399197,0.162412718,0.226541251,2.50978541,0,0,0,0,0,0,0,0,0,0,0,0
103,2024-08-09T17:00:17.0109883+03:30,-28,-12,80,13,21,50,-27,101,-0.341995418,-0.175489679,2.0374608,0.3982508,-0.263358384,2.54653168,-0.288407326,0.02407051,2.24119,0.298170954,-0.0388348363,2.560415,-0.192650408,0.209427685,2.399017,0.162186176,0.22666499,2.5099082,0,0,0,0,0,0,0,0,0,0,0,0
104,2024-08-09T17:00:17.0438957+03:30,-27,-12,82,14,21,50,-27,101,-0.341802925,-0.1791317,2.039378,0.398688078,-0.261696219,2.544758,-0.288330853,0.0212905966,2.24172831,0.297324181,-0.0381208546,2.559556,-0.193017289,0.209014162,2.398837,0.16191113,0.226761654,2.50991249,0,0,0,0,0,0,0,0,0,0,0,0
105,2024-08-09T17:00:17.0800739+03:30,-30,-12,81,13,21,51,-27,100,-0.341598153,-0.182203308,2.04135942,0.398789644,-0.26134,2.544212,-0.288259655,0.0186763518,2.24220848,0.296818942,-0.0376993753,2.558778,-0.193380892,0.208604813,2.398653,0.161619231,0.226865843,2.50990844,0,0,0,0,0,0,0,0,0,0,0,0
106,2024-08-09T17:00:17.1106661+03:30,-29,-12,83,13,21,51,-27,100,-0.341388851,-0.184814677,2.0433414,0.3989356,-0.260222465,2.54306173,-0.2881894,0.0162292644,2.24264216,0.295863777,-0.0364566967,2.557965,-0.19373931,0.20821,2.398473,0.161251545,0.226955175,2.50975347,0,0,0,0,0,0,0,0,0,0,0,0
107,2024-08-09T17:00:17.1466167+03:30,-28,-12,84,13,21,51,-27,100,-0.341181278,-0.187053472,2.04527569,0.3992137,-0.258868575,2.54151082,-0.288122356,0.0139381764,2.24302387,0.295200229,-0.03567983,2.55739069,-0.19409667,0.207828879,2.39829469,0.160796091,0.227002159,2.50943255,0,0,0,0,0,0,0,0,0,0,0,0
108,2024-08-09T17:00:17.1795794+03:30,-32,-12,86,13,21,52,-27,100,-0.340976626,-0.188979819,2.04714751,0.399435073,-0.256193072,2.54038143,-0.288061261,0.0117901536,2.24335837,0.294038147,-0.03433904,2.55647469,-0.194452614,0.20746398,2.39812136,0.160309076,0.227025241,2.509034,0,0,0,0,0,0,0,0,0,0,0,0
109,2024-08-09T17:00:17.2123086+03:30,-33,-11,88,13,20,52,-27,100,-0.3407831,-0.190616652,2.04895425,0.399893135,-0.253972352,2.53943443,-0.2880061,0.0097754,2.243648,0.2930264,-0.03378761,2.55556655,-0.194803417,0.20711863,2.39795351,0.159813151,0.227016091,2.5085783,0,0,0,0,0,0,0,0,0,0,0,0
110,2024-08-09T17:00:17.2493405+03:30,-33,-11,90,13,20,52,-27,100,-0.340604872,-0.19202143,2.050671,0.400574952,-0.252081037,2.53854823,-0.2879543,0.007842663,2.24389362,0.292256176,-0.0337301865,2.55497646,-0.1951456,0.206791937,2.39779186,0.159429923,0.227006838,2.50831079,0,0,0,0,0,0,0,0,0,0,0,0
111,2024-08-09T17:00:17.2788079+03:30,-37,-11,92,13,20,53,-27,100,-0.3404375,-0.193232149,2.052294,0.4012305,-0.251685619,2.53765488,-0.2879024,0.005988036,2.244094,0.2918281,-0.0340101272,2.55419278,-0.195473373,0.206485838,2.39763761,0.159118444,0.226990283,2.50815535,0,0,0,0,0,0,0,0,0,0,0,0
112,2024-08-09T17:00:17.3108756+03:30,-36,-11,93,13,20,53,-27,100,-0.340342462,-0.1955831,2.05308318,0.4021155,-0.250959963,2.53666878,-0.287852317,0.00422481541,2.24425626,0.291578025,-0.03444621,2.553946,-0.195785969,0.2061968,2.39748979,0.158826232,0.226835638,2.50792384,0,0,0,0,0,0,0,0,0,0,0,0
113,2024-08-09T17:00:17.3438083+03:30,-35,-11,95,13,20,53,-27,100,-0.340301663,-0.198643655,2.05328631,0.4031162,-0.250102043,2.53552222,-0.287793845,0.00253823563,2.24438977,0.291369319,-0.03508018,2.55390263,-0.196083009,0.205924541,2.39734817,0.158572957,0.22660397,2.50769043,0,0,0,0,0,0,0,0,0,0,0,0
114,2024-08-09T17:00:17.3754655+03:30,-34,-11,97,14,20,53,-27,100,-0.3401566,-0.200790912,2.05395532,0.4040142,-0.2492367,2.53441215,-0.287736177,0.000912436459,2.244483,0.2911876,-0.03579491,2.554162,-0.19636555,0.205671221,2.39721227,0.158346787,0.226305947,2.50743651,0,0,0,0,0,0,0,0,0,0,0,0
115,2024-08-09T17:00:17.4103646+03:30,-33,-11,101,14,20,53,-26,100,-0.3400441,-0.20363155,2.05402136,0.405021876,-0.250139266,2.53240252,-0.287677139,-0.0006436796,2.24453926,0.291028529,-0.0365216434,2.55453014,-0.196632773,0.205435261,2.39708042,0.158112571,0.2259912,2.50713921,0,0,0,0,0,0,0,0,0,0,0,0
116,2024-08-09T17:00:17.4443032+03:30,-40,-11,102,15,19,54,-26,100,-0.339955419,-0.206858963,2.05368948,0.4054016,-0.250037074,2.53126144,-0.287612647,-0.00211907574,2.24457288,0.2903106,-0.0360179879,2.55480838,-0.19688651,0.205216512,2.396951,0.157857537,0.2256556,2.50679445,0,0,0,0,0,0,0,0,0,0,0,0
117,2024-08-09T17:00:17.4752688+03:30,-39,-11,102,16,19,54,-26,101,-0.33989808,-0.209948033,2.05335784,0.405577034,-0.24984929,2.53069,-0.287538171,-0.00350700179,2.24458146,0.2897568,-0.03596424,2.55519271,-0.197133109,0.204996541,2.39680648,0.157565176,0.2252783,2.5063715,0,0,0,0,0,0,0,0,0,0,0,0
118,2024-08-09T17:00:17.5095740+03:30,-38,-11,103,16,19,54,-26,101,-0.339852065,-0.2130731,2.05287123,0.4056756,-0.249540314,2.5301106,-0.287453026,-0.00480322167,2.24457431,0.289325029,-0.036214523,2.55563951,-0.197369322,0.20477508,2.39665,0.157255456,0.224879563,2.50590539,0,0,0,0,0,0,0,0,0,0,0,0
119,2024-08-09T17:00:17.5383198+03:30,-37,-11,103,16,19,54,-26,101,-0.339782864,-0.216080531,2.05235028,0.405325,-0.250498474,2.530749,-0.287368864,-0.006038903,2.244532,0.288978517,-0.0366650224,2.55610538,-0.197601855,0.204556823,2.39648581,0.156924814,0.224462271,2.50539136,0,0,0,0,0,0,0,0,0,0,0,0
120,2024-08-09T17:00:17.5764512+03:30,-36,-11,102,16,19,54,-26,101,-0.339615345,-0.217860758,2.05240941,0.404692858,-0.252209872,2.532205,-0.287287563,-0.00720982626,2.24446321,0.288699865,-0.03723608,2.556571,-0.197827265,0.204346091,2.39631748,0.156574413,0.224030524,2.50483513,0,0,0,0,0,0,0,0,0,0,0,0
121,2024-08-09T17:00:17.6075722+03:30,-36,-11,102,16,19,54,-26,101,-0.3393914,-0.2194378,2.05254769,0.404396176,-0.252927184,2.53226662,-0.287212253,-0.008331875,2.244347,0.2884738,-0.0378827825,2.5569582,-0.198053241,0.2041413,2.39614272,0.1561853,0.223576263,2.5042026,0,0,0,0,0,0,0,0,0,0,0,0
122,2024-08-09T17:00:17.6446027+03:30,-40,-11,102,17,19,55,-26,102,-0.339142,-0.220443651,2.05293083,0.40433982,-0.253034,2.53159118,-0.287142217,-0.009393898,2.24420261,0.288300753,-0.0385740958,2.55726433,-0.198273286,0.203936309,2.39595485,0.155777887,0.223104447,2.5035212,0,0,0,0,0,0,0,0,0,0,0,0
123,2024-08-09T17:00:17.6777316+03:30,-39,-11,102,17,19,55,-26,102,-0.33899498,-0.222090781,2.05274582,0.403948784,-0.254087925,2.531957,-0.2870716,-0.0103848539,2.244044,0.2881767,-0.0393529274,2.55724216,-0.198484644,0.203732729,2.39575529,0.155370131,0.222634554,2.50282645,0,0,0,0,0,0,0,0,0,0,0,0
124,2024-08-09T17:00:17.7123222+03:30,-39,-11,102,17,19,55,-26,102,-0.33888486,-0.222773224,2.05303288,0.403606147,-0.254291236,2.53214073,-0.286998421,-0.0113106612,2.2438755,0.287571669,-0.03884533,2.55709219,-0.19866465,0.203537911,2.395539,0.154985726,0.2222024,2.5021565,0,0,0,0,0,0,0,0,0,0,0,0
125,2024-08-09T17:00:17.7440320+03:30,-42,-10,102,17,18,55,-26,102,-0.338782072,-0.223768935,2.05308485,0.403428823,-0.2541714,2.531963,-0.286925673,-0.0121855745,2.24368715,0.2872901,-0.0386861973,2.55704546,-0.1988227,0.203348,2.39530635,0.154633686,0.221799016,2.501525,0,0,0,0,0,0,0,0,0,0,0,0
126,2024-08-09T17:00:17.7787774+03:30,-42,-10,98,16,18,55,-27,102,-0.33868596,-0.2249331,2.05298948,0.402760237,-0.254809767,2.53320885,-0.286853582,-0.0130169969,2.24347043,0.286595553,-0.03756324,2.55678868,-0.198963016,0.203161091,2.39506269,0.154362321,0.2214681,2.50101781,0,0,0,0,0,0,0,0,0,0,0,0
127,2024-08-09T17:00:17.8135469+03:30,-42,-10,97,16,18,55,-27,102,-0.3385766,-0.2254702,2.05321336,0.401887566,-0.25601247,2.535033,-0.286783129,-0.013797584,2.243239,0.285645962,-0.03584176,2.5564,-0.1990894,0.202980027,2.39481735,0.154169932,0.221204177,2.50064254,0,0,0,0,0,0,0,0,0,0,0,0
128,2024-08-09T17:00:17.8475395+03:30,-42,-10,96,15,18,55,-27,102,-0.338518232,-0.226515263,2.0530448,0.4010973,-0.256753117,2.5363965,-0.286713272,-0.0145126637,2.24300647,0.285051823,-0.0350637622,2.55604386,-0.19921279,0.2027836,2.39456,0.15397425,0.220963046,2.50024843,0,0,0,0,0,0,0,0,0,0,0,0
129,2024-08-09T17:00:17.8810547+03:30,-42,-10,96,15,18,55,-27,102,-0.3383602,-0.22665216,2.05341864,0.4006463,-0.2570019,2.53694773,-0.286642581,-0.015171513,2.24276829,0.2847195,-0.0349192433,2.55572844,-0.199332118,0.202582031,2.39429951,0.153779089,0.220741943,2.49984,0,0,0,0,0,0,0,0,0,0,0,0
130,2024-08-09T17:00:17.9122814+03:30,-41,-10,95,15,18,55,-27,102,-0.3382104,-0.227676466,2.05321956,0.400055081,-0.257917672,2.53824544,-0.2865693,-0.0157802831,2.24252534,0.2845707,-0.0351979733,2.55544329,-0.199443936,0.20238395,2.39403462,0.1535879,0.220539734,2.49942756,0,0,0,0,0,0,0,0,0,0,0,0
131,2024-08-09T17:00:17.9447251+03:30,-41,-10,93,14,18,55,-27,102,-0.3380294,-0.227734879,2.05361032,0.398671478,-0.26073,2.54072762,-0.286494851,-0.0163413547,2.24228573,0.28451103,-0.03571674,2.55508447,-0.199544817,0.202201352,2.39377165,0.153412759,0.220458463,2.49907422,0,0,0,0,0,0,0,0,0,0,0,0
132,2024-08-09T17:00:17.9748276+03:30,-41,-10,90,13,18,55,-27,102,-0.337805867,-0.227514356,2.054188,0.39682126,-0.264657,2.543984,-0.286410838,-0.01685476,2.242065,0.2843889,-0.03625691,2.55524421,-0.199633271,0.202039883,2.393516,0.153254017,0.220463187,2.498765,0,0,0,0,0,0,0,0,0,0,0,0
133,2024-08-09T17:00:18.0107530+03:30,-41,-10,92,13,18,55,-26,102,-0.337565,-0.22736451,2.05473447,0.395395815,-0.267241836,2.546507,-0.286322027,-0.017325649,2.241862,0.283783019,-0.035709288,2.55481,-0.199719667,0.201892719,2.393266,0.1531013,0.220491022,2.498445,0,0,0,0,0,0,0,0,0,0,0,0
134,2024-08-09T17:00:18.0433929+03:30,-41,-10,90,12,18,55,-26,102,-0.33731243,-0.227333933,2.05519414,0.394304454,-0.269148022,2.54850745,-0.2862389,-0.01777816,2.24163485,0.283539027,-0.03558211,2.55440354,-0.199817479,0.20175153,2.3930223,0.152916372,0.220534861,2.49805617,0,0,0,0,0,0,0,0,0,0,0,0
135,2024-08-09T17:00:18.0767359+03:30,-41,-10,89,12,18,55,-26,102,-0.33706376,-0.227403089,2.05556822,0.393906564,-0.270200849,2.54887724,-0.286156356,-0.0182138588,2.241398,0.2835284,-0.03573904,2.55412674,-0.199915349,0.201615408,2.39278173,0.152726725,0.2205659,2.49762416,0,0,0,0,0,0,0,0,0,0,0,0
136,2024-08-09T17:00:18.1068771+03:30,-40,-10,85,12,18,55,-27,102,-0.336819023,-0.227543324,2.05587649,0.394021362,-0.270327836,2.5478816,-0.286069632,-0.0186172128,2.24117017,0.283684254,-0.0360513069,2.55391932,-0.200004712,0.20148924,2.39254665,0.152546942,0.2206188,2.49717546,0,0,0,0,0,0,0,0,0,0,0,0
137,2024-08-09T17:00:18.1388097+03:30,-45,-11,84,13,18,56,-27,103,-0.336571455,-0.22731775,2.05634832,0.393553257,-0.27115342,2.54882574,-0.28596893,-0.0189834479,2.24096727,0.283954829,-0.0364664681,2.55375886,-0.200087145,0.201379761,2.3923223,0.152391389,0.220686257,2.49673557,0,0,0,0,0,0,0,0,0,0,0,0
138,2024-08-09T17:00:18.1755532+03:30,-44,-11,83,13,18,56,-27,103,-0.336377323,-0.2279903,2.05618715,0.393017918,-0.272322834,2.55034661,-0.28586033,-0.0193116479,2.24078512,0.284266949,-0.0368824,2.55360413,-0.200165316,0.201282084,2.39210534,0.152280524,0.2208861,2.49640512,0,0,0,0,0,0,0,0,0,0,0,0
139,2024-08-09T17:00:18.2125694+03:30,-44,-11,83,13,18,56,-27,103,-0.336129278,-0.227934733,2.0564034,0.3930025,-0.27229476,2.55051923,-0.285749525,-0.0196048245,2.240623,0.284655154,-0.03728639,2.553441,-0.200235084,0.2011951,2.391894,0.15218997,0.221124321,2.496094,0,0,0,0,0,0,0,0,0,0,0,0
140,2024-08-09T17:00:18.2424557+03:30,-44,-11,81,12,18,56,-27,102,-0.335852653,-0.227384418,2.056881,0.393163949,-0.272598058,2.55049729,-0.28563863,-0.0198767669,2.2404654,0.285100073,-0.0376766846,2.55328727,-0.200296029,0.201113269,2.39168262,0.152152821,0.221403584,2.49585366,0,0,0,0,0,0,0,0,0,0,0,0
141,2024-08-09T17:00:18.2795198+03:30,-44,-11,81,11,18,56,-27,102,-0.335564256,-0.226510018,2.057527,0.393107563,-0.2731095,2.551069,-0.285531253,-0.0201286562,2.24031615,0.284825742,-0.0370169356,2.55275822,-0.200347945,0.201037928,2.39147472,0.152152821,0.221706986,2.49566579,0,0,0,0,0,0,0,0,0,0,0,0
142,2024-08-09T17:00:18.3125109+03:30,-45,-11,80,11,18,56,-27,102,-0.3352632,-0.225598365,2.058193,0.3929571,-0.273720741,2.55204988,-0.28542605,-0.0203610566,2.24017787,0.284112424,-0.0356671028,2.552017,-0.2003868,0.200972155,2.39126873,0.152198017,0.222037777,2.49554634,0,0,0,0,0,0,0,0,0,0,0,0
143,2024-08-09T17:00:18.3435545+03:30,-45,-11,80,11,18,56,-27,102,-0.3349598,-0.2247798,2.05881238,0.3933201,-0.273677945,2.55128837,-0.2852886,-0.02052665,2.240101,0.2837956,-0.0349316448,2.55157828,-0.200405747,0.200918823,2.39106417,0.152272314,0.222390115,2.49546933,0,0,0,0,0,0,0,0,0,0,0,0
