FrameNumber,Timestamp,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ
2,2024-08-09T16:56:33.4377897+03:30,-0.323845059,0.3853579,1.91932392,0.313285381,-0.261509746,2.50081682,-0.312356472,0.308656931,2.13914442,0.183820039,-0.0306716859,2.52610064,-0.2442776,0.239668712,2.36456,0.07886076,0.219810545,2.48289084
3,2024-08-09T16:56:33.4585511+03:30,-0.3244009087883717,0.3855571612763849,1.9215790185440784,0.30937712126720657,-0.2582240923123005,2.502717628283111,-0.3123278834850234,0.3086209781374056,2.139254465843725,0.1835955275990508,-0.030358541212972396,2.525574473107936,-0.24457085803546652,0.23961463278741757,2.3644853419986775,0.0782493177494126,0.220029097321328,2.4820498840363667
4,2024-08-09T16:56:33.4876882+03:30,-0.3248614761450141,0.38571880555116955,1.9234500449462382,0.30559174553269147,-0.2550462236349001,2.5038810016835935,-0.312321405121402,0.3085820055824241,2.1393654112843334,0.1832891957906538,-0.03008733627981113,2.5250548578040095,-0.2448214774534277,0.2395748646756814,2.3644255521993824,0.07760643725309399,0.22021454206181476,2.4811814211947536
5,2024-08-09T16:56:33.5198236+03:30,-0.3252459114254995,0.38582561144103394,1.9250732818911356,0.30277044087489813,-0.2546267223121556,2.5042739266889,-0.3123018684480213,0.3085235175468475,2.1395333698621233,0.18292832995118985,-0.02993484772519666,2.5245119621389938,-0.2450829087833608,0.2395572399206528,2.364378234891678,0.07704583544479326,0.2203724449851307,2.4804129349892614
6,2024-08-09T16:56:33.5539338+03:30,-0.325583494580265,0.38588502479965764,1.9264256434555675,0.30051471023050313,-0.25510019204666,2.504341264554933,-0.3122891689876777,0.3084677029724059,2.139682543930401,0.18248267339303192,-0.02991172092750381,2.5237096063490534,-0.2453980093744933,0.23955510658123305,2.36433744667647,0.07652620951921106,0.22054110418891792,2.4797117801710646
7,2024-08-09T16:56:33.5881350+03:30,-0.32588506593870203,0.3859191953109891,1.9275476994861238,0.2985733156038864,-0.2559766494050523,2.5038854710839606,-0.31227835415871125,0.308423481668876,2.1398033056564767,0.1820179203097562,-0.029983515014765365,2.5227383083205877,-0.24572458726595237,0.23956344058302922,2.3643006701390403,0.07606286227757843,0.22071136275272102,2.4790889605531317
8,2024-08-09T16:56:33.6193982+03:30,-0.32614831759282736,0.3859278096993865,1.9284815734689627,0.2967021993894083,-0.25738157496871705,2.5022299126118086,-0.3122701335757844,0.3083851015506867,2.1399019276526103,0.1815364765667006,-0.03010576749635587,2.5217619675419134,-0.24603802277199285,0.23957817044775995,2.3642734037840984,0.07565355750669082,0.22088166817409055,2.478535990818363
9,2024-08-09T16:56:33.6509004+03:30,-0.3263900483291896,0.38591662671008525,1.92923255165853,0.2950547234066952,-0.25905558514052607,2.5002491192185845,-0.31225735790262266,0.3083630048642589,2.1399574385329174,0.18102090417209757,-0.030272967293379572,2.5208589600287685,-0.24633500447532322,0.23959273041602785,2.364251764766759,0.07528212926349279,0.22102754800542085,2.4780097152204412
10,2024-08-09T16:56:33.6843050+03:30,-0.32662715422124017,0.385869073909158,1.9297950493605256,0.29359299701167635,-0.26088471544486097,2.498206908675357,-0.31224548086104426,0.3083466790550117,2.1399452885565715,0.18046947645685527,-0.030457138239667093,2.5200468867652854,-0.24662120942641838,0.23959593243567776,2.3642286999580713,0.07493183281946163,0.22116539148068115,2.477505035404822
11,2024-08-09T16:56:33.7182325+03:30,-0.3268772381404682,0.3857554761099144,1.9302067291501563,0.29229830042026006,-0.2627505492537408,2.496256333313586,-0.3122344968248672,0.3083309462887246,2.1398948025941364,0.17990723633768188,-0.030673112101455652,2.519266625593077,-0.2468926149343607,0.23959158060211777,2.3642057836832344,0.07460797003426325,0.22128776918776508,2.4770231376175342
