FrameNumber,Timestamp,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ
2,2024-08-09T18:32:16.5199581+03:30,-0.50374347,0.238968372,2.02287841,0.019451987,-0.187650114,2.46576834,-0.495342553,0.1887892,2.21117377,-0.0543579347,-0.0197823849,2.49342418,-0.383658141,0.1999196,2.43310452,-0.105964392,0.165092051,2.508988
3,2024-08-09T18:32:16.5448903+03:30,-0.5036668638090569,0.23898997083852586,2.0227554314718885,0.019330600874572567,-0.18773876893262975,2.4657730108335842,-0.49529044407560585,0.18879761402957385,2.211040857161319,-0.05433423860697082,-0.019807824720676614,2.4933688431780308,-0.38361346171444577,0.199917076243144,2.4331669032515593,-0.10578276035807466,0.1651066074268572,2.509182296632301
4,2024-08-09T18:32:16.5756418+03:30,-0.5036018061547252,0.23900736227561067,2.0226418109784845,0.01931227017036223,-0.18796364088804177,2.4658116223128768,-0.4952394165017698,0.18881576754304272,2.2109212121324195,-0.054339644285113814,-0.020014436287532748,2.4932065229842157,-0.3835718221476209,0.19991570904901956,2.433214093926925,-0.10563859803024164,0.16517016578505656,2.5093525770307155
5,2024-08-09T18:32:16.6116774+03:30,-0.5035331823636875,0.23900773763552363,2.0225432626275976,0.019871946012457037,-0.18894234810391342,2.4658517969875904,-0.4951633176104788,0.18885881684406133,2.2108287008922205,-0.054266160022874876,-0.021190280371023808,2.4928568127269743,-0.38356891225928225,0.19985800407532678,2.4331622125635617,-0.10551657461650127,0.16525783703545704,2.5095171314544853
6,2024-08-09T18:32:16.6397708+03:30,-0.503469559706157,0.2390065460224847,2.022443157130596,0.02066212790020546,-0.19024338776682154,2.465856588520562,-0.49509079924773663,0.18891316950934017,2.2107395790434046,-0.05413594962519184,-0.022767947707450463,2.4924433915526474,-0.38355888053976933,0.19977562860658116,2.433070499085722,-0.1053945209786326,0.16533745162946015,2.5096845182089154
7,2024-08-09T18:32:16.6716060+03:30,-0.5034072494911411,0.2390053432211695,2.0223245456566428,0.021564905657177023,-0.1916497606536541,2.4658757486158427,-0.4950030846518641,0.18899285201163626,2.2106394828230953,-0.05397430158444059,-0.024488305669407233,2.491998860786493,-0.38349545956407993,0.19961453315182343,2.432822784358836,-0.10527370355712284,0.16541203038795527,2.5098554289799013
8,2024-08-09T18:32:16.7028923+03:30,-0.503325015715123,0.23901530237953347,2.0221746835712016,0.02269894398263967,-0.19224631615111099,2.466185140639036,-0.4948993538850543,0.18910462565337374,2.2105145396673005,-0.053872324570952125,-0.02554723451107555,2.491624384491442,-0.3834164648887341,0.19943732783858317,2.4325296661636244,-0.10515012368034901,0.1654704568037302,2.510024900802747
9,2024-08-09T18:32:16.7347604+03:30,-0.5032300962361124,0.2390401191945677,2.022012565158443,0.023146595719995652,-0.19303540797784474,2.466003039151754,-0.4947941282600718,0.18922486514542072,2.2103765609610786,-0.053814385600575845,-0.026526979932994615,2.491252820470554,-0.38331634952805965,0.19927017377761488,2.4322280303040307,-0.10503073597195857,0.16552077501351176,2.510188901007588
10,2024-08-09T18:32:16.7700917+03:30,-0.5031278454723527,0.23906812401879413,2.0218533598404855,0.02334890013364279,-0.1941683522000794,2.4654910360783484,-0.4946962766568683,0.18933940205234445,2.2102404055462572,-0.05369150569820311,-0.02772208902473084,2.490850559727357,-0.38321968931487904,0.1991233256141875,2.4319408868548624,-0.1049158709284545,0.16556420652558035,2.510347277778031
11,2024-08-09T18:32:16.8007590+03:30,-0.5030253065379877,0.23908863457413077,2.021726044663407,0.023790527483684955,-0.19509176809121784,2.465090394424883,-0.49460430104558323,0.18944683015683778,2.2101371709049076,-0.05353460668018603,-0.028792114803286223,2.4905023453862,-0.3831358320323063,0.19902447778055912,2.4317087911370736,-0.10479333012339097,0.1655797418932803,2.510495905637207
12,2024-08-09T18:32:16.8364311+03:30,-0.5029276779128133,0.23910383965994275,2.0216206543156514,0.024380126655399625,-0.19592063168429144,2.464642664140409,-0.4945211153709314,0.18954454504918233,2.2100554163374952,-0.05335673921868817,-0.029831648825028922,2.4901871481718123,-0.38306939405550233,0.19896178149391622,2.4315258537946045,-0.10466854854230138,0.16559411345914238,2.5106514141354745
13,2024-08-09T18:32:16.8720426+03:30,-0.5028366886915863,0.23911275698405257,2.0215368859076146,0.025025653443197016,-0.19671175215227124,2.464264414677079,-0.4944460369923254,0.18962487140769135,2.2099929946131813,-0.05317096253859139,-0.030847058621759516,2.4898778776915345,-0.38302550307122313,0.1989392026090559,2.4313883825771745,-0.1045906781105023,0.16564106867918052,2.5107745069584597
