FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY,origin_x,origin_y,goal_x,goal_y,origin_z,goal_z
123,2024-08-09T18:32:20.7400769+03:30,-68,-28,147,9,31,43,-15,83,-0.5589568,0.015555175,2.12731957,0.0206223689,-0.191731125,2.42813921,-0.499370366,0.06648099,2.30523539,-0.05163376,-0.0244004112,2.465566,-0.3971121,0.181904167,2.42995048,-0.10485889,0.17280069,2.48926353,0,0,0,0,0,0,0,0,0,0,0,0,172.58367919921875,347.5783996582031,253.6870880126953,338.0332946777344,1.5617,1.5024
124,2024-08-09T18:32:20.7708426+03:30,-67,-27,146,9,31,43,-15,83,-0.558645368,0.0116246548,2.12788033,0.0194101762,-0.190868,2.42840838,-0.4984208,0.06513853,2.304835,-0.05159421,-0.0232845973,2.4658246,-0.396923929,0.1818335,2.42988062,-0.1048393,0.172843888,2.48907828,0,0,0,0,0,0,0,0,0,0,0,0,172.60284423828125,347.6393737792969,253.7637634277344,338.05816650390625,1.5529,1.5024
125,2024-08-09T18:32:20.8069837+03:30,-68,-27,144,9,31,44,-15,83,-0.5589452,0.007923287,2.1299715,0.0182142667,-0.190114737,2.4285984,-0.4979762,0.0633691251,2.3059957,-0.05154171,-0.0222865716,2.466079,-0.396753252,0.181743339,2.42979431,-0.104818277,0.172883,2.488913,0,0,0,0,0,0,0,0,0,0,0,0,172.52572631835938,347.49041748046875,253.830078125,338.0199584960937,1.5529,1.5024
126,2024-08-09T18:32:20.8395944+03:30,-69,-27,143,9,31,45,-15,83,-0.5591529,0.00345695438,2.13140345,0.0173617937,-0.189384043,2.4290185,-0.497844666,0.0612989366,2.30817556,-0.0514820032,-0.02139165,2.46632171,-0.396573752,0.1816362,2.42967677,-0.104802571,0.1729309,2.48876381,0,0,0,0,0,0,0,0,0,0,0,0,172.4501190185547,347.45513916015625,253.88259887695312,338.1636047363281,1.5529,1.5024
127,2024-08-09T18:32:20.8697955+03:30,-69,-28,143,8,31,46,-15,83,-0.5599848,-0.0005041709,2.13412642,0.0168120377,-0.188670143,2.42963123,-0.497904956,0.05903907,2.31096721,-0.0514188744,-0.0205878336,2.46654582,-0.3963818,0.181518033,2.42952633,-0.104789086,0.172982559,2.48862362,0,0,0,0,0,0,0,0,0,0,0,0,172.5244903564453,347.5166015625,253.6761779785156,338.19921875,1.5529,1.5024
128,2024-08-09T18:32:20.9069658+03:30,-71,-28,139,9,31,47,-15,84,-0.561210454,-0.004021737,2.13763237,0.016632745,-0.188533083,2.43041253,-0.498090178,0.0567086972,2.31409383,-0.0513401069,-0.0204601,2.46662641,-0.396186382,0.181394652,2.42935634,-0.10476774,0.173024,2.48849082,0,0,0,0,0,0,0,0,0,0,0,0,172.51397705078125,347.5963134765625,253.63406372070312,338.08599853515625,1.5529,1.5024
129,2024-08-09T18:32:20.9375292+03:30,-72,-28,141,9,31,48,-15,84,-0.562060237,-0.007424083,2.1403656,0.0167207532,-0.188797057,2.43124986,-0.4979589,0.0547850244,2.31593323,-0.05125283,-0.0208089557,2.46660972,-0.395997524,0.181276113,2.42918849,-0.104740128,0.173058763,2.488367,0,0,0,0,0,0,0,0,0,0,0,0,172.5246124267578,347.724853515625,254.005859375,338.048828125,1.5529,1.5024
130,2024-08-09T18:32:20.9899760+03:30,-73,-29,142,9,31,49,-15,84,-0.563259065,-0.0103729432,2.14373422,0.0168318525,-0.189228833,2.43194342,-0.497979015,0.0527457781,2.318315,-0.0511544,-0.0213193148,2.46654749,-0.395804524,0.181163445,2.4290154,-0.104708254,0.173093632,2.488253,0,0,0,0,0,0,0,0,0,0,0,0,172.55474853515625,347.560302734375,253.92079162597656,338.06182861328125,1.5617,1.5024
131,2024-08-09T18:32:21.0190886+03:30,-75,-29,143,8,31,50,-15,84,-0.5646722,-0.0129485046,2.14744115,0.01705942,-0.189546257,2.432449,-0.498091131,0.0506692231,2.32099032,-0.0510526858,-0.0217648242,2.46647429,-0.395602077,0.181071252,2.42885971,-0.104680315,0.173134059,2.488142,0,0,0,0,0,0,0,0,0,0,0,0,172.58319091796875,347.6520690917969,253.83721923828125,337.949951171875,1.5617,1.5104
132,2024-08-09T18:32:21.0472971+03:30,-77,-30,144,9,31,52,-15,84,-0.566190064,-0.0153681822,2.15132713,0.0175360925,-0.190024287,2.43272,-0.498264819,0.0485973544,2.32378817,-0.0509327129,-0.02247673,2.46631742,-0.395410448,0.180986419,2.42871952,-0.104661085,0.17317225,2.48802543,0,0,0,0,0,0,0,0,0,0,0,0,172.71453857421875,347.60595703125,253.9693756103516,338.0486145019531,1.5529,1.5024
133,2024-08-09T18:32:21.0744930+03:30,-78,-31,145,9,31,53,-15,84,-0.5674074,-0.0190794636,2.15381622,0.0180276316,-0.1906071,2.43279076,-0.498479038,0.04656815,2.32658315,-0.0508111119,-0.02330055,2.46609926,-0.395234048,0.180907682,2.42859459,-0.104643479,0.173208341,2.48790646,0,0,0,0,0,0,0,0,0,0,0,0,172.533935546875,347.51763916015625,253.65499877929688,338.100830078125,1.5529,1.5024
134,2024-08-09T18:32:21.1071258+03:30,-76,-31,146,9,32,54,-15,84,-0.5684005,-0.0235692933,2.15531445,0.0184855182,-0.191087544,2.43272376,-0.498743981,0.04460437,2.329305,-0.0506837033,-0.0240060389,2.4658587,-0.395104736,0.180802867,2.42847347,-0.104650743,0.173240736,2.487757,0,0,0,0,0,0,0,0,0,0,0,0,172.57431030273438,347.4429626464844,253.6095123291016,337.9994506835937,1.5529,1.5024
135,2024-08-09T18:32:21.1449187+03:30,-76,-32,146,9,32,55,-15,84,-0.569261968,-0.0285455417,2.15618181,0.0189367589,-0.191629663,2.4325006,-0.499025345,0.04272172,2.33190441,-0.05055359,-0.0247729383,2.465576,-0.3950069,0.180682853,2.42835569,-0.104675,0.173263,2.48758388,0,0,0,0,0,0,0,0,0,0,0,0,172.68121337890625,347.58306884765625,253.8713836669922,338.1812744140625,1.5529,1.5024
136,2024-08-09T18:32:21.1806696+03:30,-76,-32,147,9,32,56,-15,84,-0.5700091,-0.03374598,2.156617,0.0194127318,-0.191977531,2.43223333,-0.499299735,0.0409228466,2.33435273,-0.0504557081,-0.0253713187,2.46531653,-0.394917876,0.180580333,2.42825413,-0.104715131,0.173286363,2.487398,0,0,0,0,0,0,0,0,0,0,0,0,172.49327087402344,347.5872802734375,253.47869873046875,338.04052734375,1.5617,1.5024
137,2024-08-09T18:32:21.2083267+03:30,-76,-32,147,9,32,57,-15,84,-0.570649564,-0.0390513837,2.15679741,0.0198606774,-0.192080215,2.431964,-0.4995401,0.03919701,2.3366363,-0.05039713,-0.0257277563,2.465098,-0.394854,0.180514231,2.42820454,-0.10476502,0.173316136,2.487208,0,0,0,0,0,0,0,0,0,0,0,0,172.55532836914062,347.5982666015625,253.894287109375,338.07861328125,1.5529,1.5024
138,2024-08-09T18:32:21.2439950+03:30,-76,-33,147,9,32,58,-15,84,-0.5711787,-0.04434685,2.15683842,0.0202904046,-0.192008689,2.43164945,-0.4997402,0.0375265032,2.338777,-0.05036299,-0.025917016,2.46490765,-0.394805133,0.180463552,2.428177,-0.104817323,0.173349574,2.48701715,0,0,0,0,0,0,0,0,0,0,0,0,172.52462768554688,347.7726135253906,253.62290954589844,338.16973876953125,1.5617,1.5024
139,2024-08-09T18:32:21.2795001+03:30,-76,-33,147,9,32,59,-15,84,-0.5716182,-0.04958174,2.15681458,0.0206043739,-0.191860527,2.43109846,-0.499922484,0.0359170027,2.34076,-0.0503468029,-0.0259971227,2.46474051,-0.394767076,0.180420488,2.42815924,-0.104881369,0.1734013,2.48682523,0,0,0,0,0,0,0,0,0,0,0,0,172.5063934326172,347.79638671875,253.853271484375,337.947265625,1.5529,1.5104
140,2024-08-09T18:32:21.3112919+03:30,-76,-33,146,9,32,60,-15,84,-0.571961,-0.05478939,2.15682364,0.0208336767,-0.191661924,2.43040442,-0.5000817,0.0343633629,2.34258676,-0.05034526,-0.0259761028,2.46460128,-0.394735068,0.180401564,2.428166,-0.104952425,0.173467085,2.486633,0,0,0,0,0,0,0,0,0,0,0,0,172.61227416992188,347.59686279296875,253.69418334960932,338.12652587890625,1.5529,1.5024
141,2024-08-09T18:32:21.3421078+03:30,-75,-33,146,10,32,60,-15,84,-0.572164536,-0.0599350557,2.1570642,0.0211161543,-0.191640839,2.42959476,-0.500199258,0.0328174755,2.34422469,-0.0503208153,-0.0261877049,2.46444774,-0.394718975,0.180412054,2.4282043,-0.105028875,0.1735417,2.48644423,0,0,0,0,0,0,0,0,0,0,0,0,172.61569213867188,347.61639404296875,253.71676635742188,338.01397705078125,1.5617,1.5024
142,2024-08-09T18:32:21.3716663+03:30,-75,-33,145,10,32,61,-15,84,-0.5722398,-0.06492635,2.157543,0.02145754,-0.191796377,2.42871428,-0.5002701,0.0312873758,2.34569764,-0.0502726957,-0.0266160052,2.46427,-0.39472,0.180435434,2.42825317,-0.105108172,0.173617542,2.48625755,0,0,0,0,0,0,0,0,0,0,0,0,172.5556640625,347.4178771972656,253.9742126464844,338.0283203125,1.5529,1.5024
143,2024-08-09T18:32:21.4078245+03:30,-75,-33,144,10,32,62,-15,84,-0.572048247,-0.0696255341,2.158623,0.021856837,-0.191889316,2.42785835,-0.500297844,0.0296846,2.34696674,-0.0502137579,-0.027006451,2.464082,-0.394736379,0.180462077,2.4283042,-0.105188735,0.1736939,2.48607635,0,0,0,0,0,0,0,0,0,0,0,0,172.71649169921875,347.5955505371094,253.88299560546875,338.1356811523437,1.5529,1.5024
144,2024-08-09T18:32:21.4373374+03:30,-75,-33,144,10,31,62,-15,84,-0.571673751,-0.07403187,2.16011214,0.0221643671,-0.191985145,2.4270196,-0.500286758,0.0280401,2.34806132,-0.0501489565,-0.0273572076,2.4638927,-0.3947905,0.180498719,2.428373,-0.105290294,0.173777238,2.48587346,0,0,0,0,0,0,0,0,0,0,0,0,172.77963256835938,347.71173095703125,253.868408203125,338.05633544921875,1.5529,1.5024
145,2024-08-09T18:32:21.4719612+03:30,-75,-33,143,10,31,63,-15,84,-0.571160555,-0.07817362,2.16188025,0.0223200489,-0.192000657,2.42615485,-0.5001875,0.0264075268,2.34903955,-0.0500729941,-0.0275715981,2.46373582,-0.394913942,0.180570617,2.428511,-0.105420761,0.173869058,2.48564959,0,0,0,0,0,0,0,0,0,0,0,0,172.55784606933594,347.4725952148437,253.7310028076172,338.0487670898437,1.5529,1.5024
146,2024-08-09T18:32:21.5072575+03:30,-75,-33,140,10,31,63,-15,84,-0.570503831,-0.08208097,2.163872,0.02145724,-0.192893162,2.42503238,-0.5000147,0.02482633,2.34992242,-0.05001242,-0.0276301671,2.46359944,-0.395081431,0.180660814,2.428693,-0.105613984,0.173972934,2.485372,0,0,0,0,0,0,0,0,0,0,0,0,172.50799560546875,347.53277587890625,253.5956420898437,338.0101928710937,1.5617,1.5024
147,2024-08-09T18:32:21.5410862+03:30,-75,-33,137,10,31,64,-15,84,-0.569622338,-0.08576943,2.16618848,0.01968517,-0.193647951,2.42401075,-0.499773383,0.0233231634,2.35073376,-0.04997416,-0.0275651719,2.463464,-0.3952707,0.1807602,2.42889428,-0.105891496,0.174110442,2.48504066,0,0,0,0,0,0,0,0,0,0,0,0,172.5544891357422,347.74053955078125,253.6867828369141,338.1407470703125,1.5529,1.5024
148,2024-08-09T18:32:21.5758837+03:30,-75,-32,128,9,30,64,-16,84,-0.56857115,-0.0892485753,2.16871333,0.0173186027,-0.1942983,2.42309618,-0.499481231,0.0219077859,2.35148144,-0.0499516428,-0.02741838,2.46333432,-0.395467132,0.180861935,2.42910767,-0.106212385,0.174271062,2.48469543,0,0,0,0,0,0,0,0,0,0,0,0,172.5324249267578,347.6290283203125,253.90737915039065,338.11444091796875,1.5529,1.5024
149,2024-08-09T18:32:21.6099030+03:30,-74,-32,123,9,30,64,-16,84,-0.5674062,-0.092516914,2.17135763,0.0145963151,-0.19482407,2.42225313,-0.4991347,0.0205832142,2.35217929,-0.0499621667,-0.0271846224,2.46319914,-0.395678252,0.180949762,2.42932463,-0.106556959,0.174441144,2.484347,0,0,0,0,0,0,0,0,0,0,0,0,172.5638427734375,347.3446655273437,253.9174194335937,338.205322265625,1.5529,1.5024
150,2024-08-09T18:32:21.6410431+03:30,-74,-32,117,8,30,65,-16,84,-0.565814853,-0.0955646262,2.17468548,0.0119064143,-0.19573541,2.421317,-0.498722523,0.0193539,2.35285354,-0.0500097424,-0.0269557573,2.46305275,-0.3959015,0.18101877,2.42953467,-0.10690476,0.174613073,2.48401165,0,0,0,0,0,0,0,0,0,0,0,0,172.4737548828125,347.5972900390625,254.12887573242188,338.1021728515625,1.5529,1.5104
151,2024-08-09T18:32:21.6778297+03:30,-73,-31,111,8,30,65,-16,84,-0.5640141,-0.09841914,2.17832661,0.00933238,-0.1969401,2.420337,-0.498208284,0.0182425734,2.353544,-0.05008104,-0.0267584641,2.46289,-0.396154881,0.181069732,2.429748,-0.107238472,0.174787268,2.483705,0,0,0,0,0,0,0,0,0,0,0,0,172.58453369140625,347.6312866210937,253.72994995117188,338.02099609375,1.5529,1.5104
152,2024-08-09T18:32:21.7082686+03:30,-74,-30,105,8,29,65,-16,84,-0.562129438,-0.101074509,2.18207,0.00679073948,-0.197825909,2.41950035,-0.497607,0.0172281228,2.3542347,-0.05016705,-0.02658922,2.46272,-0.396454781,0.181099668,2.42997,-0.107571781,0.174953222,2.4834156,0,0,0,0,0,0,0,0,0,0,0,0,172.59442138671875,347.578369140625,254.0271453857422,337.9815673828125,1.5529,1.5024
153,2024-08-09T18:32:21.7476852+03:30,-73,-30,99,8,29,65,-16,84,-0.5602313,-0.103528634,2.18579459,0.00433958229,-0.198485911,2.41875076,-0.496910959,0.0163276177,2.354958,-0.05027351,-0.0264551938,2.462529,-0.3967786,0.181114614,2.43018961,-0.107921787,0.175120726,2.483141,0,0,0,0,0,0,0,0,0,0,0,0,172.64031982421875,347.63787841796875,253.6126708984375,338.0964050292969,1.5529,1.5024
154,2024-08-09T18:32:21.7774223+03:30,-73,-30,94,8,29,66,-16,84,-0.558372438,-0.105802976,2.189403,0.00206358661,-0.199347615,2.4179728,-0.4961574,0.0154863177,2.35566831,-0.0503853671,-0.02636142,2.462328,-0.397137582,0.181095615,2.43039536,-0.108267926,0.175241634,2.48287725,0,0,0,0,0,0,0,0,0,0,0,0,172.79017639160156,347.64141845703125,253.82452392578125,338.25836181640625,1.5617,1.5024
155,2024-08-09T18:32:21.8061839+03:30,-73,-29,89,8,28,66,-16,84,-0.556579947,-0.107944675,2.19282079,-0.000197523128,-0.19967705,2.41740918,-0.4953851,0.0147406589,2.35638785,-0.0506075546,-0.025978839,2.46208119,-0.39750433,0.181051448,2.430584,-0.108605109,0.175336,2.48263335,0,0,0,0,0,0,0,0,0,0,0,0,172.550537109375,347.6799011230469,253.502197265625,338.150146484375,1.5617,1.5024
156,2024-08-09T18:32:21.8436973+03:30,-72,-29,85,8,28,66,-16,84,-0.5548637,-0.109949037,2.19603086,-0.00203962461,-0.200429976,2.41684246,-0.49456653,0.0140839154,2.35710478,-0.050895717,-0.0254322886,2.461815,-0.3978666,0.180987865,2.43075228,-0.108928628,0.175410271,2.482408,0,0,0,0,0,0,0,0,0,0,0,0,172.52816772460938,347.68115234375,253.86602783203125,338.01275634765625,1.5529,1.5024
157,2024-08-09T18:32:21.8753835+03:30,-71,-28,82,8,28,66,-16,84,-0.5531831,-0.1118564,2.19903064,-0.00350102573,-0.201798,2.41622639,-0.4936583,0.0135494275,2.35785055,-0.05114767,-0.0252897926,2.46149087,-0.398231238,0.180922791,2.430921,-0.109253764,0.175470129,2.48218274,0,0,0,0,0,0,0,0,0,0,0,0,172.60195922851562,347.46484375,254.09396362304688,338.0706787109375,1.5617,1.5024
158,2024-08-09T18:32:21.9043671+03:30,-73,-28,79,8,27,67,-16,84,-0.5515486,-0.113678627,2.2018373,-0.00465104263,-0.203661755,2.41556168,-0.492662549,0.0130594065,2.35856652,-0.05135003,-0.0255312677,2.461114,-0.398588,0.180859089,2.431086,-0.109575689,0.175523564,2.481966,0,0,0,0,0,0,0,0,0,0,0,0,172.54293823242188,347.560546875,253.8509826660156,338.03955078125,1.5529,1.5024
159,2024-08-09T18:32:21.9378926+03:30,-73,-28,76,8,27,67,-16,84,-0.549770355,-0.115371905,2.20471168,-0.005618101,-0.2056991,2.41483784,-0.491597384,0.0125643071,2.35920358,-0.05153852,-0.025848899,2.460696,-0.398936331,0.180801019,2.43124413,-0.109893844,0.175566912,2.481756,0,0,0,0,0,0,0,0,0,0,0,0,172.74444580078125,347.61834716796875,253.8368530273437,338.078857421875,1.5529,1.5024
160,2024-08-09T18:32:21.9711750+03:30,-73,-27,75,8,26,67,-16,84,-0.548078358,-0.118204072,2.20664549,-0.006050749,-0.2068301,2.414411,-0.490489662,0.0120556075,2.3597827,-0.05173696,-0.0261051785,2.46028,-0.3992726,0.180748135,2.431393,-0.110231616,0.175624609,2.48154187,0,0,0,0,0,0,0,0,0,0,0,0,172.6771240234375,347.47998046875,253.95278930664065,338.1240539550781,1.5529,1.5024
161,2024-08-09T18:32:22.0076429+03:30,-72,-26,76,8,26,67,-16,84,-0.546171963,-0.120544709,2.20902061,-0.00598039944,-0.207113236,2.41444778,-0.489362031,0.011539246,2.36030483,-0.0519438274,-0.0261181984,2.45992923,-0.3995908,0.180698037,2.43152547,-0.110582612,0.175697312,2.48133135,0,0,0,0,0,0,0,0,0,0,0,0,172.66531372070312,347.59735107421875,254.0481109619141,338.1314697265625,1.5529,1.5024
162,2024-08-09T18:32:22.0384603+03:30,-71,-26,77,8,26,67,-16,84,-0.544184744,-0.122501053,2.21160436,-0.005536774,-0.206833482,2.414854,-0.488256633,0.0110193631,2.36076665,-0.0521482751,-0.0259833429,2.45963168,-0.399902046,0.180643827,2.431646,-0.11096926,0.175809219,2.48111844,0,0,0,0,0,0,0,0,0,0,0,0,172.5992431640625,347.8177185058594,253.8249664306641,338.0348205566406,1.5529,1.5024
163,2024-08-09T18:32:22.0740307+03:30,-72,-25,78,8,25,67,-16,84,-0.5421891,-0.124113612,2.21428251,-0.0048686713,-0.20617348,2.41547751,-0.487196833,0.0105582671,2.36119151,-0.0523517057,-0.0257385,2.45937276,-0.400256664,0.18060267,2.431781,-0.111412108,0.175958872,2.48089552,0,0,0,0,0,0,0,0,0,0,0,0,172.65634155273438,347.68475341796875,254.0360107421875,337.9935913085937,1.5529,1.5104
164,2024-08-09T18:32:22.1084649+03:30,-72,-25,81,7,25,68,-16,84,-0.540229857,-0.125429645,2.2169733,-0.00412469776,-0.2051626,2.41623163,-0.486192644,0.0101852827,2.36158943,-0.0525866672,-0.0253048465,2.45915318,-0.400634676,0.1805607,2.431913,-0.111893035,0.176136419,2.48066235,0,0,0,0,0,0,0,0,0,0,0,0,172.83859252929688,347.8519287109375,253.70281982421875,338.151123046875,1.5529,1.5024
165,2024-08-09T18:32:22.1377940+03:30,-71,-25,83,7,25,68,-16,84,-0.5383378,-0.126538724,2.219582,-0.003386189,-0.203822672,2.41707087,-0.485249758,0.009859272,2.361937,-0.0528689437,-0.0246326178,2.45897412,-0.401040882,0.180516034,2.43204236,-0.112387925,0.176328436,2.48042655,0,0,0,0,0,0,0,0,0,0,0,0,172.73028564453125,347.701416015625,253.7707061767578,337.9893493652344,1.5529,1.5024
166,2024-08-09T18:32:22.1729907+03:30,-72,-24,78,7,24,68,-17,84,-0.5365136,-0.127424151,2.22210884,-0.0026372408,-0.202379271,2.417936,-0.48435542,0.009639269,2.36227322,-0.0531725623,-0.0239119064,2.45882058,-0.401456177,0.180471852,2.432164,-0.112894647,0.176538408,2.48019934,0,0,0,0,0,0,0,0,0,0,0,0,172.61141967773438,347.5692749023437,253.92898559570312,338.1942138671875,1.5617,1.5024
167,2024-08-09T18:32:22.2058535+03:30,-71,-24,80,6,24,68,-17,84,-0.5347781,-0.1281143,2.224481,-0.00186940422,-0.200943962,2.41879821,-0.483507723,0.009492422,2.36259127,-0.05348314,-0.0232289135,2.4586792,-0.40187493,0.1804309,2.43227983,-0.113395549,0.176754549,2.47998333,0,0,0,0,0,0,0,0,0,0,0,0,172.37686157226562,347.7909545898437,254.03189086914065,338.2041015625,1.5529,1.5024
168,2024-08-09T18:32:22.2392309+03:30,-70,-23,84,6,24,68,-17,84,-0.533112049,-0.128626227,2.226721,-0.00108872727,-0.199602365,2.41963339,-0.482729167,0.009443121,2.36291981,-0.053786464,-0.02264719,2.458551,-0.402288646,0.180392578,2.43238926,-0.113902509,0.176952735,2.47974873,0,0,0,0,0,0,0,0,0,0,0,0,172.86984252929688,347.749267578125,253.8779296875,338.095703125,1.5529,1.5024
169,2024-08-09T18:32:22.2737577+03:30,-72,-23,87,6,23,68,-17,84,-0.5315024,-0.128930286,2.228867,-0.0003114643,-0.198366448,2.42043614,-0.4820653,0.009544476,2.363315,-0.0540779121,-0.022159772,2.45843077,-0.402689248,0.180353567,2.43248439,-0.114414483,0.177144513,2.47951126,0,0,0,0,0,0,0,0,0,0,0,0,172.62864685058594,347.4480285644531,253.77545166015625,338.12225341796875,1.5529,1.5024
170,2024-08-09T18:32:22.3110428+03:30,-71,-22,91,6,23,68,-17,84,-0.5299604,-0.129072383,2.23090482,0.0004499221,-0.19724898,2.42119122,-0.481494784,0.009762433,2.36375237,-0.0543574467,-0.0217687134,2.458315,-0.403086215,0.180311427,2.432561,-0.114942782,0.177334219,2.47926927,0,0,0,0,0,0,0,0,0,0,0,0,172.61138916015625,347.5163879394531,254.08334350585932,337.965087890625,1.5529,1.5024
171,2024-08-09T18:32:22.3422689+03:30,-70,-22,95,5,23,68,-17,84,-0.528482,-0.129068583,2.23283839,0.00119163224,-0.196258858,2.42189527,-0.48100996,0.0100908391,2.36423016,-0.0546215475,-0.02147584,2.45819879,-0.403467923,0.180264816,2.43260455,-0.115471095,0.17751871,2.47903156,0,0,0,0,0,0,0,0,0,0,0,0,172.6569366455078,347.70855712890625,253.8075256347656,338.1004638671875,1.5529,1.5024
172,2024-08-09T18:32:22.3755527+03:30,-69,-22,99,5,23,68,-17,84,-0.5270569,-0.129246,2.23438931,0.00191666966,-0.195264444,2.422572,-0.4806677,0.0103118652,2.36460638,-0.05488269,-0.0211530235,2.458099,-0.403895646,0.180187166,2.43261337,-0.115978226,0.177653179,2.4788003,0,0,0,0,0,0,0,0,0,0,0,0,172.62721252441406,347.6698913574219,253.80018615722656,337.97735595703125,1.5529,1.5104
173,2024-08-09T18:32:22.4070424+03:30,-67,-22,103,5,23,68,-17,84,-0.5256783,-0.129477128,2.23569965,0.00257200655,-0.19422026,2.423195,-0.480406582,0.0105106831,2.36494541,-0.0551498,-0.0207380131,2.45800829,-0.404343218,0.180093691,2.43259287,-0.116481222,0.177760735,2.47856379,0,0,0,0,0,0,0,0,0,0,0,0,172.681396484375,347.6373291015625,253.87261962890625,337.98651123046875,1.5529,1.5024
174,2024-08-09T18:32:22.4427000+03:30,-69,-21,106,5,22,68,-17,84,-0.524359763,-0.129707977,2.236834,0.00310899,-0.1930457,2.42377424,-0.480200469,0.010737095,2.3652606,-0.0554442443,-0.0201386679,2.45792842,-0.404811,0.17998217,2.43253636,-0.116994008,0.177856252,2.478325,0,0,0,0,0,0,0,0,0,0,0,0,172.61083984375,347.72467041015625,253.8720550537109,338.1589660644531,1.5617,1.5024
175,2024-08-09T18:32:22.4754553+03:30,-68,-21,110,5,22,68,-17,84,-0.5231045,-0.129902259,2.23786831,0.00355842267,-0.191858217,2.424306,-0.480038047,0.0109968027,2.36556053,-0.05574541,-0.01947628,2.45784521,-0.405274719,0.179853722,2.43243051,-0.117508076,0.177955925,2.4780972,0,0,0,0,0,0,0,0,0,0,0,0,172.5975341796875,347.6090087890625,253.95333862304688,338.2342529296875,1.5529,1.5024
176,2024-08-09T18:32:22.5082110+03:30,-67,-21,113,5,22,68,-17,84,-0.521944761,-0.13044022,2.238552,0.003966897,-0.190767556,2.42478514,-0.47991702,0.0112662315,2.36584044,-0.05601483,-0.01886588,2.45776486,-0.405725539,0.17970939,2.43226719,-0.118014358,0.178068131,2.47789454,0,0,0,0,0,0,0,0,0,0,0,0,172.50640869140625,347.42120361328125,254.0161895751953,338.09307861328125,1.5529,1.5024
177,2024-08-09T18:32:22.5380866+03:30,-67,-22,117,5,22,69,-17,84,-0.520897567,-0.131342486,2.238862,0.004474945,-0.189793169,2.42523575,-0.479855031,0.0115121556,2.366104,-0.05625973,-0.0183854681,2.457668,-0.406165868,0.17953974,2.43201542,-0.118512034,0.178193972,2.47771478,0,0,0,0,0,0,0,0,0,0,0,0,172.60964965820312,347.39697265625,253.5318603515625,338.0538330078125,1.5529,1.5104
178,2024-08-09T18:32:22.5709372+03:30,-66,-22,110,5,22,69,-18,84,-0.519946158,-0.132494375,2.23888826,0.00505982526,-0.188980147,2.42563677,-0.479800284,0.0117027145,2.36627841,-0.05647647,-0.018071983,2.45754838,-0.406589,0.179355681,2.4316783,-0.118984856,0.178326488,2.47757459,0,0,0,0,0,0,0,0,0,0,0,0,172.82241821289062,347.3240966796875,253.66270446777344,338.1697998046875,1.5529,1.5104
179,2024-08-09T18:32:22.6091843+03:30,-65,-22,114,5,22,69,-18,84,-0.5190825,-0.133814871,2.238688,0.00571002671,-0.188315213,2.4259913,-0.479786336,0.0118794581,2.36640763,-0.0566712059,-0.01791125,2.45740223,-0.40700677,0.179169536,2.43126917,-0.119439848,0.1784673,2.4774735,0,0,0,0,0,0,0,0,0,0,0,0,172.68325805664062,346.8131408691406,253.83709716796875,338.153076171875,1.5529,1.5104
180,2024-08-09T18:32:22.6414022+03:30,-64,-22,118,5,22,69,-18,84,-0.518281043,-0.135218546,2.23834634,0.0063402704,-0.187816992,2.42625618,-0.47980693,0.0120529346,2.36650276,-0.0568385758,-0.0178892724,2.457248,-0.407393217,0.178995,2.43078113,-0.11987412,0.178616256,2.477408,0,0,0,0,0,0,0,0,0,0,0,0,172.54150390625,347.0097045898437,254.0249481201172,338.06103515625,1.5529,1.5024
181,2024-08-09T18:32:22.6743452+03:30,-63,-22,121,5,22,69,-18,84,-0.5174626,-0.136142865,2.23827338,0.00695094746,-0.187462285,2.4264667,-0.479883224,0.01221413,2.366568,-0.0569789372,-0.0179818,2.45709157,-0.4077506,0.178818792,2.4302175,-0.120306849,0.178766012,2.47735071,0,0,0,0,0,0,0,0,0,0,0,0,172.4417724609375,346.2757568359375,253.64068603515625,337.9817810058594,1.5529,1.5024
182,2024-08-09T18:32:22.7095938+03:30,-62,-22,124,5,22,69,-18,84,-0.516612053,-0.136622772,2.238479,0.007485387,-0.187163934,2.42663312,-0.480059654,0.0123614371,2.36657286,-0.0571013428,-0.0180835743,2.456954,-0.408090621,0.178644791,2.42959237,-0.120767131,0.178911015,2.47726274,0,0,0,0,0,0,0,0,0,0,0,0,172.72140502929688,347.5184936523437,253.804428100586,338.11376953125,1.5529,1.5024
