FrameNumber,Timestamp,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ
2,2024-08-09T16:54:27.0713392+03:30,-0.34715575,0.251503527,1.92953384,0.04699787,0.246794522,1.93014908,-0.327560127,0.244048461,2.15038466,0.0264757518,0.231800154,2.16348147,-0.288169742,0.249130666,2.39064527,-0.0149935419,0.253261983,2.39947915
3,2024-08-09T16:54:27.0970102+03:30,-0.34714917919185134,0.25152590431078986,1.9289563793193383,0.046910564586707976,0.24648348114682198,1.929920786730568,-0.32765099731402114,0.2442589101784196,2.15027283120367,0.026811935398793882,0.23109939335751783,2.163269168057592,-0.2883081382968609,0.24910439733237025,2.3905479157653797,-0.015330084901859784,0.2530841191638326,2.3994720433015897
4,2024-08-09T16:54:27.1290290+03:30,-0.3471409212433907,0.2515550335769964,1.9284172748103845,0.04678598592196384,0.24612863734773355,1.9296357877150385,-0.3277391149451709,0.24443947828047705,2.15014055358705,0.026967758601649086,0.23051173875406666,2.16299866282259,-0.2884459258547076,0.24908645811199576,2.3904296295141267,-0.015633486531475033,0.25286897751582155,2.3993988630886984
5,2024-08-09T16:54:27.1644697+03:30,-0.3471181783769168,0.2517056170105574,1.9272227146559493,0.04627590079096302,0.24594413041736468,1.9311000241872078,-0.32783303351509235,0.24461291603421903,2.149950799607999,0.02579690454942444,0.23149013960930176,2.164422686502811,-0.28863315822861335,0.24904411037729104,2.3902613009870617,-0.015896372740456764,0.2525696209225425,2.3992247599609797
6,2024-08-09T16:54:27.2101181+03:30,-0.3473875525737064,0.25145043673798845,1.925953031167345,0.04599073121205842,0.2456358124042111,1.9314419869438828,-0.32831529152491534,0.24447302612042424,2.149780537668087,0.02535088813464915,0.23167957905668446,2.164763302322347,-0.28891111520905066,0.2489763378658748,2.3900515514472875,-0.016117391950388357,0.2523586308022586,2.3990409826678882
7,2024-08-09T16:54:27.2426515+03:30,-0.34778532992785377,0.25106149901588715,1.9247400803553392,0.04580926487528641,0.24523289648942082,1.931362685995215,-0.32892071110639776,0.24427264603152976,2.1496156888142366,0.025187129335471077,0.23155561924971918,2.164700095160275,-0.28923511277840824,0.24890595392709805,2.389832595993983,-0.01631111087437107,0.25222997962412663,2.398903388204948
8,2024-08-09T16:54:27.2780563+03:30,-0.34826088213146145,0.25060227496255705,1.9235841546049053,0.04545590097070154,0.24493491092671765,1.9322719345426616,-0.3295767986399616,0.24402042304885613,2.1494158526759635,0.024401383754712038,0.23222499875590039,2.1655881745486045,-0.2896136606928745,0.24880467269882287,2.389579628966421,-0.016473775773154658,0.25219540718970423,2.3988106006830865
9,2024-08-09T16:54:27.3125939+03:30,-0.3487821367086536,0.25010782334404924,1.9225026462183272,0.04527504175127651,0.24451996157307568,1.9325653829687992,-0.3302382301558753,0.24375605538021716,2.1491916404546285,0.02399648686403976,0.23241730394693233,2.16588161422517,-0.2900194379588684,0.24869257120151692,2.3893067861469115,-0.0166175176250708,0.2522147845246132,2.3987550506762783
10,2024-08-09T16:54:27.3460634+03:30,-0.3493200349184474,0.24960824097691697,1.9214956017961693,0.0450239028353941,0.24418473599450957,1.9335031082834748,-0.33091244144988796,0.24348281863288485,2.1489506158808425,0.02325548215214701,0.23312704101398812,2.16679157986915,-0.2904593896625094,0.24858009545011225,2.3890211584912286,-0.016704543968409934,0.25231448517257804,2.398721692540222
11,2024-08-09T16:54:27.3785270+03:30,-0.349915737414003,0.2490686437261752,1.9205770378273115,0.04493142436392474,0.24379558348188665,1.9338372002142257,-0.3316126424698345,0.24318322028695566,2.1487135112632765,0.022854339321418712,0.2334138878993632,2.167117445923457,-0.2909232983447814,0.24846983743705936,2.388738067929713,-0.01675662339149859,0.2524979674334271,2.398711198568743
12,2024-08-09T16:54:27.4097477+03:30,-0.3505986147408843,0.2484733381585911,1.9196889670244028,0.04482037441168679,0.24346384008456073,1.9346845675648974,-0.33236981314706177,0.24282787016746193,2.1484313391515437,0.0222145473814837,0.23408514854789048,2.167928741089215,-0.2914592608531418,0.2482983263229528,2.388413058385588,-0.016793089306316327,0.25270260669524947,2.398695441854665
13,2024-08-09T16:54:27.4432866+03:30,-0.35136938765264913,0.24781680113550528,1.9188419899188212,0.044740908565320495,0.24314675023985696,1.935779560015499,-0.3331958577525963,0.24239021749234047,2.148123983023349,0.021485160742469016,0.23492969963940924,2.168970847624944,-0.2920499750498996,0.2480716522635771,2.3880591162662324,-0.016794037477989555,0.2528918593535232,2.3986567102784813
14,2024-08-09T16:54:27.4745023+03:30,-0.35226890316201936,0.24707859794200424,1.9180675055207292,0.044876460154895895,0.2427073442213001,1.9361716597317231,-0.3341657973120693,0.24178205418966509,2.1478319068414624,0.021180237244709868,0.23523624320030095,2.169335992183193,-0.29268163585088497,0.24782067654290116,2.387692035164326,-0.016776800988752023,0.253059163430586,2.398601629504006
15,2024-08-09T16:54:27.5100788+03:30,-0.35323066257193525,0.24630537528997143,1.9173636252960984,0.04513293175474048,0.24216298949502835,1.9361374956851898,-0.3352350484134354,0.24106188177014987,2.1475613069054846,0.021151240249694073,0.2351432151241807,2.1692920833860954,-0.29333782502689754,0.2475568407002254,2.38732508456561,-0.016749172400573192,0.25321066418942245,2.398541823236996
16,2024-08-09T16:54:27.5425424+03:30,-0.3542968642756647,0.24549725470352085,1.9167131534827402,0.045301522423740886,0.24167092970763274,1.9366090819640753,-0.33637878680087385,0.24027925103668504,2.14729709702234,0.020866205540671662,0.2354283670627323,2.1697274255201453,-0.29402848241316737,0.24727493527937794,2.3869531568587052,-0.016712122530348716,0.25337192079821075,2.3984831123318395
17,2024-08-09T16:54:27.5763697+03:30,-0.3554701854196589,0.24468181590290275,1.9161318289812994,0.04556842345040505,0.24109066277092364,1.9366353317921667,-0.3376055861501331,0.23944317379172175,2.1470600272183904,0.020878448216656714,0.23529584901530218,2.169741253191483,-0.2947372899185977,0.24698313101826738,2.386590571561244,-0.01666442197958801,0.2535408798366018,2.398420932670992
18,2024-08-09T16:54:27.6049357+03:30,-0.3567152747969025,0.24386488091426867,1.9156311001245883,0.04573714179611678,0.24058040148934098,1.9371264007685245,-0.33890527271986903,0.23856742760444472,2.1468681009427235,0.02064121957466772,0.23554211231343392,2.1701956441692714,-0.29545525522893396,0.24669342728560936,2.3862548325843034,-0.01661764693936102,0.25373572894663543,2.398372917082921
19,2024-08-09T16:54:27.6407896+03:30,-0.35798307128330104,0.24299023912238907,1.91522782947341,0.045844911838830535,0.24012054839562708,1.9378982440361534,-0.34028884334798265,0.23765771460428492,2.1467478576056087,0.020259157811603885,0.2360177120432695,2.1709163132615164,-0.29618800405612034,0.2464313722751528,2.3859683952865516,-0.016568310661301586,0.25394272710037674,2.39833387779498
20,2024-08-09T16:54:27.6742254+03:30,-0.3592449833318252,0.24209595860863875,1.914929595960958,0.045917118300206464,0.2397025549047644,1.938833633481845,-0.34172910123566097,0.23673571085494788,2.1467094122482853,0.019799361424200697,0.23663447538438892,2.171791514626322,-0.29694010155788414,0.2462017871454925,2.385749112470676,-0.016516830061614484,0.25416864562185465,2.398305102648848
