FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY
75,2024-08-09T16:54:29.5782139+03:30,-68,-36,76,6,39,53,-8,8,-0.5131809,0.0602819249,2.109025,0.0565839857,0.217245,1.93303287,-0.435921431,0.124129668,2.31362247,0.0292477421,0.227754116,2.16849542,-0.314388365,0.243840158,2.40510249,-0.00284412759,0.25820446,2.390453,0,0,0,0,0,0,0,0,0,0,0,0
76,2024-08-09T16:54:29.6090432+03:30,-70,-36,76,6,39,54,-8,8,-0.5147934,0.0568878949,2.11519337,0.05714383,0.216210544,1.93231976,-0.436315477,0.121289231,2.31625032,0.0300138276,0.225735262,2.16787028,-0.314350247,0.243742153,2.405522,-0.00293564447,0.258377284,2.3905766,0,0,0,0,0,0,0,0,0,0,0,0
77,2024-08-09T16:54:29.6409697+03:30,-71,-36,70,7,39,55,-9,9,-0.5164451,0.0528708771,2.12040138,0.05773089,0.215154022,1.93146646,-0.4366853,0.118536152,2.31886935,0.03089691,0.223674,2.1671195,-0.3143415,0.243615866,2.405923,-0.00304813264,0.258376956,2.39062953,0,0,0,0,0,0,0,0,0,0,0,0
78,2024-08-09T16:54:29.6724737+03:30,-72,-36,70,8,39,56,-9,9,-0.518154,0.048634924,2.12502027,0.05830496,0.21408239,1.93053937,-0.437065125,0.115886241,2.3214457,0.0318304561,0.221622616,2.16630578,-0.3143581,0.243453741,2.40629363,-0.00317372312,0.258271545,2.39063168,0,0,0,0,0,0,0,0,0,0,0,0
79,2024-08-09T16:54:29.7050755+03:30,-74,-37,73,9,39,58,-9,10,-0.519723535,0.0444577374,2.12950563,0.05885346,0.213028491,1.92957771,-0.437715918,0.113138415,2.32376957,0.03276638,0.219640732,2.16546416,-0.31441918,0.2432874,2.40666819,-0.00331708067,0.258093566,2.39059877,0,0,0,0,0,0,0,0,0,0,0,0
80,2024-08-09T16:54:29.7407329+03:30,-74,-37,73,9,39,59,-9,10,-0.52116406,0.0397221781,2.1334095,0.059327513,0.211995348,1.92863774,-0.438425958,0.110420331,2.326148,0.03358213,0.2177409,2.164643,-0.3145052,0.2431352,2.40706086,-0.00347730517,0.257895172,2.3905735,0,0,0,0,0,0,0,0,0,0,0,0
81,2024-08-09T16:54:29.7729823+03:30,-75,-37,72,9,39,60,-9,10,-0.522441745,0.03570538,2.13765073,0.05972389,0.210985,1.92770493,-0.439150423,0.107793532,2.328519,0.0342851281,0.215956956,2.16382837,-0.3146208,0.24298051,2.407453,-0.00365134,0.25765726,2.39054155,0,0,0,0,0,0,0,0,0,0,0,0
82,2024-08-09T16:54:29.8073156+03:30,-77,-37,74,10,38,61,-9,11,-0.523689568,0.0312920623,2.14137936,0.0600324459,0.210007846,1.92678678,-0.4398728,0.105289996,2.33097053,0.03482652,0.214285791,2.16302347,-0.314783633,0.24280256,2.40783286,-0.003862503,0.257305741,2.39052153,0,0,0,0,0,0,0,0,0,0,0,0
83,2024-08-09T16:54:29.8376707+03:30,-77,-38,69,11,38,62,-10,11,-0.5249577,0.0266307,2.14452982,0.0602687858,0.209070832,1.92589915,-0.440717518,0.102790907,2.33319378,0.0352326967,0.212719619,2.162244,-0.314995676,0.2425856,2.40818715,-0.00411849562,0.256847,2.39051628,0,0,0,0,0,0,0,0,0,0,0,0
84,2024-08-09T16:54:29.8697562+03:30,-78,-38,69,11,38,63,-10,11,-0.526093066,0.0222405754,2.14764071,0.06043472,0.208183721,1.92510843,-0.4416716,0.10020294,2.335083,0.0355103873,0.211274117,2.161558,-0.3152581,0.242375255,2.40855861,-0.00441495469,0.2563761,2.39057422,0,0,0,0,0,0,0,0,0,0,0,0
85,2024-08-09T16:54:29.9045604+03:30,-77,-37,69,11,38,63,-10,11,-0.5270924,0.0181405023,2.15066433,0.06053912,0.207338855,1.92442131,-0.442696959,0.0975583,2.336657,0.0356725529,0.209953785,2.160972,-0.315558851,0.242179841,2.40894914,-0.00475431653,0.2559459,2.39068985,0,0,0,0,0,0,0,0,0,0,0,0
86,2024-08-09T16:54:29.9415021+03:30,-78,-38,70,11,38,64,-10,11,-0.527923644,0.0144010745,2.15373468,0.06059547,0.206518367,1.923813,-0.4438063,0.09488274,2.33789,0.0357332155,0.208762571,2.16046238,-0.315941572,0.241955,2.409365,-0.00511763245,0.2555549,2.39084554,0,0,0,0,0,0,0,0,0,0,0,0
87,2024-08-09T16:54:29.9748782+03:30,-78,-38,72,12,38,65,-10,12,-0.5285856,0.0109825563,2.15682244,0.06061375,0.205703974,1.92325079,-0.444920778,0.09225205,2.338603,0.0357206464,0.207685068,2.15999842,-0.316402853,0.241676584,2.40978575,-0.00552264461,0.255141467,2.39101815,0,0,0,0,0,0,0,0,0,0,0,0
88,2024-08-09T16:54:30.0102439+03:30,-78,-38,72,12,38,65,-10,12,-0.529107,0.007781011,2.15987825,0.0605995469,0.204897687,1.92278624,-0.445992082,0.08970006,2.33891535,0.0356481634,0.2066698,2.15963316,-0.316940218,0.241373077,2.4102273,-0.0059816516,0.254725933,2.39124227,0,0,0,0,0,0,0,0,0,0,0,0
89,2024-08-09T16:54:30.0415209+03:30,-79,-37,72,12,37,65,-10,12,-0.5294348,0.00469274726,2.162909,0.0606401,0.204130754,1.92242,-0.44698748,0.0871865451,2.33904958,0.03574576,0.205760941,2.15938163,-0.317534924,0.241046712,2.41068268,-0.006468484,0.254315,2.39150071,0,0,0,0,0,0,0,0,0,0,0,0
90,2024-08-09T16:54:30.0788334+03:30,-78,-36,72,12,37,65,-10,12,-0.5296605,0.0002369814,2.16523743,0.0607237779,0.203402072,1.92213106,-0.4479432,0.0846642,2.338921,0.0359709561,0.204932392,2.15921974,-0.3183049,0.240641281,2.411165,-0.00700335624,0.253885031,2.39177561,0,0,0,0,0,0,0,0,0,0,0,0
91,2024-08-09T16:54:30.1116904+03:30,-78,-36,71,12,37,65,-10,12,-0.5296447,-0.00400445471,2.16766834,0.06080401,0.202725843,1.92187178,-0.448835254,0.082179375,2.338569,0.0361664854,0.204233676,2.15908813,-0.319186479,0.240175992,2.41165519,-0.007577127,0.253428251,2.39206648,0,0,0,0,0,0,0,0,0,0,0,0
92,2024-08-09T16:54:30.1456164+03:30,-78,-35,67,13,36,65,-11,12,-0.529490232,-0.00801258,2.1700666,0.06087227,0.202122465,1.9216162,-0.449673533,0.07973573,2.338065,0.0363107435,0.203718171,2.158958,-0.320175618,0.2396621,2.41214943,-0.008171729,0.252961159,2.39236426,0,0,0,0,0,0,0,0,0,0,0,0
93,2024-08-09T16:54:30.1772139+03:30,-78,-34,67,13,36,65,-11,12,-0.529274,-0.0117845275,2.172345,0.0609208569,0.201592043,1.92135048,-0.4504766,0.07733649,2.3374598,0.0363838673,0.203377083,2.15881371,-0.3212647,0.239103273,2.41263914,-0.008774968,0.2524927,2.39265966,0,0,0,0,0,0,0,0,0,0,0,0
94,2024-08-09T16:54:30.2097119+03:30,-77,-34,67,12,36,65,-11,12,-0.5290579,-0.0153521663,2.17441,0.0608113334,0.20100534,1.92110825,-0.451289982,0.0749393553,2.33677554,0.03599678,0.2028659,2.15865779,-0.322452039,0.238447011,2.41309071,-0.009435476,0.252040625,2.39294815,0,0,0,0,0,0,0,0,0,0,0,0
95,2024-08-09T16:54:30.2434136+03:30,-78,-33,67,12,35,65,-11,12,-0.5288672,-0.0187472552,2.17629838,0.0606870539,0.200445265,1.92086792,-0.4521017,0.07257931,2.33605051,0.03554428,0.202429786,2.15850163,-0.3237027,0.237729922,2.4135077,-0.0101243779,0.251606524,2.39322758,0,0,0,0,0,0,0,0,0,0,0,0
96,2024-08-09T16:54:30.2731036+03:30,-77,-33,68,12,35,65,-11,12,-0.528637767,-0.0218380149,2.17812037,0.0605696552,0.199929312,1.92060328,-0.452847928,0.0702674,2.335539,0.0350875072,0.202116549,2.15832162,-0.324981034,0.236988574,2.41389346,-0.0108126318,0.25117588,2.39348149,0,0,0,0,0,0,0,0,0,0,0,0
97,2024-08-09T16:54:30.3098045+03:30,-78,-32,68,12,34,65,-11,12,-0.5283742,-0.0246722717,2.17990112,0.0604518168,0.199446023,1.92031777,-0.453510165,0.06801989,2.33523345,0.03464339,0.201898441,2.158124,-0.326259434,0.236244828,2.414251,-0.0114890328,0.250760376,2.39370775,0,0,0,0,0,0,0,0,0,0,0,0
98,2024-08-09T16:54:30.3424459+03:30,-77,-32,68,12,34,65,-11,12,-0.5280932,-0.0273270831,2.18165851,0.06019129,0.199068427,1.92000008,-0.454091132,0.06586812,2.335076,0.0338231735,0.201969087,2.15785265,-0.327515781,0.235528454,2.41459179,-0.012215659,0.250466079,2.39393067,0,0,0,0,0,0,0,0,0,0,0,0
99,2024-08-09T16:54:30.3744724+03:30,-77,-31,67,11,34,65,-11,11,-0.52761364,-0.0301800389,2.18363,0.0598844737,0.1987249,1.91968083,-0.4545873,0.06384438,2.33504629,0.0329389572,0.20215553,2.157576,-0.328730375,0.234852538,2.41491914,-0.0129577676,0.25025323,2.39414382,0,0,0,0,0,0,0,0,0,0,0,0
100,2024-08-09T16:54:30.4054837+03:30,-78,-31,67,11,33,65,-11,11,-0.527018368,-0.0330972932,2.18570948,0.0595701523,0.198396951,1.91936862,-0.455002874,0.061945837,2.33511925,0.032082513,0.202377722,2.15731215,-0.329922825,0.234192237,2.41522646,-0.0136963278,0.250090331,2.39434171,0,0,0,0,0,0,0,0,0,0,0,0
101,2024-08-09T16:54:30.4374727+03:30,-77,-30,67,11,33,65,-11,11,-0.526359141,-0.0359813534,2.18783116,0.05925995,0.198062032,1.91907239,-0.4553259,0.0601707473,2.335281,0.0312966257,0.202565089,2.15707517,-0.3310754,0.233557686,2.415516,-0.01441947,0.249956459,2.394524,0,0,0,0,0,0,0,0,0,0,0,0
102,2024-08-09T16:54:30.4730660+03:30,-76,-30,67,11,33,65,-11,11,-0.5256107,-0.03874921,2.19006228,0.05894527,0.197771311,1.91882277,-0.455454469,0.0585665,2.33557558,0.0305483472,0.2028398,2.15688324,-0.33220166,0.232977763,2.41581082,-0.0151372552,0.249888331,2.394726,0,0,0,0,0,0,0,0,0,0,0,0
103,2024-08-09T16:54:30.5091983+03:30,-77,-29,67,10,32,65,-11,11,-0.5247864,-0.0413559563,2.192397,0.0586542971,0.197500229,1.91858435,-0.455388129,0.0571690425,2.33598781,0.0298947021,0.203123271,2.15670919,-0.333283216,0.2324487,2.41610432,-0.0158517659,0.249831855,2.39490581,0,0,0,0,0,0,0,0,0,0,0,0
104,2024-08-09T16:54:30.5423159+03:30,-77,-29,68,10,32,66,-11,11,-0.523921669,-0.043879088,2.19476151,0.0584460758,0.197028279,1.91853428,-0.4552116,0.05589,2.33647,0.0295289531,0.20276542,2.156754,-0.334346,0.231921464,2.416387,-0.0165560488,0.249769136,2.39506221,0,0,0,0,0,0,0,0,0,0,0,0
105,2024-08-09T16:54:30.5744171+03:30,-76,-29,68,10,32,66,-11,11,-0.5229919,-0.04634209,2.19713449,0.0580731742,0.196819246,1.91887653,-0.454946935,0.0547242574,2.33699369,0.0290419348,0.20253934,2.15720057,-0.3353928,0.231392965,2.41667414,-0.0172362234,0.249695316,2.39519525,0,0,0,0,0,0,0,0,0,0,0,0
106,2024-08-09T16:54:30.6098311+03:30,-77,-28,68,10,31,66,-11,11,-0.5220036,-0.0487164147,2.1995225,0.057516478,0.19691515,1.91967142,-0.4545991,0.05368494,2.33756924,0.0281710066,0.203060746,2.158042,-0.336410671,0.23087813,2.41696143,-0.017888993,0.249601036,2.39529181,0,0,0,0,0,0,0,0,0,0,0,0
107,2024-08-09T16:54:30.6407721+03:30,-76,-27,68,10,31,66,-11,11,-0.520970762,-0.0510148257,2.20189714,0.0568490177,0.197223738,1.92074609,-0.4541784,0.05279781,2.338191,0.0270641129,0.204069927,2.15912533,-0.3373895,0.230390832,2.41724777,-0.0185137,0.24950023,2.39536619,0,0,0,0,0,0,0,0,0,0,0,0
108,2024-08-09T16:54:30.6775876+03:30,-75,-27,68,10,31,66,-11,11,-0.5198738,-0.0532960966,2.204297,0.0561221577,0.1976713,1.921965,-0.4537463,0.0520033874,2.33883333,0.0258285347,0.205369458,2.16033125,-0.338338077,0.229921281,2.41753721,-0.01910384,0.249383643,2.39541626,0,0,0,0,0,0,0,0,0,0,0,0
109,2024-08-09T16:54:30.7086867+03:30,-76,-26,66,9,30,66,-11,10,-0.518728137,-0.0556039438,2.20668435,0.05538166,0.198216274,1.92324626,-0.453312337,0.0512847081,2.33948,0.0245377682,0.206829429,2.16158676,-0.339242876,0.229476362,2.41782165,-0.0196566377,0.24925673,2.39545083,0,0,0,0,0,0,0,0,0,0,0,0
110,2024-08-09T16:54:30.7463717+03:30,-75,-25,72,8,30,66,-10,10,-0.517549157,-0.057927683,2.20908928,0.05464803,0.1988264,1.92452455,-0.452862769,0.05061847,2.34012914,0.0232430436,0.208361283,2.16283441,-0.3401092,0.229047492,2.418107,-0.0201707948,0.249121,2.395468,0,0,0,0,0,0,0,0,0,0,0,0
111,2024-08-09T16:54:30.7770861+03:30,-75,-26,73,8,30,67,-10,10,-0.516406953,-0.06053523,2.21134472,0.0539322,0.199477136,1.92576432,-0.452317417,0.0500320159,2.34080315,0.0219752621,0.209909618,2.16404271,-0.340934873,0.228643656,2.41839361,-0.02064976,0.248989627,2.39547253,0,0,0,0,0,0,0,0,0,0,0,0
112,2024-08-09T16:54:30.8092294+03:30,-76,-25,71,7,29,67,-10,9,-0.515332937,-0.0633788,2.21338868,0.0532454066,0.200151265,1.92694306,-0.4516867,0.04951445,2.34147763,0.0207557585,0.21143353,2.16519213,-0.3417171,0.228266865,2.41868067,-0.0210934151,0.248865426,2.395468,0,0,0,0,0,0,0,0,0,0,0,0
113,2024-08-09T16:54:30.8453649+03:30,-74,-24,71,6,29,67,-10,9,-0.5143194,-0.06634963,2.215243,0.0525913723,0.200836182,1.92805183,-0.450971842,0.0490786,2.34215879,0.0195912644,0.212913617,2.16627431,-0.342449367,0.227936387,2.41897869,-0.0215120669,0.248763114,2.39545941,0,0,0,0,0,0,0,0,0,0,0,0
114,2024-08-09T16:54:30.8766340+03:30,-73,-23,72,6,29,67,-10,9,-0.5133692,-0.06936984,2.216922,0.0519688837,0.201527625,1.92909753,-0.45016396,0.0487188473,2.342852,0.0184844453,0.214350492,2.167296,-0.343132168,0.2276593,2.419286,-0.0219150856,0.248708457,2.39546013,0,0,0,0,0,0,0,0,0,0,0,0
115,2024-08-09T16:54:30.9086224+03:30,-74,-22,68,5,28,67,-10,8,-0.512482345,-0.07235191,2.2184453,0.0513823032,0.202205271,1.93007207,-0.4493424,0.048372,2.34354663,0.0174426455,0.21572037,2.16825,-0.343781948,0.227403611,2.41958213,-0.0222994052,0.248683855,2.39546633,0,0,0,0,0,0,0,0,0,0,0,0
116,2024-08-09T16:54:30.9401852+03:30,-73,-22,69,5,28,67,-10,8,-0.511654556,-0.0753001,2.21979976,0.0508854836,0.202726662,1.9310143,-0.448534042,0.04803416,2.344227,0.0167438556,0.216237158,2.16923165,-0.344412833,0.227149189,2.4198606,-0.0226724371,0.248716146,2.39550328,0,0,0,0,0,0,0,0,0,0,0,0
117,2024-08-09T16:54:30.9733267+03:30,-72,-21,69,5,28,67,-10,8,-0.5108748,-0.0781612545,2.22102737,0.05040609,0.2032764,1.93190265,-0.447744459,0.04771075,2.344892,0.0159998164,0.216975868,2.170139,-0.345023245,0.226898521,2.42012119,-0.0230384879,0.248783,2.395562,0,0,0,0,0,0,0,0,0,0,0,0
118,2024-08-09T16:54:31.0090811+03:30,-71,-21,70,5,28,67,-10,8,-0.5101312,-0.0809070244,2.222141,0.04994842,0.203830019,1.93273389,-0.446957469,0.0474126823,2.34553719,0.0152380243,0.217841312,2.17097545,-0.345602155,0.226660356,2.42036653,-0.0233995263,0.248868629,2.39563417,0,0,0,0,0,0,0,0,0,0,0,0
119,2024-08-09T16:54:31.0412137+03:30,-72,-20,70,5,27,67,-10,8,-0.5094146,-0.08351385,2.22318268,0.04952421,0.204374969,1.93350673,-0.4461842,0.0471573174,2.34616733,0.0144845061,0.218768224,2.17174315,-0.346147358,0.226437554,2.4206028,-0.0237489175,0.248963937,2.395714,0,0,0,0,0,0,0,0,0,0,0,0
120,2024-08-09T16:54:31.0733100+03:30,-72,-21,66,4,27,68,-10,7,-0.50873214,-0.08596672,2.22416067,0.0491285548,0.204897791,1.93422282,-0.445487648,0.0468727536,2.34676218,0.0137442136,0.219704777,2.1724472,-0.3466931,0.226175368,2.42081332,-0.0240996666,0.249050453,2.39579749,0,0,0,0,0,0,0,0,0,0,0,0
121,2024-08-09T16:54:31.1089036+03:30,-71,-20,82,3,27,68,-9,7,-0.50808847,-0.0882556,2.225076,0.0487429053,0.20540075,1.93490028,-0.444862038,0.04657534,2.34732056,0.0129874656,0.220635667,2.17310333,-0.3472349,0.22589308,2.42101359,-0.0245088711,0.249143764,2.39588976,0,0,0,0,0,0,0,0,0,0,0,0
122,2024-08-09T16:54:31.1370021+03:30,-73,-19,67,4,26,68,-10,7,-0.5074847,-0.09037975,2.22593474,0.0485306643,0.205757618,1.93495238,-0.444287926,0.0462804437,2.34784412,0.0127112577,0.220783815,2.173203,-0.347760975,0.225606591,2.42120862,-0.0249485578,0.249237135,2.395984,0,0,0,0,0,0,0,0,0,0,0,0
123,2024-08-09T16:54:31.1740678+03:30,-72,-19,67,4,26,68,-10,7,-0.5069215,-0.09234414,2.22673869,0.04843936,0.206008226,1.93458724,-0.443748385,0.0459540263,2.34831262,0.0127578778,0.220405236,2.17293143,-0.348266363,0.225321159,2.421394,-0.0253967829,0.249319509,2.3960762,0,0,0,0,0,0,0,0,0,0,0,0
124,2024-08-09T16:54:31.2058669+03:30,-72,-19,72,5,26,68,-10,8,-0.5064031,-0.09416919,2.22747946,0.0486377366,0.2058004,1.934081,-0.4432738,0.0455626734,2.34869385,0.0132868355,0.219126046,2.17255187,-0.348763019,0.225022048,2.42156577,-0.0258444,0.249383152,2.39616561,0,0,0,0,0,0,0,0,0,0,0,0
125,2024-08-09T16:54:31.2411012+03:30,-71,-19,72,5,26,68,-10,8,-0.5059219,-0.09585646,2.2281642,0.04902619,0.2052951,1.93349147,-0.442851484,0.04513028,2.34899926,0.0141257793,0.217278615,2.17210984,-0.349257618,0.224715739,2.42173243,-0.0262855571,0.2494256,2.39625049,0,0,0,0,0,0,0,0,0,0,0,0
126,2024-08-09T16:54:31.2754764+03:30,-70,-18,75,7,26,68,-10,9,-0.5054578,-0.097416766,2.22881651,0.04952408,0.204608023,1.93285084,-0.442503721,0.044650998,2.349218,0.0151318172,0.21511282,2.17162919,-0.3497537,0.224379733,2.42188573,-0.0267315172,0.249446779,2.39632845,0,0,0,0,0,0,0,0,0,0,0,0
127,2024-08-09T16:54:31.3090316+03:30,-73,-18,67,7,25,68,-11,9,-0.505011141,-0.098867625,2.22943163,0.0500957072,0.2038871,1.93214929,-0.442210853,0.044152718,2.34937,0.0162376557,0.212979272,2.171095,-0.350239366,0.224031582,2.42202544,-0.0271913726,0.249466091,2.39639974,0,0,0,0,0,0,0,0,0,0,0,0
128,2024-08-09T16:54:31.3430950+03:30,-72,-18,70,9,25,68,-11,10,-0.504563451,-0.100212872,2.23001933,0.05070883,0.2031507,1.9314574,-0.441959649,0.0436567478,2.34947133,0.0173639357,0.210868627,2.17056537,-0.350718141,0.223693371,2.422165,-0.02766291,0.249496043,2.396471,0,0,0,0,0,0,0,0,0,0,0,0
129,2024-08-09T16:54:31.3769648+03:30,-71,-17,70,9,25,68,-11,10,-0.504113,-0.10147173,2.23056746,0.05134302,0.202421978,1.93078876,-0.441732526,0.0431869626,2.34953856,0.018477222,0.208816409,2.170053,-0.351184,0.223385036,2.42231083,-0.0281290188,0.249532536,2.39654064,0,0,0,0,0,0,0,0,0,0,0,0
130,2024-08-09T16:54:31.4115707+03:30,-71,-17,67,11,25,68,-12,11,-0.5036671,-0.102653183,2.23107648,0.0519928522,0.201655641,1.93019652,-0.441525459,0.04274769,2.34957886,0.0195962917,0.206725165,2.16961217,-0.351631552,0.223104119,2.42245984,-0.0285799671,0.249559119,2.39660621,0,0,0,0,0,0,0,0,0,0,0,0
131,2024-08-09T16:54:31.4464153+03:30,-70,-17,67,11,25,68,-12,11,-0.5032221,-0.103756189,2.23155,0.0522652566,0.2013873,1.93009686,-0.441347778,0.04233812,2.3495996,0.0198918432,0.2059778,2.169577,-0.35207212,0.222837061,2.42261577,-0.02900888,0.249566913,2.39666939,0,0,0,0,0,0,0,0,0,0,0,0
132,2024-08-09T16:54:31.4774896+03:30,-73,-17,67,11,24,68,-12,11,-0.502781332,-0.104780376,2.2319808,0.0522891469,0.2014468,1.93033743,-0.441200584,0.04194981,2.349592,0.0196379889,0.206130922,2.169824,-0.352498055,0.222584561,2.422773,-0.02941452,0.2495548,2.396744,0,0,0,0,0,0,0,0,0,0,0,0
133,2024-08-09T16:54:31.5106184+03:30,-72,-17,68,11,24,68,-12,11,-0.5022278,-0.105601415,2.23248839,0.0522869229,0.201594263,1.93037808,-0.441087753,0.0415823981,2.34955454,0.01956625,0.206089675,2.16991973,-0.3529103,0.222342357,2.42292857,-0.0297956672,0.249523267,2.39682674,0,0,0,0,0,0,0,0,0,0,0,0
134,2024-08-09T16:54:31.5432134+03:30,-71,-16,68,11,24,68,-12,11,-0.5016207,-0.106335528,2.23296642,0.0525630042,0.201430187,1.93029821,-0.440994084,0.041244112,2.34949183,0.02002492,0.205412686,2.169936,-0.3533016,0.222113147,2.42307973,-0.0301484633,0.249472618,2.39692235,0,0,0,0,0,0,0,0,0,0,0,0
135,2024-08-09T16:54:31.5731603+03:30,-70,-16,68,11,24,68,-12,11,-0.500993669,-0.10699527,2.2334125,0.05300436,0.2010409,1.93015361,-0.4408927,0.0409513526,2.34941483,0.0207777228,0.204261243,2.16990829,-0.35366863,0.2219016,2.42322564,-0.0304731932,0.24940984,2.397027,0,0,0,0,0,0,0,0,0,0,0,0
136,2024-08-09T16:54:31.6097043+03:30,-70,-16,65,13,24,68,-13,12,-0.5003577,-0.107592732,2.2338264,0.0535362922,0.200514987,1.92996883,-0.440769941,0.04071847,2.349329,0.02168271,0.202830181,2.16985154,-0.354022115,0.221710578,2.42337751,-0.0307799913,0.249334022,2.39714551,0,0,0,0,0,0,0,0,0,0,0,0
137,2024-08-09T16:54:31.6423381+03:30,-69,-16,65,13,24,68,-13,12,-0.499657422,-0.108061247,2.234344,0.05410969,0.199901521,1.92976284,-0.440638751,0.04052808,2.34923863,0.022648247,0.201249629,2.1697793,-0.3543707,0.221520722,2.42352414,-0.031076869,0.249241784,2.39727926,0,0,0,0,0,0,0,0,0,0,0,0
138,2024-08-09T16:54:31.6762831+03:30,-68,-16,68,14,24,68,-13,13,-0.4988883,-0.108390473,2.23494768,0.0540192835,0.198825568,1.93230391,-0.440502673,0.0403718874,2.3491466,0.0227655955,0.198136792,2.1722815,-0.354711115,0.221335471,2.42366433,-0.0313644148,0.249136373,2.39742565,0,0,0,0,0,0,0,0,0,0,0,0
139,2024-08-09T16:54:31.7065711+03:30,-67,-16,70,16,24,68,-13,14,-0.498052657,-0.108586781,2.23564053,0.05348029,0.197461754,1.93660223,-0.440362275,0.0402535573,2.34906,0.0222817753,0.1940766,2.17642474,-0.355030715,0.221164539,2.42379642,-0.0316346474,0.2490181,2.3975873,0,0,0,0,0,0,0,0,0,0,0,0
140,2024-08-09T16:54:31.7377316+03:30,-68,-15,73,17,23,67,-13,15,-0.497191131,-0.10875763,2.23633051,0.0526614226,0.195934251,1.94196069,-0.440220326,0.0401656181,2.348977,0.021400217,0.189488992,2.181555,-0.3553548,0.2209948,2.42392349,-0.0318904854,0.248887554,2.39777064,0,0,0,0,0,0,0,0,0,0,0,0
141,2024-08-09T16:54:31.7735480+03:30,-67,-14,76,20,23,67,-13,17,-0.4963214,-0.1089451,2.236998,0.05168399,0.194324464,1.94788194,-0.440076023,0.04008632,2.34889126,0.0202809609,0.184666365,2.18720937,-0.355691046,0.220820874,2.424045,-0.0321310461,0.2487474,2.39796829,0,0,0,0,0,0,0,0,0,0,0,0
142,2024-08-09T16:54:31.8093666+03:30,-66,-14,78,22,23,67,-13,19,-0.4954783,-0.1091885,2.23757887,0.0506338328,0.192693368,1.9540298,-0.43992728,0.04002035,2.34880543,0.0190390833,0.179805279,2.193073,-0.356035322,0.220644385,2.42416072,-0.0323544219,0.2486012,2.39817548,0,0,0,0,0,0,0,0,0,0,0,0
143,2024-08-09T16:54:31.8414569+03:30,-65,-14,79,24,23,67,-13,20,-0.494655848,-0.109368607,2.2381227,0.049566716,0.191084772,1.960187,-0.439774543,0.03997749,2.34872127,0.0177543554,0.1750399,2.19894433,-0.3563781,0.220474258,2.42427,-0.03256962,0.2484559,2.39839435,0,0,0,0,0,0,0,0,0,0,0,0
144,2024-08-09T16:54:31.8731584+03:30,-64,-14,80,25,23,67,-13,21,-0.493852466,-0.10943903,2.23864675,0.0488377251,0.19044745,1.96386242,-0.439615935,0.0399666131,2.3486383,0.0165145472,0.173266992,2.20242381,-0.3567124,0.220323563,2.42437863,-0.032773234,0.24831228,2.3986268,0,0,0,0,0,0,0,0,0,0,0,0
145,2024-08-09T16:54:31.9103808+03:30,-64,-14,81,27,23,67,-13,22,-0.493082017,-0.1095227,2.23907614,0.0480335765,0.1895436,1.96818411,-0.439427882,0.040021643,2.34857631,0.0152952792,0.170701548,2.20653272,-0.357022732,0.22021316,2.42449045,-0.0329720564,0.248186126,2.39888453,0,0,0,0,0,0,0,0,0,0,0,0
146,2024-08-09T16:54:31.9407238+03:30,-63,-14,82,27,23,67,-13,22,-0.492417872,-0.109811313,2.2392664,0.04751496,0.189410716,1.97047544,-0.439214647,0.04014116,2.34852886,0.014154681,0.170504674,2.20868778,-0.3573101,0.220147833,2.42460752,-0.0331649669,0.248082966,2.39916539,0,0,0,0,0,0,0,0,0,0,0,0
147,2024-08-09T16:54:31.9767662+03:30,-62,-14,82,26,23,67,-13,22,-0.49184072,-0.110227995,2.239293,0.0471975058,0.1897874,1.97137892,-0.438988954,0.04029199,2.34849,0.01309672,0.17186828,2.20951176,-0.357584119,0.220083609,2.42470264,-0.0333467126,0.2479842,2.39947176,0,0,0,0,0,0,0,0,0,0,0,0
148,2024-08-09T16:54:32.0132909+03:30,-61,-14,82,25,23,67,-13,21,-0.4913334,-0.110720761,2.2392118,0.0470337942,0.190478116,1.97134233,-0.4387707,0.0404430553,2.34844756,0.0121241612,0.174217239,2.2094357,-0.3578471,0.22002016,2.42478323,-0.0335176,0.247883052,2.39978743,0,0,0,0,0,0,0,0,0,0,0,0
149,2024-08-09T16:54:32.0443793+03:30,-64,-14,84,23,22,67,-12,20,-0.490886271,-0.111252069,2.23906159,0.04698269,0.191355944,1.97069228,-0.43856,0.0405933745,2.34840512,0.0112317437,0.177154541,2.20877361,-0.358106583,0.219964847,2.42486167,-0.0336826481,0.24778226,2.40010881,0,0,0,0,0,0,0,0,0,0,0,0
